""	"ensembl_gene_id"	"ensembl_transcript_id"	"ensembl_peptide_id"	"start_position"	"end_position"	"gene_biotype"	"source"	"refseq_dna"	"entrezgene_id"	"go_id"
"943"	"Zm00001eb200910"	"Zm00001eb200910_T005"	"Zm00001eb200910_P005"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0030388"
"944"	"Zm00001eb200910"	"Zm00001eb200910_T005"	"Zm00001eb200910_P005"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0004332"
"945"	"Zm00001eb200910"	"Zm00001eb200910_T005"	"Zm00001eb200910_P005"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0016829"
"946"	"Zm00001eb200910"	"Zm00001eb200910_T004"	"Zm00001eb200910_P004"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0005829"
"947"	"Zm00001eb200910"	"Zm00001eb200910_T004"	"Zm00001eb200910_P004"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0006096"
"948"	"Zm00001eb200910"	"Zm00001eb200910_T004"	"Zm00001eb200910_P004"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0030388"
"949"	"Zm00001eb200910"	"Zm00001eb200910_T004"	"Zm00001eb200910_P004"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0004332"
"950"	"Zm00001eb200910"	"Zm00001eb200910_T004"	"Zm00001eb200910_P004"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0016829"
"951"	"Zm00001eb200910"	"Zm00001eb200910_T002"	"Zm00001eb200910_P002"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0005829"
"952"	"Zm00001eb200910"	"Zm00001eb200910_T002"	"Zm00001eb200910_P002"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0006096"
"953"	"Zm00001eb200910"	"Zm00001eb200910_T002"	"Zm00001eb200910_P002"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0030388"
"954"	"Zm00001eb200910"	"Zm00001eb200910_T002"	"Zm00001eb200910_P002"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0004332"
"955"	"Zm00001eb200910"	"Zm00001eb200910_T002"	"Zm00001eb200910_P002"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0016829"
"956"	"Zm00001eb200910"	"Zm00001eb200910_T001"	"Zm00001eb200910_P001"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0005829"
"957"	"Zm00001eb200910"	"Zm00001eb200910_T001"	"Zm00001eb200910_P001"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0006096"
"958"	"Zm00001eb200910"	"Zm00001eb200910_T001"	"Zm00001eb200910_P001"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0030388"
"959"	"Zm00001eb200910"	"Zm00001eb200910_T001"	"Zm00001eb200910_P001"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0004332"
"960"	"Zm00001eb200910"	"Zm00001eb200910_T001"	"Zm00001eb200910_P001"	210874860	210878709	"protein_coding"	"ensembl"	"NM_001147298.1"	100272845	"GO:0016829"
"961"	"Zm00001eb201580"	"Zm00001eb201580_T001"	"Zm00001eb201580_P001"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0005515"
"962"	"Zm00001eb201580"	"Zm00001eb201580_T001"	"Zm00001eb201580_P001"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0048511"
"963"	"Zm00001eb201580"	"Zm00001eb201580_T002"	"Zm00001eb201580_P002"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0005515"
"964"	"Zm00001eb201580"	"Zm00001eb201580_T002"	"Zm00001eb201580_P002"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0005634"
"965"	"Zm00001eb201580"	"Zm00001eb201580_T002"	"Zm00001eb201580_P002"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0016567"
"966"	"Zm00001eb201580"	"Zm00001eb201580_T002"	"Zm00001eb201580_P002"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0005829"
"967"	"Zm00001eb201580"	"Zm00001eb201580_T002"	"Zm00001eb201580_P002"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0019005"
"968"	"Zm00001eb201580"	"Zm00001eb201580_T002"	"Zm00001eb201580_P002"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0009881"
"969"	"Zm00001eb201580"	"Zm00001eb201580_T002"	"Zm00001eb201580_P002"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0050896"
"970"	"Zm00001eb201580"	"Zm00001eb201580_T002"	"Zm00001eb201580_P002"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0007623"
"971"	"Zm00001eb201580"	"Zm00001eb201580_T002"	"Zm00001eb201580_P002"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0009637"
"972"	"Zm00001eb201580"	"Zm00001eb201580_T003"	"Zm00001eb201580_P003"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0005515"
"973"	"Zm00001eb201580"	"Zm00001eb201580_T003"	"Zm00001eb201580_P003"	216203343	216206732	"protein_coding"	"ensembl"	""	NA	"GO:0048511"
"974"	"Zm00001eb204960"	"Zm00001eb204960_T001"	"Zm00001eb204960_P001"	237290737	237292212	"protein_coding"	"ensembl"	"NM_001137194.1"	100191769	"GO:0006979"
"975"	"Zm00001eb204960"	"Zm00001eb204960_T001"	"Zm00001eb204960_P001"	237290737	237292212	"protein_coding"	"ensembl"	"NM_001137194.1"	100191769	"GO:0020037"
"976"	"Zm00001eb204960"	"Zm00001eb204960_T001"	"Zm00001eb204960_P001"	237290737	237292212	"protein_coding"	"ensembl"	"NM_001137194.1"	100191769	"GO:0046872"
"977"	"Zm00001eb204960"	"Zm00001eb204960_T001"	"Zm00001eb204960_P001"	237290737	237292212	"protein_coding"	"ensembl"	"NM_001137194.1"	100191769	"GO:0004601"
"978"	"Zm00001eb204960"	"Zm00001eb204960_T001"	"Zm00001eb204960_P001"	237290737	237292212	"protein_coding"	"ensembl"	"NM_001137194.1"	100191769	"GO:0042744"
"979"	"Zm00001eb204960"	"Zm00001eb204960_T001"	"Zm00001eb204960_P001"	237290737	237292212	"protein_coding"	"ensembl"	"NM_001137194.1"	100191769	"GO:0005576"
"980"	"Zm00001eb204960"	"Zm00001eb204960_T001"	"Zm00001eb204960_P001"	237290737	237292212	"protein_coding"	"ensembl"	"NM_001137194.1"	100191769	"GO:0098869"
"981"	"Zm00001eb204960"	"Zm00001eb204960_T001"	"Zm00001eb204960_P001"	237290737	237292212	"protein_coding"	"ensembl"	"NM_001137194.1"	100191769	"GO:0016491"
"982"	"Zm00001eb204960"	"Zm00001eb204960_T001"	"Zm00001eb204960_P001"	237290737	237292212	"protein_coding"	"ensembl"	"NM_001137194.1"	100191769	"GO:0140825"
"983"	"Zm00001eb207670"	"Zm00001eb207670_T001"	"Zm00001eb207670_P001"	245497667	245498523	"protein_coding"	"ensembl"	""	NA	""
"984"	"Zm00001eb208380"	"Zm00001eb208380_T001"	"Zm00001eb208380_P001"	246941684	246944758	"protein_coding"	"ensembl"	""	NA	"GO:0000287"
"985"	"Zm00001eb208380"	"Zm00001eb208380_T001"	"Zm00001eb208380_P001"	246941684	246944758	"protein_coding"	"ensembl"	""	NA	"GO:0016829"
"986"	"Zm00001eb208380"	"Zm00001eb208380_T001"	"Zm00001eb208380_P001"	246941684	246944758	"protein_coding"	"ensembl"	""	NA	"GO:0010333"
"987"	"Zm00001eb208380"	"Zm00001eb208380_T002"	"Zm00001eb208380_P002"	246941684	246944758	"protein_coding"	"ensembl"	""	NA	"GO:0000287"
"988"	"Zm00001eb208380"	"Zm00001eb208380_T002"	"Zm00001eb208380_P002"	246941684	246944758	"protein_coding"	"ensembl"	""	NA	"GO:0016829"
"989"	"Zm00001eb208380"	"Zm00001eb208380_T002"	"Zm00001eb208380_P002"	246941684	246944758	"protein_coding"	"ensembl"	""	NA	"GO:0010333"
"990"	"Zm00001eb209990"	"Zm00001eb209990_T001"	"Zm00001eb209990_P001"	249621236	249622319	"protein_coding"	"ensembl"	""	NA	"GO:0009225"
"991"	"Zm00001eb209990"	"Zm00001eb209990_T001"	"Zm00001eb209990_P001"	249621236	249622319	"protein_coding"	"ensembl"	""	NA	"GO:0008460"
"992"	"Zm00001eb212460"	"Zm00001eb212460_T001"	"Zm00001eb212460_P001"	3688676	3690412	"protein_coding"	"ensembl"	"NM_001151259.2"	100277775	"GO:0009570"
"993"	"Zm00001eb212460"	"Zm00001eb212460_T001"	"Zm00001eb212460_P001"	3688676	3690412	"protein_coding"	"ensembl"	"NM_001151259.2"	100277775	"GO:0044183"
"994"	"Zm00001eb212460"	"Zm00001eb212460_T001"	"Zm00001eb212460_P001"	3688676	3690412	"protein_coding"	"ensembl"	"NM_001151259.2"	100277775	"GO:0061077"
"995"	"Zm00001eb212460"	"Zm00001eb212460_T001"	"Zm00001eb212460_P001"	3688676	3690412	"protein_coding"	"ensembl"	"NM_001151259.2"	100277775	"GO:0110102"
"996"	"Zm00001eb212460"	"Zm00001eb212460_T001"	"Zm00001eb212460_P001"	3688676	3690412	"protein_coding"	"ensembl"	"NM_001151259.2"	100277775	"GO:0015979"
"997"	"Zm00001eb212460"	"Zm00001eb212460_T001"	"Zm00001eb212460_P001"	3688676	3690412	"protein_coding"	"ensembl"	"NM_001151259.2"	100277775	"GO:0015977"
"998"	"Zm00001eb212520"	"Zm00001eb212520_T001"	"Zm00001eb212520_P001"	3799388	3801078	"protein_coding"	"ensembl"	""	NA	"GO:0009535"
"999"	"Zm00001eb212520"	"Zm00001eb212520_T001"	"Zm00001eb212520_P001"	3799388	3801078	"protein_coding"	"ensembl"	""	NA	"GO:0015979"
"1000"	"Zm00001eb212520"	"Zm00001eb212520_T001"	"Zm00001eb212520_P001"	3799388	3801078	"protein_coding"	"ensembl"	""	NA	"GO:0009538"
"1001"	"Zm00001eb212520"	"Zm00001eb212520_T001"	"Zm00001eb212520_P001"	3799388	3801078	"protein_coding"	"ensembl"	""	NA	"GO:0009522"
"1002"	"Zm00001eb212520"	"Zm00001eb212520_T001"	"Zm00001eb212520_P001"	3799388	3801078	"protein_coding"	"ensembl"	""	NA	"GO:0009579"
"1003"	"Zm00001eb214420"	"Zm00001eb214420_T001"	"Zm00001eb214420_P001"	6978893	6980899	"protein_coding"	"ensembl"	"NM_001148832.1"	100274473	"GO:0020037"
"1004"	"Zm00001eb214420"	"Zm00001eb214420_T001"	"Zm00001eb214420_P001"	6978893	6980899	"protein_coding"	"ensembl"	"NM_001148832.1"	100274473	"GO:0005506"
"1005"	"Zm00001eb214420"	"Zm00001eb214420_T001"	"Zm00001eb214420_P001"	6978893	6980899	"protein_coding"	"ensembl"	"NM_001148832.1"	100274473	"GO:0004497"
"1006"	"Zm00001eb214420"	"Zm00001eb214420_T001"	"Zm00001eb214420_P001"	6978893	6980899	"protein_coding"	"ensembl"	"NM_001148832.1"	100274473	"GO:0016705"
"1007"	"Zm00001eb214420"	"Zm00001eb214420_T001"	"Zm00001eb214420_P001"	6978893	6980899	"protein_coding"	"ensembl"	"NM_001148832.1"	100274473	"GO:0046872"
"1008"	"Zm00001eb214420"	"Zm00001eb214420_T001"	"Zm00001eb214420_P001"	6978893	6980899	"protein_coding"	"ensembl"	"NM_001148832.1"	100274473	"GO:0016491"
"1009"	"Zm00001eb214420"	"Zm00001eb214420_T001"	"Zm00001eb214420_P001"	6978893	6980899	"protein_coding"	"ensembl"	"NM_001148832.1"	100274473	"GO:0071704"
"1010"	"Zm00001eb214550"	"Zm00001eb214550_T001"	"Zm00001eb214550_P001"	7127227	7128227	"protein_coding"	"ensembl"	""	NA	"GO:0043231"
"1011"	"Zm00001eb214550"	"Zm00001eb214550_T001"	"Zm00001eb214550_P001"	7127227	7128227	"protein_coding"	"ensembl"	""	NA	"GO:0008194"
"1012"	"Zm00001eb214550"	"Zm00001eb214550_T001"	"Zm00001eb214550_P001"	7127227	7128227	"protein_coding"	"ensembl"	""	NA	"GO:0016740"
"1013"	"Zm00001eb214550"	"Zm00001eb214550_T001"	"Zm00001eb214550_P001"	7127227	7128227	"protein_coding"	"ensembl"	""	NA	"GO:0035251"
"1014"	"Zm00001eb214780"	"Zm00001eb214780_T002"	"Zm00001eb214780_P002"	7548153	7550213	"protein_coding"	"ensembl"	""	NA	"GO:0008234"
"1015"	"Zm00001eb214780"	"Zm00001eb214780_T002"	"Zm00001eb214780_P002"	7548153	7550213	"protein_coding"	"ensembl"	""	NA	"GO:0006508"
"1016"	"Zm00001eb214780"	"Zm00001eb214780_T001"	"Zm00001eb214780_P001"	7548153	7550213	"protein_coding"	"ensembl"	""	NA	"GO:0008234"
"1017"	"Zm00001eb214780"	"Zm00001eb214780_T001"	"Zm00001eb214780_P001"	7548153	7550213	"protein_coding"	"ensembl"	""	NA	"GO:0004197"
"1018"	"Zm00001eb214780"	"Zm00001eb214780_T001"	"Zm00001eb214780_P001"	7548153	7550213	"protein_coding"	"ensembl"	""	NA	"GO:0005615"
"1019"	"Zm00001eb214780"	"Zm00001eb214780_T001"	"Zm00001eb214780_P001"	7548153	7550213	"protein_coding"	"ensembl"	""	NA	"GO:0006508"
"1020"	"Zm00001eb214780"	"Zm00001eb214780_T001"	"Zm00001eb214780_P001"	7548153	7550213	"protein_coding"	"ensembl"	""	NA	"GO:0051603"
"1021"	"Zm00001eb214780"	"Zm00001eb214780_T001"	"Zm00001eb214780_P001"	7548153	7550213	"protein_coding"	"ensembl"	""	NA	"GO:0005764"
"1022"	"Zm00001eb214780"	"Zm00001eb214780_T001"	"Zm00001eb214780_P001"	7548153	7550213	"protein_coding"	"ensembl"	""	NA	"GO:0016787"
"1023"	"Zm00001eb214780"	"Zm00001eb214780_T001"	"Zm00001eb214780_P001"	7548153	7550213	"protein_coding"	"ensembl"	""	NA	"GO:0008233"
"1024"	"Zm00001eb215270"	"Zm00001eb215270_T001"	"Zm00001eb215270_P001"	8517901	8518167	"protein_coding"	"ensembl"	""	NA	""
"1025"	"Zm00001eb215860"	"Zm00001eb215860_T002"	"Zm00001eb215860_P002"	10329880	10330866	"protein_coding"	"ensembl"	"XM_008646326.1"	103625926	""
"1026"	"Zm00001eb215860"	"Zm00001eb215860_T001"	"Zm00001eb215860_P001"	10329880	10330866	"protein_coding"	"ensembl"	""	103625926	""
"1027"	"Zm00001eb217970"	"Zm00001eb217970_T001"	"Zm00001eb217970_P001"	15489418	15490284	"protein_coding"	"ensembl"	"XM_008646404.1"	103626019	"GO:0006952"
"1028"	"Zm00001eb217970"	"Zm00001eb217970_T001"	"Zm00001eb217970_P001"	15489418	15490284	"protein_coding"	"ensembl"	"XM_008646404.1"	103626019	"GO:0005576"
"1029"	"Zm00001eb221790"	"Zm00001eb221790_T002"	"Zm00001eb221790_P002"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0003824"
"1030"	"Zm00001eb221790"	"Zm00001eb221790_T002"	"Zm00001eb221790_P002"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0006108"
"1031"	"Zm00001eb221790"	"Zm00001eb221790_T002"	"Zm00001eb221790_P002"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0030060"
"1032"	"Zm00001eb221790"	"Zm00001eb221790_T002"	"Zm00001eb221790_P002"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016491"
"1033"	"Zm00001eb221790"	"Zm00001eb221790_T002"	"Zm00001eb221790_P002"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016616"
"1034"	"Zm00001eb221790"	"Zm00001eb221790_T002"	"Zm00001eb221790_P002"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0019752"
"1035"	"Zm00001eb221790"	"Zm00001eb221790_T002"	"Zm00001eb221790_P002"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016615"
"1036"	"Zm00001eb221790"	"Zm00001eb221790_T004"	"Zm00001eb221790_P004"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0005975"
"1037"	"Zm00001eb221790"	"Zm00001eb221790_T004"	"Zm00001eb221790_P004"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0003824"
"1038"	"Zm00001eb221790"	"Zm00001eb221790_T004"	"Zm00001eb221790_P004"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0006099"
"1039"	"Zm00001eb221790"	"Zm00001eb221790_T004"	"Zm00001eb221790_P004"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0006108"
"1040"	"Zm00001eb221790"	"Zm00001eb221790_T004"	"Zm00001eb221790_P004"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0030060"
"1041"	"Zm00001eb221790"	"Zm00001eb221790_T004"	"Zm00001eb221790_P004"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016491"
"1042"	"Zm00001eb221790"	"Zm00001eb221790_T004"	"Zm00001eb221790_P004"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016616"
"1043"	"Zm00001eb221790"	"Zm00001eb221790_T004"	"Zm00001eb221790_P004"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0006734"
"1044"	"Zm00001eb221790"	"Zm00001eb221790_T004"	"Zm00001eb221790_P004"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0006107"
"1045"	"Zm00001eb221790"	"Zm00001eb221790_T004"	"Zm00001eb221790_P004"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0019752"
"1046"	"Zm00001eb221790"	"Zm00001eb221790_T004"	"Zm00001eb221790_P004"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016615"
"1047"	"Zm00001eb221790"	"Zm00001eb221790_T003"	"Zm00001eb221790_P003"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0003824"
"1048"	"Zm00001eb221790"	"Zm00001eb221790_T003"	"Zm00001eb221790_P003"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0006108"
"1049"	"Zm00001eb221790"	"Zm00001eb221790_T003"	"Zm00001eb221790_P003"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0030060"
"1050"	"Zm00001eb221790"	"Zm00001eb221790_T003"	"Zm00001eb221790_P003"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016491"
"1051"	"Zm00001eb221790"	"Zm00001eb221790_T003"	"Zm00001eb221790_P003"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016616"
"1052"	"Zm00001eb221790"	"Zm00001eb221790_T003"	"Zm00001eb221790_P003"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0019752"
"1053"	"Zm00001eb221790"	"Zm00001eb221790_T003"	"Zm00001eb221790_P003"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016615"
"1054"	"Zm00001eb221790"	"Zm00001eb221790_T001"	"Zm00001eb221790_P001"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0003824"
"1055"	"Zm00001eb221790"	"Zm00001eb221790_T001"	"Zm00001eb221790_P001"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0006108"
"1056"	"Zm00001eb221790"	"Zm00001eb221790_T001"	"Zm00001eb221790_P001"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0030060"
"1057"	"Zm00001eb221790"	"Zm00001eb221790_T001"	"Zm00001eb221790_P001"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016491"
"1058"	"Zm00001eb221790"	"Zm00001eb221790_T001"	"Zm00001eb221790_P001"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016616"
"1059"	"Zm00001eb221790"	"Zm00001eb221790_T001"	"Zm00001eb221790_P001"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0019752"
"1060"	"Zm00001eb221790"	"Zm00001eb221790_T001"	"Zm00001eb221790_P001"	29741878	29756712	"protein_coding"	"ensembl"	""	NA	"GO:0016615"
"1061"	"Zm00001eb223620"	"Zm00001eb223620_T001"	"Zm00001eb223620_P001"	38383457	38384347	"protein_coding"	"ensembl"	"NM_001159100.1"	100286212	"GO:0005634"
"1062"	"Zm00001eb223620"	"Zm00001eb223620_T001"	"Zm00001eb223620_P001"	38383457	38384347	"protein_coding"	"ensembl"	"NM_001159100.1"	100286212	"GO:0009611"
"1063"	"Zm00001eb223620"	"Zm00001eb223620_T001"	"Zm00001eb223620_P001"	38383457	38384347	"protein_coding"	"ensembl"	"NM_001159100.1"	100286212	"GO:0031347"
"1064"	"Zm00001eb223620"	"Zm00001eb223620_T001"	"Zm00001eb223620_P001"	38383457	38384347	"protein_coding"	"ensembl"	"NM_001159100.1"	100286212	"GO:2000022"
"1065"	"Zm00001eb225440"	"Zm00001eb225440_T001"	"Zm00001eb225440_P001"	50330418	50331122	"protein_coding"	"ensembl"	"NM_001150189.2"	100276384	""
"1066"	"Zm00001eb228670"	"Zm00001eb228670_T002"	"Zm00001eb228670_P002"	66039016	66042111	"protein_coding"	"ensembl"	""	NA	"GO:0005634"
"1067"	"Zm00001eb228670"	"Zm00001eb228670_T002"	"Zm00001eb228670_P002"	66039016	66042111	"protein_coding"	"ensembl"	""	NA	"GO:0003677"
"1068"	"Zm00001eb228670"	"Zm00001eb228670_T001"	"Zm00001eb228670_P001"	66039016	66042111	"protein_coding"	"ensembl"	""	NA	""
"1069"	"Zm00001eb228670"	"Zm00001eb228670_T003"	"Zm00001eb228670_P003"	66039016	66042111	"protein_coding"	"ensembl"	""	NA	""
"1070"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0046872"
"1071"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0016491"
"1072"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0051213"
"1073"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0007033"
"1074"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0009611"
"1075"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0009753"
"1076"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0010023"
"1077"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0016706"
"1078"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0009718"
"1079"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0009813"
"1080"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0031418"
"1081"	"Zm00001eb229190"	"Zm00001eb229190_T001"	"Zm00001eb229190_P001"	68086545	68088407	"protein_coding"	"ensembl"	""	NA	"GO:0050589"
"1082"	"Zm00001eb231110"	"Zm00001eb231110_T001"	"Zm00001eb231110_P001"	76449945	76451005	"protein_coding"	"ensembl"	"NM_001148979.1"	100274648	"GO:0098869"
"1083"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0016021"
"1084"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0046873"
"1085"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0016020"
"1086"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0030001"
"1087"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0005384"
"1088"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0071421"
"1089"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0015086"
"1090"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0070574"
"1091"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0015083"
"1092"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0010044"
"1093"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0015690"
"1094"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:1902602"
"1095"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"XM_008646985.1"	103626569	"GO:0005886"
"1096"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"NM_001347090.1"	103626569	"GO:0016021"
"1097"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"NM_001347090.1"	103626569	"GO:0046873"
"1098"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"NM_001347090.1"	103626569	"GO:0016020"
"1099"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"NM_001347090.1"	103626569	"GO:0030001"
"1100"	"Zm00001eb231210"	"Zm00001eb231210_T001"	"Zm00001eb231210_P001"	76661255	76665431	"protein_coding"	"ensembl"	"NM_001347090.1"	103626569	"GO:0005384"
