ENSEMBL_GeneID,C_24_Susc_1,C_24_Susc_2,T_24_Susc_1,T_24_Susc_2
Zm00001eb212160,1447,1405,968,985
Zm00001eb212170,4087,4099,4247,4118
Zm00001eb212180,619,630,567,518
Zm00001eb212190,438,436,370,351
Zm00001eb212200,516,508,315,282
Zm00001eb212210,0,0,0,0
Zm00001eb212220,17,26,12,13
Zm00001eb212230,75,64,56,56
Zm00001eb212240,62,52,121,112
Zm00001eb212250,599,519,339,309
Zm00001eb212260,48,50,22,23
Zm00001eb212270,0,0,0,0
Zm00001eb212280,1,2,0,0
Zm00001eb212290,22,24,29,18
Zm00001eb212300,1803,1864,1933,1904
Zm00001eb212310,0,0,0,0
Zm00001eb212330,96,84,88,71
Zm00001eb212340,69,77,41,59
Zm00001eb212350,15,10,10,12
Zm00001eb212360,68,48,77,88
Zm00001eb212370,305,275,202,196
Zm00001eb212380,67,64,66,53
Zm00001eb212390,70,69,57,66
Zm00001eb212400,225,245,364,361
Zm00001eb212410,75,84,53,37
Zm00001eb212420,21,24,9,13
Zm00001eb212430,128,123,184,184
Zm00001eb212440,429,376,323,360
Zm00001eb212450,9,5,0,0
Zm00001eb212460,103,126,121,108
Zm00001eb212470,5700,5817,5385,5302
Zm00001eb212480,142,142,112,81
Zm00001eb212490,1,1,2,1
Zm00001eb212500,627,574,566,550
Zm00001eb212510,169,156,155,186
Zm00001eb212520,61,70,39,24
Zm00001eb212530,255,275,282,308
Zm00001eb212540,125,139,74,79
Zm00001eb212550,1343,1307,1560,1445
Zm00001eb212580,340,339,255,275
Zm00001eb212590,73,86,30,34
Zm00001eb212610,111,112,37,48
Zm00001eb212620,923,927,1001,926
Zm00001eb212630,726,688,466,488
Zm00001eb212640,384,370,186,175
Zm00001eb212650,0,0,0,0
Zm00001eb212660,206,171,134,118
Zm00001eb212670,4,1,1,1
Zm00001eb212680,11,13,9,16
Zm00001eb212690,229,219,236,240
Zm00001eb212700,175,156,118,99
Zm00001eb212710,11,14,17,15
Zm00001eb212720,608,609,606,661
Zm00001eb212730,0,0,0,0
Zm00001eb212740,1103,1096,716,773
Zm00001eb212750,278,287,331,320
Zm00001eb212760,278,284,310,286
Zm00001eb212770,203,215,125,134
Zm00001eb212800,4,6,1,1
Zm00001eb212810,369,388,465,469
Zm00001eb212820,1878,1830,548,605
Zm00001eb212840,1043,1098,378,342
Zm00001eb212850,0,0,0,0
Zm00001eb212870,98,115,152,127
Zm00001eb212880,7,5,8,17
Zm00001eb212890,29,23,28,25
Zm00001eb212900,985,1027,1048,1108
Zm00001eb212910,0,0,0,0
Zm00001eb212920,0,0,0,0
Zm00001eb212930,115,122,154,150
Zm00001eb212940,240,180,285,246
Zm00001eb212950,325,329,277,279
Zm00001eb212960,455,513,344,379
Zm00001eb212970,54,54,36,21
Zm00001eb212980,80,90,73,73
Zm00001eb212990,150,123,133,118
Zm00001eb213000,366,307,167,154
Zm00001eb213010,70,80,213,216
Zm00001eb213020,24,25,22,19
Zm00001eb213040,0,0,0,0
Zm00001eb213050,42,34,26,20
Zm00001eb213060,679,716,788,785
Zm00001eb213070,0,0,0,0
Zm00001eb213080,5780,5919,4967,5062
Zm00001eb213090,43,48,104,123
Zm00001eb213100,0,1,6,3
Zm00001eb213110,444,459,754,773
Zm00001eb213120,114,120,139,151
Zm00001eb213130,0,1,0,0
Zm00001eb213140,586,549,450,484
Zm00001eb213150,154,154,109,112
Zm00001eb213160,386,412,480,468
Zm00001eb213170,192,145,162,123
Zm00001eb213180,149,125,107,100
Zm00001eb213190,377,389,432,405
Zm00001eb213200,234,198,203,316
Zm00001eb213210,25,16,11,14
Zm00001eb213220,0,0,1,1
Zm00001eb213230,0,1,1,0
Zm00001eb213240,5,0,0,0
Zm00001eb213250,172,175,76,76
Zm00001eb213260,1862,2070,3465,3470
Zm00001eb213280,249,231,137,119
Zm00001eb213300,3,2,7,1
Zm00001eb213310,595,671,254,214
Zm00001eb213320,442,453,223,227
Zm00001eb213330,290,317,185,190
Zm00001eb213350,0,0,1,0
Zm00001eb213360,0,0,0,1
Zm00001eb213370,2,1,0,0
Zm00001eb213380,520,529,496,455
Zm00001eb213390,0,0,0,0
Zm00001eb213400,0,0,0,0
Zm00001eb213410,0,0,0,0
Zm00001eb213420,58,55,78,68
Zm00001eb213430,106,95,87,80
Zm00001eb213450,37,26,19,18
Zm00001eb213460,0,0,0,0
Zm00001eb213470,0,0,0,0
Zm00001eb213480,225,228,125,134
Zm00001eb213490,0,0,0,0
Zm00001eb213500,121,153,102,135
Zm00001eb213510,411,378,379,368
Zm00001eb213520,0,0,0,0
Zm00001eb213530,80,96,80,97
Zm00001eb213540,77,95,82,78
Zm00001eb213550,17,11,31,33
Zm00001eb213560,18,13,19,14
Zm00001eb213570,162,168,164,175
Zm00001eb213580,27,21,17,23
Zm00001eb213590,0,0,0,0
Zm00001eb213600,64,71,42,35
Zm00001eb213610,561,559,543,515
Zm00001eb213620,5,4,4,2
Zm00001eb213630,1853,1958,1925,1854
Zm00001eb213640,6,9,0,2
Zm00001eb213650,75,102,40,43
Zm00001eb213660,0,0,0,0
Zm00001eb213670,1026,987,240,220
Zm00001eb213680,432,459,569,535
Zm00001eb213690,0,0,0,0
Zm00001eb213700,228,207,130,134
Zm00001eb213710,13,4,8,6
Zm00001eb213720,3,3,5,4
Zm00001eb213730,394,360,716,704
Zm00001eb213740,0,0,0,0
Zm00001eb213750,2205,2146,2031,2023
Zm00001eb213760,13101,12968,14370,14406
Zm00001eb213770,65,76,46,62
Zm00001eb213780,242,290,287,288
Zm00001eb213800,42,34,46,34
Zm00001eb213810,0,0,0,0
Zm00001eb213820,32,39,19,32
Zm00001eb213830,170,184,167,158
Zm00001eb213840,7,1,4,4
Zm00001eb213850,0,2,1,0
Zm00001eb213860,3,4,0,1
Zm00001eb213870,0,0,5,1
Zm00001eb213880,10,8,5,4
Zm00001eb213890,83,69,105,103
Zm00001eb213900,1,0,0,0
Zm00001eb213910,0,0,0,0
Zm00001eb213920,69,60,41,41
Zm00001eb213930,112,72,150,162
Zm00001eb213940,0,0,0,0
Zm00001eb213950,168,160,210,208
Zm00001eb213960,286,295,378,370
Zm00001eb213970,886,823,686,640
Zm00001eb213980,0,0,0,0
Zm00001eb213990,356,370,224,188
Zm00001eb214000,251,263,138,148
Zm00001eb214010,12,12,5,10
Zm00001eb214020,9,7,12,12
Zm00001eb214030,35,42,21,25
Zm00001eb214040,51,37,40,33
Zm00001eb214060,2,0,1,3
Zm00001eb214070,140,114,64,52
Zm00001eb214080,149,148,19,32
Zm00001eb214090,112,92,64,60
Zm00001eb214110,155,119,283,308
Zm00001eb214120,202,185,242,264
Zm00001eb214130,463,487,365,388
Zm00001eb214140,0,0,0,0
Zm00001eb214150,19,21,12,14
Zm00001eb214170,0,1,6,3
Zm00001eb214180,664,677,748,717
Zm00001eb214190,2,0,2,0
Zm00001eb214200,0,0,0,0
Zm00001eb214210,38,40,43,57
Zm00001eb214220,1,0,0,0
Zm00001eb214230,70,76,127,120
Zm00001eb214240,143,132,148,139
Zm00001eb214250,73,80,82,89
Zm00001eb214260,91,79,23,18
Zm00001eb214270,1,3,0,0
Zm00001eb214280,64,60,19,12
Zm00001eb214290,1097,990,1205,1199
Zm00001eb214300,236,238,115,164
Zm00001eb214310,229,209,115,134
Zm00001eb214320,170,199,234,212
Zm00001eb214330,453,459,179,198
Zm00001eb214340,16,19,5,3
Zm00001eb214350,0,0,0,0
Zm00001eb214360,925,970,701,727
Zm00001eb214370,52,32,40,37
Zm00001eb214380,4,2,2,2
Zm00001eb214390,0,0,0,0
Zm00001eb214400,0,0,3,2
Zm00001eb214410,243,257,1342,1335
Zm00001eb214420,317,340,2371,2408
Zm00001eb214440,60,48,19,16
Zm00001eb214450,0,0,0,0
Zm00001eb214460,6,4,2,7
Zm00001eb214470,0,0,0,0
Zm00001eb214480,0,0,0,0
Zm00001eb214490,42,36,28,17
Zm00001eb214500,47,45,79,83
Zm00001eb214510,141,126,83,94
Zm00001eb214520,300,271,263,295
Zm00001eb214530,570,560,461,527
Zm00001eb214540,967,991,1220,1171
Zm00001eb214550,11,7,98,114
Zm00001eb214560,4487,4716,5665,5777
Zm00001eb214570,0,0,0,0
Zm00001eb214580,281,255,143,190
Zm00001eb214590,8,11,20,18
Zm00001eb214600,0,0,0,0
Zm00001eb214610,678,640,435,447
Zm00001eb214620,34,29,14,9
Zm00001eb214630,444,456,398,364
Zm00001eb214650,3294,3348,2900,2915
Zm00001eb214660,1616,1598,1735,1724
Zm00001eb214670,843,825,956,1057
Zm00001eb214680,0,0,0,0
Zm00001eb214700,0,0,0,0
Zm00001eb214710,1,0,0,0
Zm00001eb214720,514,511,658,645
Zm00001eb214730,249,263,256,225
Zm00001eb214740,0,0,0,0
Zm00001eb214750,0,0,0,0
Zm00001eb214760,0,0,0,0
Zm00001eb214770,0,0,0,0
Zm00001eb214780,47,95,2,2
Zm00001eb214790,195,190,71,79
Zm00001eb214800,129,102,102,83
Zm00001eb214820,341,374,185,168
Zm00001eb214830,4,8,4,2
Zm00001eb214840,229,245,263,263
Zm00001eb214850,113,119,55,60
Zm00001eb214860,340,337,352,332
Zm00001eb214870,1609,1604,988,1020
Zm00001eb214880,20,20,2,12
Zm00001eb214890,12,11,5,9
Zm00001eb214900,292,232,264,242
Zm00001eb214910,198,202,145,156
Zm00001eb214920,258,223,193,225
Zm00001eb214930,214,166,184,201
Zm00001eb214940,4,2,21,22
Zm00001eb214950,482,508,716,746
Zm00001eb214960,40,40,53,53
Zm00001eb214970,445,450,284,255
Zm00001eb214980,22,30,3,7
Zm00001eb214990,1996,2004,1566,1643
Zm00001eb215000,697,680,452,446
Zm00001eb215010,457,506,563,618
Zm00001eb215020,0,0,0,0
Zm00001eb215030,27,41,23,17
Zm00001eb215040,1817,1813,1591,1636
Zm00001eb215050,0,1,2,0
Zm00001eb215060,245,234,156,212
Zm00001eb215070,337,320,202,228
Zm00001eb215080,1121,1202,1713,1721
Zm00001eb215090,0,0,0,0
Zm00001eb215100,0,0,0,0
Zm00001eb215110,1554,1583,1334,1303
Zm00001eb215120,5192,5178,6264,6300
Zm00001eb215130,244,202,174,175
Zm00001eb215150,25,24,9,15
Zm00001eb215160,0,0,0,0
Zm00001eb215170,73,76,54,55
Zm00001eb215180,71,70,86,111
Zm00001eb215190,193,210,162,141
Zm00001eb215200,0,0,0,0
Zm00001eb215210,629,622,532,567
Zm00001eb215220,251,242,199,212
Zm00001eb215230,1,3,0,1
Zm00001eb215240,0,0,1,2
Zm00001eb215250,3,4,1,1
Zm00001eb215260,0,2,1,3
Zm00001eb215270,9,4,82,69
Zm00001eb215280,834,872,499,527
Zm00001eb215290,670,740,737,775
Zm00001eb215300,818,813,729,715
Zm00001eb215310,4841,4803,6563,6726
Zm00001eb215320,341,314,151,159
Zm00001eb215330,0,1,4,2
Zm00001eb215340,0,2,0,0
Zm00001eb215350,535,552,323,343
Zm00001eb215370,167,160,117,105
Zm00001eb215380,251,225,178,160
Zm00001eb215390,0,0,0,0
Zm00001eb215400,0,0,0,0
Zm00001eb215410,14,16,23,31
Zm00001eb215420,137,137,102,98
Zm00001eb215430,792,697,721,695
Zm00001eb215440,51,64,28,30
Zm00001eb215450,503,398,400,378
Zm00001eb215460,12,6,13,7
Zm00001eb215470,191,165,203,195
Zm00001eb215480,173,176,169,151
Zm00001eb215490,0,0,0,0
Zm00001eb215500,0,0,2,0
Zm00001eb215510,177,141,115,131
Zm00001eb215520,0,0,0,0
Zm00001eb215540,26,14,14,17
Zm00001eb215550,89,87,62,60
Zm00001eb215560,70,56,38,46
Zm00001eb215570,0,0,0,0
Zm00001eb215580,208,225,143,157
Zm00001eb215590,0,0,0,0
Zm00001eb215600,0,0,0,0
Zm00001eb215610,273,277,238,223
Zm00001eb215620,344,340,224,226
Zm00001eb215640,43,53,32,16
Zm00001eb215650,394,394,344,360
Zm00001eb215660,75,100,54,44
Zm00001eb215670,95,89,92,81
Zm00001eb215680,9,8,1,3
Zm00001eb215690,0,0,0,0
Zm00001eb215700,2,2,0,0
Zm00001eb215710,12977,12653,17637,17319
Zm00001eb215720,0,2,2,1
Zm00001eb215730,0,0,0,0
Zm00001eb215740,24,37,24,7
Zm00001eb215750,885,915,669,687
Zm00001eb215760,0,0,0,1
Zm00001eb215770,0,0,0,0
Zm00001eb215780,373,405,346,346
Zm00001eb215790,161,200,118,126
Zm00001eb215800,17,18,25,24
Zm00001eb215810,45,43,32,34
Zm00001eb215820,291,284,245,247
Zm00001eb215830,21,26,23,29
Zm00001eb215840,6,2,12,13
Zm00001eb215850,94,82,101,99
Zm00001eb215860,69,73,112,110
Zm00001eb215870,42,23,14,17
Zm00001eb215880,0,0,0,0
Zm00001eb215890,865,844,868,879
Zm00001eb215900,220,280,243,206
Zm00001eb215910,1093,1102,626,657
Zm00001eb215920,2249,2197,799,829
Zm00001eb215930,0,0,0,0
Zm00001eb215950,59,49,59,41
Zm00001eb215960,3,0,0,0
Zm00001eb215970,2,0,0,5
Zm00001eb215980,322,300,221,190
Zm00001eb215990,435,438,201,190
Zm00001eb216000,285,290,237,255
Zm00001eb216010,381,341,330,361
Zm00001eb216020,1573,1618,2259,2190
Zm00001eb216030,48,34,82,61
Zm00001eb216040,69,97,317,293
Zm00001eb216050,0,0,0,0
Zm00001eb216060,0,0,0,0
Zm00001eb216070,1357,1336,1444,1448
Zm00001eb216080,285,321,192,191
Zm00001eb216090,225,241,176,174
Zm00001eb216100,0,0,0,0
Zm00001eb216110,21,23,14,12
Zm00001eb216120,252,255,258,230
Zm00001eb216130,20,12,4,5
Zm00001eb216140,188,191,111,84
Zm00001eb216150,2,2,1,0
Zm00001eb216160,254,247,227,203
Zm00001eb216170,366,402,434,418
Zm00001eb216180,442,427,496,442
Zm00001eb216190,9,10,0,0
Zm00001eb216200,0,0,0,0
Zm00001eb216210,2766,2604,2949,3010
Zm00001eb216220,77,115,50,43
Zm00001eb216230,1185,1182,941,965
Zm00001eb216240,256,242,159,188
Zm00001eb216250,0,0,2,0
Zm00001eb216260,5631,5608,7777,7781
Zm00001eb216280,1,2,0,0
Zm00001eb216290,180,175,207,214
Zm00001eb216310,358,382,310,310
Zm00001eb216320,211,234,77,92
Zm00001eb216330,268,258,160,141
Zm00001eb216350,267,244,188,192
Zm00001eb216380,201,241,167,181
Zm00001eb216390,1064,1063,842,833
Zm00001eb216400,1420,1532,1313,1328
Zm00001eb216410,113,161,25,19
Zm00001eb216420,498,541,471,475
Zm00001eb216430,129,114,100,78
Zm00001eb216440,402,445,319,320
Zm00001eb216450,87,75,64,62
Zm00001eb216460,0,0,0,0
Zm00001eb216470,0,0,0,0
Zm00001eb216480,299,357,284,256
Zm00001eb216490,2,2,0,0
Zm00001eb216500,45,44,35,50
Zm00001eb216510,108,116,110,111
Zm00001eb216520,279,284,480,482
Zm00001eb216530,0,0,0,0
Zm00001eb216540,126,126,91,99
Zm00001eb216550,954,1027,818,866
Zm00001eb216560,1,2,0,1
Zm00001eb216570,0,0,0,0
Zm00001eb216580,12,10,10,7
Zm00001eb216590,922,921,388,375
Zm00001eb216600,51,63,64,62
Zm00001eb216610,590,574,441,420
Zm00001eb216620,507,622,429,424
Zm00001eb216630,0,0,0,0
Zm00001eb216640,81,67,210,208
Zm00001eb216660,266,284,282,312
Zm00001eb216680,241,240,150,145
Zm00001eb216690,122,158,131,138
Zm00001eb216700,0,0,0,0
Zm00001eb216710,0,0,0,0
Zm00001eb216720,148,158,118,123
Zm00001eb216730,19,32,16,17
Zm00001eb216740,0,0,0,0
Zm00001eb216750,12,9,5,8
Zm00001eb216770,0,0,0,0
Zm00001eb216780,630,602,776,790
Zm00001eb216790,1,3,0,1
Zm00001eb216800,209,229,141,134
Zm00001eb216810,551,517,525,461
Zm00001eb216820,65,79,19,22
Zm00001eb216830,32,21,23,28
Zm00001eb216840,250,230,46,37
Zm00001eb216850,0,0,0,0
Zm00001eb216860,59,62,31,27
Zm00001eb216870,489,539,482,453
Zm00001eb216880,285,276,416,393
Zm00001eb216890,72,75,33,26
Zm00001eb216900,319,325,277,260
Zm00001eb216910,210,219,321,285
Zm00001eb216920,454,501,293,255
Zm00001eb216930,277,258,259,239
Zm00001eb216940,0,0,0,0
Zm00001eb216950,94,81,54,58
Zm00001eb216960,39,43,7,4
Zm00001eb216970,22,19,16,7
Zm00001eb216980,42,47,46,38
Zm00001eb216990,510,593,529,515
Zm00001eb217000,33,33,34,48
Zm00001eb217010,359,373,115,139
Zm00001eb217020,301,258,277,285
Zm00001eb217030,2,4,2,3
Zm00001eb217040,0,0,0,0
Zm00001eb217050,4,4,4,4
Zm00001eb217060,371,436,330,361
Zm00001eb217070,182,171,83,112
Zm00001eb217080,18,11,7,3
Zm00001eb217090,70,49,22,17
Zm00001eb217100,25,12,8,4
Zm00001eb217110,24,27,21,18
Zm00001eb217120,758,689,745,711
Zm00001eb217130,154,210,227,257
Zm00001eb217140,612,636,360,384
Zm00001eb217150,0,0,0,0
Zm00001eb217160,318,284,251,223
Zm00001eb217170,76,78,45,31
Zm00001eb217180,126,134,168,152
Zm00001eb217190,1177,1139,1782,1716
Zm00001eb217200,53,64,45,37
Zm00001eb217210,73,76,83,72
Zm00001eb217220,432,459,487,550
Zm00001eb217230,279,264,268,258
Zm00001eb217240,2,6,5,8
Zm00001eb217250,0,0,0,0
Zm00001eb217260,43,58,34,33
Zm00001eb217270,633,649,576,598
Zm00001eb217280,21,10,19,28
Zm00001eb217290,717,712,478,426
Zm00001eb217310,165,157,118,138
Zm00001eb217320,73,108,45,54
Zm00001eb217330,0,0,0,0
Zm00001eb217340,105,97,88,70
Zm00001eb217350,737,678,1265,1306
Zm00001eb217360,42,57,34,37
Zm00001eb217370,668,720,338,340
Zm00001eb217380,52,57,102,121
Zm00001eb217390,1163,1254,1262,1199
Zm00001eb217400,610,582,571,572
Zm00001eb217410,32,26,47,47
Zm00001eb217420,107,78,129,145
Zm00001eb217440,152,126,110,94
Zm00001eb217450,0,0,0,0
Zm00001eb217460,0,0,0,0
Zm00001eb217470,0,0,0,0
Zm00001eb217480,0,0,0,0
Zm00001eb217490,0,0,0,0
Zm00001eb217500,0,0,0,0
Zm00001eb217510,0,0,0,0
Zm00001eb217520,0,0,0,0
Zm00001eb217530,0,0,0,0
Zm00001eb217540,50,32,36,38
Zm00001eb217550,805,778,437,418
Zm00001eb217560,1865,2023,2157,2165
Zm00001eb217570,61,67,76,89
Zm00001eb217580,0,0,0,0
Zm00001eb217590,307,341,878,849
Zm00001eb217610,81,70,50,47
Zm00001eb217620,165,128,132,137
Zm00001eb217630,0,0,0,0
Zm00001eb217640,19,14,10,13
Zm00001eb217660,0,0,0,0
Zm00001eb217670,0,0,0,0
Zm00001eb217680,0,0,0,0
Zm00001eb217690,0,0,0,0
Zm00001eb217700,0,0,0,0
Zm00001eb217710,0,0,0,0
Zm00001eb217720,1,1,0,0
Zm00001eb217730,0,0,0,0
Zm00001eb217740,658,644,472,431
Zm00001eb217750,983,1018,954,952
Zm00001eb217760,6,7,6,12
Zm00001eb217770,0,0,0,0
Zm00001eb217780,45,76,45,47
Zm00001eb217790,162,119,162,175
Zm00001eb217800,708,703,529,538
Zm00001eb217810,0,0,0,0
Zm00001eb217820,0,0,0,0
Zm00001eb217830,6,4,2,0
Zm00001eb217840,3,2,2,1
Zm00001eb217850,0,2,4,5
Zm00001eb217860,505,514,641,676
Zm00001eb217870,0,0,0,0
Zm00001eb217880,117,121,83,69
Zm00001eb217890,242,283,355,363
Zm00001eb217900,157,197,165,158
Zm00001eb217920,0,1,2,0
Zm00001eb217930,211,172,183,207
Zm00001eb217940,159,178,134,103
Zm00001eb217950,1817,1909,1843,1942
Zm00001eb217960,211,181,183,178
Zm00001eb217970,379,385,113,121
Zm00001eb217990,64,62,59,32
Zm00001eb218000,2960,2919,3564,3607
Zm00001eb218020,170,150,165,149
Zm00001eb218030,0,0,0,0
Zm00001eb218060,8,2,0,0
Zm00001eb218070,0,1,0,0
Zm00001eb218080,2,2,3,1
Zm00001eb218090,673,701,722,778
Zm00001eb218100,0,0,0,0
Zm00001eb218110,129,176,67,69
Zm00001eb218120,55,76,55,46
Zm00001eb218130,1521,1448,995,1020
Zm00001eb218140,385,401,451,431
Zm00001eb218160,4,1,4,4
Zm00001eb218170,0,0,0,1
Zm00001eb218190,326,324,424,427
Zm00001eb218200,245,256,234,213
Zm00001eb218210,0,1,0,0
Zm00001eb218220,27,41,48,35
Zm00001eb218230,0,0,0,0
Zm00001eb218240,0,0,0,0
Zm00001eb218250,17,15,2,6
Zm00001eb218260,0,0,0,0
Zm00001eb218270,152,125,118,104
Zm00001eb218280,103,109,86,65
Zm00001eb218290,0,0,0,0
Zm00001eb218300,566,537,524,537
Zm00001eb218310,22,24,10,20
Zm00001eb218320,12399,11973,25733,25920
Zm00001eb218330,0,0,0,0
Zm00001eb218340,1,1,1,0
Zm00001eb218350,11,11,85,65
Zm00001eb218360,19,21,25,28
Zm00001eb218380,0,0,0,0
Zm00001eb218390,247,288,164,168
Zm00001eb218400,2204,2090,1934,2020
Zm00001eb218410,799,721,690,705
Zm00001eb218420,624,585,513,506
Zm00001eb218430,2,2,4,3
Zm00001eb218440,0,0,0,0
Zm00001eb218450,352,425,251,276
Zm00001eb218460,262,237,360,323
Zm00001eb218470,8,22,22,19
Zm00001eb218490,82,91,66,60
Zm00001eb218500,55,55,28,28
Zm00001eb218510,278,284,228,276
Zm00001eb218520,0,0,0,0
Zm00001eb218530,409,430,237,262
Zm00001eb218540,52,53,67,68
Zm00001eb218560,3721,3603,2448,2349
Zm00001eb218570,0,0,0,0
Zm00001eb218580,2,0,0,0
Zm00001eb218590,194,216,133,122
Zm00001eb218600,458,436,471,436
Zm00001eb218610,60,44,62,60
Zm00001eb218620,66,66,34,50
Zm00001eb218630,280,332,295,292
Zm00001eb218640,0,0,0,0
Zm00001eb218650,1286,1323,988,971
Zm00001eb218660,0,0,0,0
Zm00001eb218670,0,0,0,0
Zm00001eb218680,4,6,12,7
Zm00001eb218690,654,665,768,775
Zm00001eb218700,2,2,9,3
Zm00001eb218710,463,440,373,345
Zm00001eb218720,211,181,158,183
Zm00001eb218730,353,414,314,321
Zm00001eb218740,112,110,76,80
Zm00001eb218750,69,48,150,133
Zm00001eb218760,606,633,943,1055
Zm00001eb218770,433,464,346,388
Zm00001eb218780,0,0,0,0
Zm00001eb218790,0,0,0,0
Zm00001eb218810,37,27,11,5
Zm00001eb218820,50,64,32,23
Zm00001eb218840,91,98,69,81
Zm00001eb218850,305,291,156,186
Zm00001eb218860,1027,963,2250,2315
Zm00001eb218870,237,252,191,196
Zm00001eb218880,150,109,181,171
Zm00001eb218890,294,280,288,279
Zm00001eb218900,15,21,7,6
Zm00001eb218910,2,1,0,0
Zm00001eb218920,112,90,43,40
Zm00001eb218930,29,25,21,18
Zm00001eb218940,43,43,23,36
Zm00001eb218950,0,0,0,0
Zm00001eb218960,26,27,21,25
Zm00001eb218970,6,10,4,2
Zm00001eb218980,570,603,505,475
Zm00001eb218990,1,0,0,0
Zm00001eb219000,0,0,0,0
Zm00001eb219010,9,15,0,2
Zm00001eb219020,19,23,9,14
Zm00001eb219030,28,16,2,3
Zm00001eb219040,95,71,43,30
Zm00001eb219050,0,0,0,1
Zm00001eb219060,0,0,0,0
Zm00001eb219070,1,2,0,1
Zm00001eb219080,295,291,165,182
Zm00001eb219090,762,805,683,730
Zm00001eb219100,13,13,6,2
Zm00001eb219110,0,0,0,0
Zm00001eb219120,0,0,0,0
Zm00001eb219130,0,0,2,1
Zm00001eb219150,0,0,0,0
Zm00001eb219160,402,387,283,321
Zm00001eb219170,821,780,811,799
Zm00001eb219180,94,66,56,47
Zm00001eb219190,583,543,524,456
Zm00001eb219200,161,190,166,211
Zm00001eb219210,24,30,7,2
Zm00001eb219220,6,15,4,5
Zm00001eb219230,455,435,491,514
Zm00001eb219240,117,102,50,35
Zm00001eb219250,23,20,8,15
Zm00001eb219260,211,216,211,212
Zm00001eb219270,5923,6163,6237,6109
Zm00001eb219280,165,153,211,197
Zm00001eb219290,0,0,0,0
Zm00001eb219300,909,948,559,541
Zm00001eb219310,193,208,155,222
Zm00001eb219320,1933,1906,1938,1937
Zm00001eb219330,252,226,170,179
Zm00001eb219340,0,1,0,0
Zm00001eb219360,128,119,110,104
Zm00001eb219370,0,0,0,0
Zm00001eb219380,1,0,0,0
Zm00001eb219390,184,165,212,191
Zm00001eb219400,112,110,58,73
Zm00001eb219410,0,0,0,0
Zm00001eb219420,0,1,0,0
Zm00001eb219430,0,0,0,0
Zm00001eb219440,0,0,0,0
Zm00001eb219450,1,0,1,2
Zm00001eb219460,0,0,0,0
Zm00001eb219470,0,0,0,0
Zm00001eb219480,0,0,0,0
Zm00001eb219490,5168,5262,5403,5466
Zm00001eb219500,649,670,755,820
Zm00001eb219510,584,572,386,362
Zm00001eb219520,556,575,525,491
Zm00001eb219530,5,1,32,28
Zm00001eb219540,2,6,6,0
Zm00001eb219550,1,0,0,0
Zm00001eb219560,0,1,0,0
Zm00001eb219570,3688,3659,3730,3750
Zm00001eb219580,61,39,163,168
Zm00001eb219590,194,160,114,102
Zm00001eb219600,4,2,1,3
Zm00001eb219610,5,6,3,3
Zm00001eb219620,0,0,0,0
Zm00001eb219630,0,0,0,0
Zm00001eb219640,0,0,0,0
Zm00001eb219650,0,0,0,0
Zm00001eb219660,2,0,1,1
Zm00001eb219670,0,0,0,0
Zm00001eb219680,399,382,403,359
Zm00001eb219690,290,290,146,170
Zm00001eb219700,265,287,198,203
Zm00001eb219710,86,95,88,81
Zm00001eb219720,6,7,20,8
Zm00001eb219740,1,1,0,2
Zm00001eb219750,192,190,211,212
Zm00001eb219760,0,0,0,0
Zm00001eb219770,7102,6971,3642,3601
Zm00001eb219780,0,0,0,0
Zm00001eb219790,514,536,617,718
Zm00001eb219810,219,193,200,186
Zm00001eb219820,2083,2067,2007,2096
Zm00001eb219830,28,36,58,40
Zm00001eb219840,0,0,0,0
Zm00001eb219850,82,86,92,77
Zm00001eb219860,79,88,59,64
Zm00001eb219870,0,0,0,0
Zm00001eb219880,41,41,21,23
Zm00001eb219890,8,10,21,11
Zm00001eb219900,51,41,19,27
Zm00001eb219910,8,1,4,7
Zm00001eb219920,1,0,3,4
Zm00001eb219930,0,0,0,0
Zm00001eb219950,27,20,3,1
Zm00001eb219960,222,218,128,119
Zm00001eb219970,129,109,174,155
Zm00001eb219980,0,0,0,0
Zm00001eb219990,77,83,88,117
Zm00001eb220000,172,174,112,111
Zm00001eb220010,231,240,92,113
Zm00001eb220020,1490,1551,968,985
Zm00001eb220030,150,149,48,51
Zm00001eb220040,0,0,0,0
Zm00001eb220050,429,396,805,802
Zm00001eb220060,337,377,300,305
Zm00001eb220070,0,0,1,0
Zm00001eb220090,730,693,599,594
Zm00001eb220100,0,0,0,0
Zm00001eb220110,135,124,116,134
Zm00001eb220120,436,450,238,261
Zm00001eb220130,0,0,0,0
Zm00001eb220140,1680,1556,1118,1110
Zm00001eb220150,0,0,0,0
Zm00001eb220160,0,0,2,0
Zm00001eb220170,0,0,0,0
Zm00001eb220180,0,0,0,1
Zm00001eb220190,23,19,3,3
Zm00001eb220200,0,0,0,0
Zm00001eb220210,0,0,0,0
Zm00001eb220220,186,141,130,132
Zm00001eb220240,176,176,105,112
Zm00001eb220250,246,257,279,229
Zm00001eb220260,0,0,0,0
Zm00001eb220270,0,0,0,0
Zm00001eb220290,4,4,0,1
Zm00001eb220310,6,5,3,3
Zm00001eb220320,0,0,0,0
Zm00001eb220340,268,250,632,730
Zm00001eb220350,0,0,0,0
Zm00001eb220360,1356,1315,1002,941
Zm00001eb220370,140,115,140,142
Zm00001eb220380,283,338,210,211
