	Dim.1	Dim.2	Dim.3	Dim.4	Dim.5
Zm00001eb249860	0.00386942456783457	0.00565723620823627	0.000244674556742253	0.000858681716127852	0.00455767578507836
Zm00001eb319620	0.000317609480180554	0.00909988753367652	0.00407914427772387	0.00342542674673311	0.00617732130694942
Zm00001eb109360	0.00142692811044461	0.00917229965409577	2.78840311209018e-07	0.00232226225224964	0.00515751451009266
Zm00001eb141700	0.0110555798513327	0.000250653695367654	0.000498837765239136	8.80457406128964e-05	0.000211636400929657
Zm00001eb143980	0.000199878394365959	0.0063946082939466	0.00227422739519632	0.00333198866317	0.011798038782713
Zm00001eb314590	0.00153797049585859	0.00105548519451844	0.00259303304505421	0.000320773045346213	0.0303202918601388
Zm00001eb425740	0.00343509019082404	0.00585320796622645	8.94677914158018e-06	0.000124084405331062	0.0111243793056906
Zm00001eb055920	0.00188735970394591	0.00134613405750358	0.0078346253349341	0.000823273344742988	0.0194653457948798
Zm00001eb322660	0.00647552151722919	0.00344783014170329	0.000183069346181124	8.31656620777665e-05	0.0107389054731963
Zm00001eb345780	0.00280856139651525	0.00148354930304566	0.00205744488802665	0.0142806975236303	0.0100618594275548
Zm00001eb374190	0.00141368959273672	0.00683537530876489	0.00328749929729879	0.00616832583959269	0.00860821669047392
Zm00001eb414630	0.00438259931710857	0.000994848532055937	0.00292160406269905	9.53374483323169e-06	0.0108510923000964
Zm00001eb086570	0.000465519618656934	0.00463637820893254	0.00401459608038679	0.00432793629661994	0.0131815408060233
Zm00001eb153630	0.00471933519488789	0.00312685405808774	0.0007421010952846	0.00580442034207465	0.00452169415498768
Zm00001eb197120	0.00839143465512943	0.00190503498789642	6.49412982061284e-05	0.00259028094103748	0.000880317856486124
Zm00001eb212610	0.00711440022789119	0.00404858065236952	4.73883602131575e-05	0.000577483856032264	6.48069367256018e-05
Zm00001eb163510	0.0060170520193674	0.00183118976292488	0.00227398029496704	0.00138893821735175	0.0119536235476362
Zm00001eb291190	0.00707649640004785	0.00155196225674936	0.000980362539222148	0.00107970305530604	0.00161017843009481
Zm00001eb418350	0.000572757285469014	0.0128773470132746	0.00021006533042505	2.9892433779875e-06	0.00112442845017825
Zm00001eb226810	0.00820166390270594	8.89691957020808e-05	0.000283402605850733	0.000249126104565973	0.00729212324411042
Zm00001eb403880	0.0104545125593769	0.000113132127121719	0.000788412547629065	0.000447118628524235	0.00125553606245681
Zm00001eb140700	0.0104192184365358	0.000845021494191217	0.000634393948218422	0.000141649481627587	0.000724919247671426
Zm00001eb117640	0.00848873190212296	0.00236510346100607	8.55788481130842e-06	0.00124294882578769	0.000310759586402796
Zm00001eb041890	0.00281827153665255	0.00146047392287724	0.00529157043748456	0.0184209331708265	7.07580730477463e-05
Zm00001eb244930	0.00190620305001808	0.0104764029950945	0.000440530834090442	1.6695557034039e-08	0.00654178953991123
Zm00001eb190510	0.000668410832383442	0.00655007326442617	0.00833458280381598	0.000105791939848615	0.00323984130312883
Zm00001eb177100	0.00100089952403272	0.0057092039892163	0.00190367344726593	0.00264583023984107	0.0190825020147674
Zm00001eb238030	0.00649732359775319	0.00155985233039535	0.00108545927181118	0.00153982139650991	0.00735572688625868
Zm00001eb336920	0.00164720087815219	0.0087404218975495	0.000729547651346478	6.12589091222577e-05	7.84249524456026e-06
Zm00001eb046900	0.000186428053075238	0.00089732478117081	0.008793347768775	0.00641347263001535	0.0229716329577939
Zm00001eb080410	0.00167011933632988	0.00129884705611326	0.0156971991810756	0.000449250027813517	0.00305157150836543
Zm00001eb088800	5.12068040518722e-05	0.000676220385686899	0.000540487001021217	0.0311597217425064	0.00103739979582441
Zm00001eb274990	0.000665430728100289	0.0126234964419118	0.000473278498475305	0.000143016457275697	0.00127202142793201
Zm00001eb346620	0.000434309210658445	0.010225310380887	0.00276299500428222	6.54117836939859e-06	0.00560291346636923
Zm00001eb171110	1.51075746599224e-06	0.00154028544946507	0.000102576463844803	0.0211912874006779	7.04392753885803e-05
Zm00001eb155530	0.0065267175070652	0.00448176803081172	2.41896187638377e-05	0.00418369615187178	0.00116450805890168
Zm00001eb264550	0.000499732062428352	0.0085069219310932	0.0092186364867442	2.01361611554446e-10	0.000664431442265946
Zm00001eb297880	0.00027058509143881	0.00618157021777215	0.00525023010366751	0.0113001678122521	0.00148849739292661
Zm00001eb313410	0.00513801340760656	0.0037659558284066	0.000931887131577681	0.00384326652310373	0.00815102612549146
Zm00001eb021670	0.00355231455594426	0.0084858205261696	8.79379074311511e-05	0.000828898174046612	0.00429623964384219
Zm00001eb024450	4.79740838188254e-06	0.00215492585871505	0.0185218930458352	0.000662583976147283	0.00730014874551929
Zm00001eb002030	0.00194430807124685	0.00014267442041923	0.00106997207383267	0.0172970501882216	0.00134145345047836
Zm00001eb361690	0.00375372474573962	0.00816955546922307	0.000221255813232032	2.79059035448201e-05	0.00465771558416816
Zm00001eb383580	0.00104104932300808	0.00530008417927756	0.000103115314901221	0.00623041645236789	0.0036668091647979
Zm00001eb391020	0.00744966528158344	0.00303764765980177	0.00155213316495392	3.15559921141718e-05	0.000688021730776544
Zm00001eb401060	0.00927840060740169	0.0003364687654537	0.00054304658290856	0.00415475903586098	0.00162238911986181
Zm00001eb406990	0.00143722101688538	0.00261387695271081	0.00497904421100411	0.000851145677218507	0.0268527599635296
Zm00001eb127120	0.0108155704221075	0.000131430813049283	0.000600904433704412	3.4500212191743e-06	2.44462856745373e-05
Zm00001eb137010	0.00037312775387486	0.000471304674923184	0.0113408539521372	0.0186224253879351	0.00133657593617238
Zm00001eb137960	0.00222042794710827	0.000726414035829747	3.51428719772841e-05	0.0100312914588744	0.00357143050729666
Zm00001eb307440	0.0023352219310539	0.0107391137705344	0.000407455065136595	2.12339401650167e-05	0.00323139425820261
Zm00001eb033760	0.000701071747535219	0.0032435848227968	0.000417280507011633	0.00640000441131564	0.0213368335453604
Zm00001eb160170	0.00470026712705421	0.00103030453906695	0.00693202459771938	0.00293252881855404	0.00173076018527814
Zm00001eb099570	0.00326990701686905	0.00202284115630334	0.000143489956943712	0.00434434407187048	0.0194713335397827
Zm00001eb225910	0.00233526488663044	0.00173218105445553	0.00254050449077677	0.0138020169833035	0.000179245203562276
Zm00001eb254310	0.00059161404533528	0.00949095359721478	0.00256622714483162	0.00533062370090643	4.80350425738939e-05
Zm00001eb400650	0.00659573069031937	2.4054021591728e-05	0.00169462811927877	0.00854295495961154	0.00105480250373391
Zm00001eb428830	0.000133814905018273	0.00369972874904908	0.0108381157356055	3.34650270899148e-05	0.0069217104317992
Zm00001eb118070	0.00723629353738639	0.000777463609389297	0.000168802233951843	0.000185427247765076	0.0111646161854573
Zm00001eb155240	0.00686521761942885	0.000154245436360878	0.00524398955990539	0.00670048133279908	0.00036148469467382
Zm00001eb375580	0.00689132786815635	0.00054655654043203	0.000912656723109047	0.00167911323285122	0.00539519363249201
Zm00001eb001280	0.00650512490866746	0.000559943605580008	0.00772081743116092	0.000436428835478018	0.000994381160843733
Zm00001eb102600	0.00128173577790784	0.0110837915902868	0.00366902122615886	1.22941058090408e-05	0.000754852472517731
Zm00001eb025010	0.00475339555972719	0.000413209139023796	0.00622265626253399	0.0082586802547416	0.00282823878242545
Zm00001eb129480	0.00135880135500118	0.00398778380515732	0.00011716452262397	0.0181401362103425	0.000155182546358302
Zm00001eb246160	0.00484171822789056	0.000268998477225357	0.0066656327475791	0.0114236920413178	0.00122102116407874
Zm00001eb309880	0.00383174260124202	0.000760141196887704	0.00168121789128661	0.00695609568836876	0.000921403766239167
Zm00001eb108300	0.00144239195521347	0.00547257000936373	0.0109967045320714	0.00328891992682116	2.63112265478238e-05
Zm00001eb274410	0.00970299429907475	0.000312313744828732	0.00271715599014425	5.96745287222187e-05	8.93122464052698e-05
Zm00001eb431860	2.81107432872376e-05	0.0119351198742826	0.00350336444458885	0.000294340819840316	5.96927371115118e-05
Zm00001eb113710	0.00852470424825418	0.000140393527540836	3.96723727035735e-05	0.00152821869362289	0.000331886740271842
Zm00001eb155990	0.00430012285811636	0.00857184591147012	0.000140495384243484	0.000535791426660239	0.000783633824188742
Zm00001eb420990	0.00813076132585301	0.00236334929718739	0.00159638544352761	0.000441330403531527	0.000975757103484302
Zm00001eb194700	0.00641907466148443	0.00392971871013969	0.000462049141042301	1.10829282942059e-05	0.00888601306568791
Zm00001eb208020	0.000719702606426654	0.00337484291518534	0.000972734758336356	0.00200581572291892	0.0121356978136538
Zm00001eb160060	1.60401373088808e-05	0.000700991132671889	0.0130791409814054	0.00325769291616574	0.00214286878771544
Zm00001eb350290	0.00189267652053512	0.00448184886195503	0.00859944792956948	0.0042404003015653	0.00334592826625777
Zm00001eb095070	0.000930792876122829	1.28234573359396e-05	0.00505184103554919	0.000181737921119286	0.00331936141555298
Zm00001eb226070	0.00290585815074707	0.000340431537714456	0.0113220231869132	0.00256040580713017	0.00184515090409966
Zm00001eb038530	0.00144922178244996	0.00236688007685541	0.00811266154936456	0.000103421524820304	0.00122667121959818
Zm00001eb201450	0.000250505046413351	0.00868994126674279	0.00630115585353197	0.0021841403530856	0.000598954112617318
Zm00001eb240100	0.00348957972692696	0.0020564522268807	0.00776602413859245	0.00252940273697118	0.00802292930317165
Zm00001eb323090	0.00140151680094856	0.000351596978688678	8.03107995232598e-06	0.00927367171389092	0.000166377185942462
Zm00001eb063450	9.74700106621021e-06	0.00032874532214631	0.00904721868994933	0.000866519274937233	0.000696933615819169
Zm00001eb096580	0.00289888977629358	0.00481869723548671	0.00539999095254229	0.00883036403088774	1.2700636122086e-05
Zm00001eb276980	0.007170719349264	0.00255663919127545	0.00161447278017671	0.00123892453729969	0.000993869926408194
Zm00001eb364100	0.0019953457107551	0.00437540117731952	0.00254632559198707	7.74320528680683e-05	0.0122362486136901
Zm00001eb420330	4.22083470036486e-08	0.00799500186054434	0.00127833770920813	0.00495712450286494	0.000837333046262735
Zm00001eb146600	0.00463683949239309	0.000608258449623563	2.05488940826394e-06	0.0126273797114139	0.00796891500260743
Zm00001eb174330	0.00806992215556359	0.001056944776212	0.00191138447544428	7.75697836795547e-05	0.00290301033351148
Zm00001eb141040	0.00521990966815127	0.00479774413736863	0.0016743608346918	0.00330671328861182	0.00032035173681258
Zm00001eb170980	0.0078548012385335	0.000862990291708763	5.88963128198099e-06	0.00198220129893133	0.0060431958464191
Zm00001eb293750	0.00170332091459547	0.000315322315130971	0.0209337396035645	9.30459934634102e-05	0.00164564219035157
Zm00001eb357110	0.000636272986680102	0.0114511042229044	0.00127332695309485	0.0014062964204413	0.00487306723071675
Zm00001eb046990	0.00604409790112894	1.14620793822645e-05	0.00864623020559417	0.00582353924844164	5.73316595935889e-05
Zm00001eb050970	0.005355010125478	0.00133054438318227	0.00222555544732866	4.1359060281547e-05	0.0108586986975186
Zm00001eb059140	0.00639770021177495	0.000292687737288513	0.00631352303874254	0.00304087375912445	0.00607579136941029
Zm00001eb117090	0.00884692761994377	0.00086522120793125	0.00052240340453519	0.0002518377842412	0.00684556047457475
Zm00001eb305250	0.0002405068195322	0.013188402515124	0.000118190186188462	0.0019127273535372	9.58163486975402e-05
Zm00001eb093800	0.000339645191028602	0.00889268797600955	0.00825540150583577	0.000151617129145491	1.06669440759618e-07
Zm00001eb118570	5.29150288044564e-05	0.0123423177464749	0.000950045169752132	0.000624262409099882	0.00142959806166186
Zm00001eb121460	0.00888469358718755	0.00192333136775635	0.00048102413838702	0.000582514189131387	0.00402302466824016
Zm00001eb199570	0.000311271620162028	0.0116275202475327	0.00180083861890199	0.000552424796645875	0.00504089861723712
Zm00001eb206440	0.00640977343642767	0.00510635974951196	0.000531789144633226	3.31421219755721e-05	0.00116048883614471
Zm00001eb295380	0.0049563366641687	0.00181571033795019	5.60429888230778e-06	0.00835784976842262	0.00101790483661848
Zm00001eb433640	0.00207498287653732	0.00177414274575425	0.0041214856697113	0.0119533039479647	0.0113496102420291
Zm00001eb133800	0.000476818658803814	0.00102179396401898	0.00617964721546059	0.0181239481262926	5.12775865842265e-05
Zm00001eb398210	0.000160152147309276	0.0107298715455649	0.00309569296274989	0.00442349264299566	0.0020011394468984
Zm00001eb179140	0.000697917139871955	0.00447269708642874	0.00578787326879712	0.00132788646927726	0.0197950710508383
Zm00001eb300570	0.00545631549893116	8.05181445768284e-07	0.00417948600872861	0.0024103464699973	6.73926016344826e-05
Zm00001eb323200	0.0103787983387621	0.000120689459038962	0.000372573602558563	0.00037256624090784	4.97439105940665e-06
Zm00001eb419560	0.0086549729935942	0.00350206707625055	8.87717972376768e-05	0.000314965805005493	0.000456859177718423
Zm00001eb186540	0.00427300160123712	2.71730482522955e-06	0.0136438268814095	0.00375969219484702	0.000853169192866835
Zm00001eb194770	0.00764873654918615	0.000670430736744902	0.00524998388952768	0.00170668734547316	4.66979470897712e-06
Zm00001eb394530	0.00586479666039649	1.72929689132942e-05	0.00935145854304238	0.000441643044217608	3.19573088734564e-05
Zm00001eb110930	0.00839665907919523	0.000828320368889186	0.00411770340292441	0.00155970113969943	0.0012377325100201
Zm00001eb123060	0.00853681296327832	0.000114141452929092	0.00237710857049042	0.00314513997512629	8.44676990922199e-05
Zm00001eb060460	0.00907862585298452	0.00242174999001616	9.33727808552018e-05	0.00019271013787812	0.00223583057669134
Zm00001eb187170	0.00210171114818693	0.00148924895412882	0.0161196148544528	0.00230946801452499	0.00323015594978324
Zm00001eb221780	0.000164055045759345	1.39142212044044e-05	0.012530418593639	0.00181369684611605	0.0146548577115256
Zm00001eb144420	0.000470041411783295	0.00158118460366651	0.0053334218781417	0.0071235846565702	0.00143047402000451
Zm00001eb311150	0.00692140223644588	0.000186714799954985	0.0018991871541894	0.000697047546783388	0.00337330231401305
Zm00001eb176420	0.000101176516921133	0.00968856655882025	0.00295875587937024	0.00109139238584445	0.00812335905246009
Zm00001eb281930	0.0109638728306072	2.72800615851676e-06	9.33521663505723e-10	2.34055777913513e-05	2.1118710347254e-05
Zm00001eb082060	0.00592797203368299	0.000121505387556856	0.00673870884805217	0.0038425120830954	0.0015764832926905
Zm00001eb172000	0.00450065421447069	0.000403007383074431	0.00283231909448182	0.0177396364215349	0.000550511535979328
Zm00001eb285530	0.00188535237633527	0.00688619432601568	0.00131860350663193	0.00233680142096839	0.000233735506991204
Zm00001eb293520	0.00305612938162646	0.00496495953512575	7.45761229196422e-05	0.00609493452446225	0.000328836851421235
Zm00001eb400470	0.00241259285925391	0.000168962498082308	0.0116751034135301	0.0103460379994326	0.000438985554049505
Zm00001eb417110	0.000220133051633197	0.0048073643707604	0.000304058208200137	7.36881986430095e-06	0.0255074629733782
Zm00001eb427080	3.73026718636879e-05	0.00187626665680999	0.00504167668378549	0.00131081066652877	0.022087086298939
Zm00001eb000600	0.000219194143319283	0.00245912275470019	0.0190638232515834	0.00306040775838263	0.000974793082896388
Zm00001eb119980	0.000988434682804293	0.00235902696438052	0.00674839047942161	2.96426936908944e-07	2.13143629430778e-05
Zm00001eb215670	5.88576089788248e-05	0.00499045736912146	0.0102476464454799	0.00944659563705958	0.00205236600956283
Zm00001eb362230	0.00315685551720209	1.13865156037496e-05	0.00981806362883634	0.00681971158448553	0.00363278373786355
Zm00001eb397750	1.93287065947425e-10	0.000660428718845707	0.015128839301073	0.0084488744365556	0.0010861043502564
Zm00001eb422940	0.00404264234690669	0.00360125456032283	0.00830509918886073	0.000489115955124003	0.000157352761873348
Zm00001eb175880	0.00706220662457096	0.00446481083707956	0.000110862655753346	0.000729552149455041	0.000543774416752316
Zm00001eb245720	0.00326327306543741	0.00391414546525839	0.00822974142868871	0.000767246458606026	0.00120040200770548
Zm00001eb368780	0.00530101313226779	0.00152123721023241	0.0106074186467375	0.000411161532373459	0.000146523198739888
Zm00001eb417510	0.00852063459861135	0.00096418555537366	0.000236655672983874	0.000425068074223331	0.00419885772691019
Zm00001eb188050	0.00155874212294767	0.00237147590947661	0.0136282570796592	0.00040352884277007	0.00340044147242466
Zm00001eb208510	0.00377978352928898	0.00251797485765401	0.00328789086703206	0.000208276022783323	0.000341660892510192
Zm00001eb295470	0.00814564889425793	0.00177068174012711	0.000552106166561933	0.000448078718105787	0.000235273249166409
Zm00001eb322540	0.0041592959894179	0.000341145118360492	0.0125728639527385	0.00457680403037907	8.72998721030442e-05
Zm00001eb324450	0.00989396221311027	0.00151319521219866	2.40634134198212e-05	0.00116853744724159	0.000317942535017853
Zm00001eb379420	0.0109412806655576	5.08127531368278e-06	2.30593588838519e-05	6.02043193191011e-05	0.000775195996220272
Zm00001eb245280	0.000265281792421211	0.00693128963215067	0.00989542286973866	0.00183173188819316	0.00159482171675343
Zm00001eb303730	0.000241044243900224	0.00379803818281169	0.004886193534259	0.013196693288697	3.84935548653937e-05
Zm00001eb033290	0.000121606922419971	0.0120486940638488	0.000154226472800026	0.0025414213387914	0.00438839695061383
Zm00001eb107370	0.000316091271928789	0.00507255956649364	0.0143329877257944	1.08404599908429e-05	0.00029792171694745
Zm00001eb175540	0.00328088530698251	0.00386345512012625	0.000135553085220883	0.0147315264780163	0.00341267970877169
Zm00001eb309480	0.000752824777934945	4.42123648198135e-10	0.0145111318600586	0.00964855805650458	0.00429638746294355
Zm00001eb066540	0.00562871367838418	0.000529182904809547	0.000649893303988706	0.01093105347522	0.00886573138179801
Zm00001eb294040	0.00641376982091906	0.000111407152891379	0.00638324347903598	0.00525819138463835	0.00205703857055184
Zm00001eb066320	0.000737369651205824	0.000266069785545651	0.00581468462275983	0.0218428556546016	0.00302829572722377
Zm00001eb081450	0.00480892319488799	0.0018149287587324	0.0016626910419221	0.00237447481126519	0.00546724628933752
Zm00001eb088960	0.00245101704260519	0.0103527032430713	0.000192309183941316	0.000339366517483437	0.00107373091968255
Zm00001eb185800	0.000637473560719112	0.00946088327145956	0.000138266547904501	0.00104157361900158	0.000942260718625886
Zm00001eb412590	0.00135878143760536	0.0115345509618127	0.00213288205697617	4.78376336358556e-07	1.0107206204103e-05
Zm00001eb087130	0.00111854581732867	0.00187219620320424	0.0024883999001774	0.00187617579305844	0.0137858791341014
Zm00001eb288230	0.00402879917097926	0.000634255091474361	0.00302510131986566	0.00568096065581863	0.000162539448726748
Zm00001eb300960	1.47198835017297e-06	8.16251546669255e-05	0.00957072010922429	0.0176145819428283	0.0102743563000646
Zm00001eb071430	0.00762922427072127	4.06717126925911e-05	0.00177498743183923	0.00349241883758576	0.00199214762631408
Zm00001eb241410	0.0111711920377828	0.000237722385882576	7.73708031899464e-05	0.000224275439449192	0.00026914088218181
Zm00001eb285200	0.00193427118768769	0.00690692823657898	0.000386690266920529	0.00528779896182965	0.00850454074255273
Zm00001eb293010	0.00646209246016897	3.4854079874858e-05	0.00155876114626324	0.010982381707506	0.00287630156452031
Zm00001eb067290	0.00593557737828735	0.004293529700111	0.00451775625072964	0.000982001870355994	0.000233414401085581
Zm00001eb165330	0.0103198450828634	0.000926890693290491	2.01835307637977e-05	0.000298894032416605	0.00189608370956127
Zm00001eb394930	0.00458858687455988	0.00486122435592373	0.00654517463701586	0.000367919344389262	4.93810986629393e-06
Zm00001eb089340	0.000844262452867993	0.00987001305046504	0.00113616257641661	1.95716714918413e-05	0.00410237308813925
Zm00001eb261560	0.00468664839877274	0.000882839064995976	0.00292197166142422	0.00102898364405891	0.0194320158389261
Zm00001eb150650	4.40944840403489e-05	5.82230118241004e-05	0.00730866219889424	0.012826444980337	0.0177738260625139
Zm00001eb223130	0.00365020459793012	0.00558204064956888	0.00481595755352929	0.00319906954139147	0.00293267255944187
Zm00001eb248190	0.00941056038652555	9.602888196946e-06	0.00443228180484323	0.000367818592563143	1.00124140511403e-05
Zm00001eb423830	0.00568773625575442	0.00391583296122228	0.00441471884187432	0.000204921872335395	0.00319226159413352
Zm00001eb048850	0.000197311870937631	0.0124757162094673	0.000130452009960444	3.33480536271633e-05	0.00388518613955383
Zm00001eb048920	0.00843421550202809	0.000416085102791085	0.00318517503646442	0.0025894774331511	0.00145942714362118
Zm00001eb080770	0.00326407572159842	0.00276520339437192	0.00617629904283618	0.0111980099053925	0.000782532866280494
Zm00001eb194550	0.00610484312820544	0.0012372229817359	0.00160566829853241	0.00330219476864658	0.00292400413721395
Zm00001eb370730	0.005474782965962	0.00222365738106882	0.00056745229009473	0.00018284566565345	0.0172935060870135
Zm00001eb378820	0.00149652433456343	0.00779494373686985	0.00222532374503008	2.417369219154e-06	0.00291081884447061
Zm00001eb213770	0.00455980270620238	0.00587599925412212	0.00526312890240858	8.36282516810328e-05	0.000345607096265177
Zm00001eb222140	0.00952728342174641	0.000431886817043383	0.00265995705758844	0.000254465878393913	0.00126833691819494
Zm00001eb332010	0.000242449822984759	0.000579880917454952	0.0108350842613832	2.98318325239676e-10	0.00487474920813749
Zm00001eb060510	0.0106470999925422	0.000689716497987494	4.73239276066702e-06	0.000982301325130879	3.9385411800921e-05
Zm00001eb084860	1.00032322574045e-05	0.00286478155370775	0.00329168388671494	0.0262865779521418	0.00127639783504714
Zm00001eb194920	0.00143555591861414	0.012248427778752	3.29187967257326e-05	1.21418094792355e-07	0.00268007984939745
Zm00001eb214070	0.00294659870454978	0.00466913712980232	0.00205587927362331	0.0080503748150638	0.00740217691953736
Zm00001eb252110	0.00833543629643302	0.00342048864946027	0.000533793939947083	5.63022266012743e-05	0.000270842185299027
Zm00001eb322790	0.00773432077146292	0.00119955192793793	0.00299546927725074	0.000436676514808373	0.00322887428904011
Zm00001eb001190	0.00409656540016211	0.00114212228751106	0.000632892033849696	0.0200350531465566	5.43906156906835e-05
Zm00001eb101560	0.00385908974933581	0.000826485052224476	0.00887161100180868	0.00126988967575665	0.00354460871341327
Zm00001eb115980	0.00509931336959556	0.0043628086973353	0.00103520004628079	0.000157996760101905	0.000668518852443981
Zm00001eb159150	0.000580119349501943	0.00261037480138694	0.000267769829885526	0.000362638624671796	0.0139918387627941
Zm00001eb169370	0.000278989725512214	0.00999756467859065	0.00223294658544345	0.00250433195848183	0.00587698058519105
Zm00001eb426970	0.000873801957984704	0.00540347417640738	0.00507461535283743	0.000260354323824116	0.000300573441853675
Zm00001eb031590	0.00264864646627458	0.00879998077670653	0.00407646861730247	3.28538167850765e-07	0.000358721332912982
Zm00001eb158420	0.0107449003008464	1.55127653921386e-06	8.45598186622432e-05	1.62573981946102e-05	0.00103827181826664
Zm00001eb165470	2.10649904922877e-05	0.00886906663549478	0.00168123390916132	0.00588436981675572	0.00106584857507374
Zm00001eb315040	0.00124082861139582	0.0070279974850724	1.87664440550186e-05	0.00256472473524043	0.0182489229930183
Zm00001eb349270	0.00886483646533578	0.000100854564490819	9.60502940232785e-06	0.0083782003008193	7.93287597113755e-06
Zm00001eb397930	0.000450909123009565	0.0063468203532537	0.000287517349012695	0.020550745145631	0.00103133810709576
Zm00001eb106440	0.00480644693248723	1.28228603802717e-06	0.00569440276604803	3.96569909968479e-05	0.0182570007547509
Zm00001eb271150	0.000402958236871566	0.00387698007802736	0.00541608431397136	0.00274233444979741	0.00421901252851794
Zm00001eb015490	0.0088319271003769	0.000222416864622293	0.000356761015409578	0.00121017037755751	0.000917691275655616
Zm00001eb060830	0.011096015891878	0.00033322041180721	7.87408025258656e-05	0.000225100864172717	1.17168668588985e-05
Zm00001eb346060	0.000271468369518779	0.0114879534973777	0.000608446887161657	0.00770542573400622	0.000453477721162329
Zm00001eb069210	0.00460546123631396	1.20263376340174e-05	0.00112545458402412	0.0028923288637591	0.0187960662574602
Zm00001eb099090	2.24599075393308e-05	0.0123297562389447	2.44950526026257e-06	0.00089322959849807	0.000930276766432676
Zm00001eb184420	0.00333418703788297	0.00453994282834322	0.00160393453354885	0.0120968364325068	0.000423901640305946
Zm00001eb245230	1.9967259865977e-07	0.0040285400750212	0.0050746407761465	0.00199720165443391	0.01275748965102
Zm00001eb315490	0.00482456540050017	0.000218431157685182	0.00123620777624311	0.0136036986807064	1.22133902020008e-05
Zm00001eb388590	0.000461574619269494	0.0116522230778555	0.000641267230887041	0.00442720229352008	0.00304729712909776
Zm00001eb426650	0.00195103079391238	0.000339817966970057	0.0166629342954063	4.25792573800035e-06	0.0075397817871553
Zm00001eb029960	0.0017127637209536	0.00666270408064908	0.00905662760762569	0.000539649425003174	0.00141081262563879
Zm00001eb093630	0.00157117478312396	0.00346495410898066	0.00671668805843106	0.000227026236559982	0.00661196962975915
Zm00001eb168950	0.000586815909111345	0.0111377465311321	0.00368674024708366	0.00158449519553544	0.00015236895902786
Zm00001eb270460	0.00275657587623725	0.00601742125173501	0.00266881849813799	0.0102836351705413	0.000112151531972197
Zm00001eb321320	0.000980430763131066	0.00010947849942822	0.00132714752396041	0.0238794545311448	0.000563885968516274
Zm00001eb008290	0.0070343242321377	0.00380641822373713	1.48639846502358e-06	3.73639559640476e-06	0.00720850256409447
Zm00001eb019350	0.00196217221711421	0.00631546327912546	0.00775826581888779	0.000514081773442384	0.0011612233245981
Zm00001eb171040	0.00663711103054244	9.06396814713994e-05	0.000153939376955453	0.00150995920595678	0.00728026575863411
Zm00001eb398080	0.000509535708117328	0.00478890959958159	0.0019972609416185	0.00594617911307929	0.0207002424164573
Zm00001eb429430	0.00135074455859828	0.000446670748434476	0.0052387218448297	0.00795809346973297	0.00520822818847652
Zm00001eb253880	0.00688091933547811	0.00342568628845715	0.00162322350409384	6.62670882407264e-05	0.00290924612013942
Zm00001eb418620	0.00550291758907971	0.000565625282159574	0.00444171526199792	0.00821338149723346	0.00413178097718153
Zm00001eb433530	6.97479392653939e-05	0.00136078132608039	0.00226048988155124	0.000107843152888142	0.0378824338911447
Zm00001eb433850	5.60041383187626e-05	0.00609285139034089	0.00113288246287957	0.00182960308432947	0.00582404677957701
Zm00001eb072370	0.000474686223631192	2.01837042116177e-05	0.0158993664164042	0.00401977249935794	0.00292388336303542
Zm00001eb280410	0.00359138234152506	0.000206805570691233	0.0113960311951514	0.00676147237636175	0.00302100411876156
Zm00001eb004340	0.000960181359056267	0.00159590177511935	0.0138262598683095	0.00350232123938637	0.0010908038164047
Zm00001eb110760	0.00383743373505425	0.00524751316347434	0.00522581721304387	0.000710887648991424	0.00220492916823463
Zm00001eb142210	6.03333764271339e-05	0.0019687797185911	0.00854233933480682	0.0148898718103745	0.000617119340754255
Zm00001eb268800	0.006077958428028	0.00628992404416219	4.09813076059158e-06	0.0013633741264405	0.000334015985077672
Zm00001eb413120	0.0047212324988485	0.00440440468456146	8.36350728462395e-06	0.00347966782329245	0.00666915072111102
Zm00001eb199880	0.00413609783340539	0.00412072153247879	0.000143542191906775	0.00215482552738818	0.000330478951673911
Zm00001eb248670	0.00136711907888108	0.00489261456450033	5.15754434054651e-06	0.00474533150896057	0.0143121424693423
Zm00001eb302270	0.0021006537922527	0.0106585600486714	7.34524727356575e-05	0.0010298294150863	0.000474237431328811
Zm00001eb181980	0.0046631274459843	0.000258289819922071	0.00391020439416447	7.60629233576943e-05	0.00607706430733306
Zm00001eb198260	0.000155620797107288	2.91845828957791e-05	0.0011412463541918	0.00428425584580137	0.022007257109641
Zm00001eb202380	0.0100886893548492	0.000992789336180332	1.27363249023562e-06	0.000471133258443841	0.00078230970581476
Zm00001eb216840	9.53680999458e-05	0.00111985796888924	0.0187650383848722	0.00675871426217326	0.00156826225364485
Zm00001eb233350	0.00569534980438331	0.000957612543592454	0.00437199406653128	0.00109799973240067	0.00219728710602609
Zm00001eb287460	0.00218093535992153	2.16934396538538e-06	0.0119334341846092	0.00870738569164396	0.00824127396399506
Zm00001eb136110	0.00193233144623384	0.00338436060066375	0.011351679751285	0.00143661067010691	0.00197727622785942
Zm00001eb161200	8.40138742975974e-06	0.00457748062555808	0.00275406885471394	5.3571067251856e-05	0.000441683757047159
Zm00001eb274500	0.00561363028426876	0.00721153436174457	1.91775787619972e-05	3.49345816478518e-05	0.00135158214200344
