Gene_ID	C_6_Susc	T_6_Susc	C_24_Susc	T_24_Susc	C_6_Tol	T_6_Tol	C_24_Tol	T_24_Tol
Zm00001eb409090	120.563378407672	80.4136451613329	354.672258362888	130.066773355425	172.284525661373	83.8885458210304	356.254803054862	145.494328749164
Zm00001eb433500	146.605068143729	142.957591397925	139.92549371029	249.587592114464	269.949001991705	221.160711709989	112.199788548313	242.120333338303
Zm00001eb020070	0	8.93484946237032	0	0	368.71083198867	543.368989977128	268.624311268954	285.435438843779
Zm00001eb100380	274.884502769492	101.857283871022	343.98350537113	106.63131869679	210.691903993526	117.253308363486	227.675483331613	71.0811987782173
Zm00001eb305570	145.640561116468	100.963798924785	187.539029764486	154.674000746992	177.771293994537	196.375459535594	253.063756652764	261.001276763767
Zm00001eb325790	113.811829216842	203.714567742043	178.793686407593	407.77691106025	111.930073996561	214.487759201498	135.131132193224	145.494328749164
Zm00001eb353910	192.901405452275	181.377444086117	143.81231298002	449.960729445794	97.6644763303323	105.813961206072	194.097444422994	142.162397556435
Zm00001eb080830	112.847322189581	120.620467741999	149.642541884616	101.944227765063	138.266561995751	236.41317458654	265.348405033966	342.078269120171
Zm00001eb169200	195.794926534059	140.277136559214	188.510734581919	220.29327379117	167.895110994841	149.664791976156	240.779108271562	169.928490829176
Zm00001eb188140	209.298024915719	178.696989247406	211.8316502003	117.177273293175	187.647476994234	166.823812712276	211.295952156677	177.702996945543
Zm00001eb255510	93.5571816443535	70.5853107527255	830.807618904848	59.7604093795195	62.549158998078	23.8319732446109	257.158639446498	23.3235183491026
Zm00001eb361870	139.8535189529	242.134420430236	241.95449954071	290.599637767075	133.87714732922	145.851676257019	127.760343164502	172.149778290995
Zm00001eb185470	278.742530878538	142.064106451688	206.001421295705	87.8829549698816	323.719331656719	142.991839467665	149.872710250666	149.936903672802
Zm00001eb234130	239.197742760821	184.057898924829	127.293331083667	250.759364847395	254.586050658844	122.972981942192	101.553093284604	237.677758414664
Zm00001eb021220	165.895208688957	219.79729677431	293.454854864636	358.562456277117	93.2750616638005	92.4680561890903	121.208530694528	156.60076605826
Zm00001eb042000	129.243941653024	169.762139785036	151.585951519481	274.19481950603	209.594550326893	173.496765220767	215.390834950411	163.264628443718
Zm00001eb112540	211.227038970241	145.638046236636	137.010379257992	117.177273293175	241.417806659248	201.141854184516	236.684225477828	171.039134560085
Zm00001eb283080	0.964507027261376	0	0	0	506.977393984422	279.31072642684	402.93646690343	276.550288996502
Zm00001eb283250	226.659151406423	284.128212903376	209.888240565435	235.526319319283	109.735366663295	118.20658729327	182.631772600539	88.8514984727716
Zm00001eb407030	158.179152470866	191.205778494725	128.265035901099	371.451956339366	130.585086329321	209.721364552576	99.096163608364	233.235183491026
Zm00001eb143080	205.439996806673	185.844868817303	241.95449954071	200.37313733133	125.098317996156	161.10413913357	176.898936689311	173.260422021905
Zm00001eb187200	103.202251916967	63.4374311828292	157.416180424076	76.165227640564	238.12574565935	304.095978601235	270.262264386447	249.89483945467
Zm00001eb055540	140.818025980161	174.229564516221	105.91582510015	329.268137953823	188.744830660867	249.759079603522	162.976335190615	145.494328749164
Zm00001eb059840	237.268728706299	244.814875268947	273.049053698552	112.490182361448	159.116281661777	185.889391307965	180.993819483045	41.0938180436569
Zm00001eb418930	175.540278961571	189.418808602251	135.066969623127	229.667455654624	200.815720993829	188.749228097318	142.501921221945	234.345827221935
Zm00001eb187340	215.085067079287	114.36607311834	156.444475606644	391.372092799206	187.647476994234	194.468901676025	135.95010875197	118.838879207332
Zm00001eb409780	193.865912479537	125.087892473184	141.868903345155	180.45300087149	287.506660657832	200.188575254732	190.00256162926	165.485915905537
Zm00001eb103480	100.308730835183	97.3898591398364	76.7646805771731	69.1345912429735	248.001928659046	484.265696330493	267.805334710207	89.9621422036813
Zm00001eb118300	199.652954643105	199.247143010858	216.690174287463	271.851274040167	163.505696328309	162.057418063354	154.786569603147	111.064373090965
Zm00001eb185770	282.600558987583	137.596681720503	204.05801166084	188.655410002012	221.665440659855	115.346750503917	165.433264866856	166.596559636447
Zm00001eb433820	241.126756815344	212.649417204414	182.680505677323	249.587592114464	158.018927995144	124.879539801761	148.234757133173	164.375272174628
Zm00001eb092730	229.552672488208	203.714567742043	211.8316502003	357.390683544185	172.284525661373	134.412329099605	92.5443511383895	102.179223243687
Zm00001eb225170	96.4507027261376	83.0941000000439	116.604578091908	103.116000497994	334.692868323049	216.394317061067	285.822819002637	233.235183491026
Zm00001eb313540	143.711547061945	156.359865591481	155.472770789211	132.410318821288	177.771293994537	202.0951331143	242.417061389056	249.89483945467
Zm00001eb195290	239.197742760821	106.324708602207	101.057301012987	93.7418186345403	301.77225832406	258.338589971582	234.227295801588	119.949522938242
Zm00001eb235630	175.540278961571	184.057898924829	117.576282909341	215.606182859443	141.55862299565	175.403323080336	249.787850417777	199.915871563736
Zm00001eb325740	149.498589225513	147.42501612911	126.321626266234	118.349046026107	305.064319323959	170.636928431414	280.908959650156	155.49012232735
Zm00001eb064910	135.030983816593	156.359865591481	146.727427432318	159.361091678719	262.267526325274	116.300029433701	230.132413007854	273.218357803773
Zm00001eb159760	200.617461670366	115.259558064577	213.775059835165	107.803091429721	197.52365999393	127.739376591114	248.96887385903	247.673551992851
Zm00001eb198500	85.8411254262625	72.3722806451996	79.6797950294708	76.165227640564	250.196635992312	281.217284286409	256.339662887751	374.286937316551
Zm00001eb226710	278.742530878538	100.963798924785	229.322336914087	73.8216821747005	299.577550990795	123.926260871977	243.236037947802	98.8472920509584
Zm00001eb228140	262.345911415094	128.661832258133	154.501065971779	108.974864162653	268.851648325072	143.94511839745	240.779108271562	146.604972480073
Zm00001eb304040	217.01408113381	235.880025806576	251.671547715036	355.047138078321	89.9830006639017	102.954124416719	170.347124219336	45.5363929672955
Zm00001eb356240	136.959997871115	209.968962365702	197.256077938812	166.391728076309	185.452769660968	181.122996659043	208.839022480436	171.039134560085
Zm00001eb302870	203.51098275215	206.395022580754	171.991752685565	200.37313733133	193.134245327399	181.122996659043	122.027507253275	204.358446487375
Zm00001eb357520	132.137462734809	125.087892473184	189.482439399351	190.998955467876	117.416842329725	201.141854184516	174.44200701307	358.737925083815
Zm00001eb077610	150.463096252775	190.312293548488	233.209156183817	149.986909815265	107.540659330029	185.889391307965	224.399577096626	204.358446487375
Zm00001eb121890	227.623658433685	149.211986021584	315.804065665585	127.723227889561	153.629513328613	135.36560802939	213.752881832917	119.949522938242
Zm00001eb198100	234.375207624514	215.329872043125	225.435517644356	193.342500933739	156.921574328511	130.599213380468	146.596804015679	164.375272174628
Zm00001eb261480	247.878306006174	215.329872043125	217.661879104896	295.286728698802	187.647476994234	107.720519065641	92.5443511383895	129.945316516429
Zm00001eb322900	176.504785988832	124.194407526947	137.982084075425	103.116000497994	276.533123991503	215.441038131283	218.666741185398	212.132952603742
Zm00001eb114740	181.327321125139	142.957591397925	150.614246702048	148.815137082333	262.267526325274	151.571349835725	212.114928715424	222.128746181929
Zm00001eb194210	87.7701394807853	194.779718279673	137.982084075425	113.66195509438	234.833684659451	304.095978601235	218.666741185398	154.379478596441
Zm00001eb311480	148.534082198252	226.945176344206	154.501065971779	131.238546088356	204.107781993728	198.282017395163	192.4594913055	198.805227832827
Zm00001eb057200	240.162249788083	169.762139785036	201.142897208542	190.998955467876	133.87714732922	150.618070905941	157.243499279387	227.681964836477
Zm00001eb070410	173.611264907048	150.998955914058	249.728138080171	151.158682548196	164.603049994942	181.122996659043	224.399577096626	152.158191134621
Zm00001eb088840	155.285631389082	68.7983408602514	110.774349187313	164.048182610446	307.259026657225	211.627922412145	275.995100297675	172.149778290995
Zm00001eb309920	117.669857325888	276.98033333348	171.991752685565	195.686046399603	181.063354994436	288.843515724684	108.923882313326	121.060166669151
Zm00001eb316930	242.091263842605	138.49016666674	271.105644063687	198.029591865466	142.655976662283	125.832818731546	209.657999039183	126.6133853237
Zm00001eb044390	168.788729770741	120.620467741999	149.642541884616	121.864364224902	243.612513992514	204.001690973869	229.313436449107	223.239389912839
Zm00001eb044700	205.439996806673	160.827290322666	198.227782756244	139.440955218879	150.337452328714	230.693501007833	195.735397540487	167.707203367356
Zm00001eb230270	211.227038970241	306.465336559302	279.85098742058	365.593092674707	104.24859833013	85.7951036805992	75.3458434047065	51.0896116218437
Zm00001eb390620	326.003375214345	273.406393548532	289.568035594906	274.19481950603	111.930073996561	65.7762461551261	67.1560778172384	61.0854052000305
Zm00001eb096720	106.095772998751	78.6266752688588	71.9061564900102	62.103954845383	219.470733326589	232.600058867402	343.97015467366	325.418613156526
Zm00001eb101190	47.2608443358074	112.579103225866	168.104933415835	114.833727827312	108.638012996662	215.441038131283	257.158639446498	440.925561171129
Zm00001eb144570	190.972391397753	127.768347311896	213.775059835165	121.864364224902	207.399842993627	153.477907695294	249.787850417777	179.924284407363
Zm00001eb193660	222.801123297378	252.85623978508	179.765391225025	206.232000995989	127.293025329422	177.309880939905	171.98507733683	105.511154436416
Zm00001eb037600	29.8997178451027	9.82833440860735	994.054028233519	78.5087731064275	18.6550123327601	11.4393471574132	239.141155154068	31.0980244654701
Zm00001eb215550	164.930701661695	177.803504301169	171.020047868132	142.956273417674	206.302489326994	153.477907695294	232.589342684094	199.915871563736
Zm00001eb085330	170.717743825264	101.857283871022	233.209156183817	174.594137206831	173.381879328006	72.4491986636171	379.186146699773	114.396304283693
Zm00001eb146670	192.901405452275	204.60805268828	178.793686407593	183.968319070285	185.452769660968	203.048412044085	150.691686809413	159.932697250989
Zm00001eb184520	123.456899489456	174.229564516221	194.340963486514	152.330455281128	184.355415994335	201.141854184516	190.00256162926	239.899045876483
Zm00001eb406490	24.1126756815344	11.6153043010814	978.506751154598	78.5087731064275	29.6285489990896	18.1122996659043	154.786569603147	147.715616210983
Zm00001eb009870	112.847322189581	108.111678494681	196.284373121379	94.9135913674721	213.983964993425	158.244302344216	321.857787587496	226.571321105568
Zm00001eb258180	111.88281516232	183.164413978591	161.302999693807	202.716682797193	203.010428327095	231.646779937618	199.830280334222	163.264628443718
Zm00001eb305690	113.811829216842	232.306086021628	275.96416815085	142.956273417674	129.487732662688	178.26315986969	185.907678835526	181.034928138272
Zm00001eb337940	256.558869251526	177.803504301169	134.095264805695	139.440955218879	257.878111658743	192.562343816456	131.03624939949	177.702996945543
Zm00001eb359610	140.818025980161	58.9700064516441	179.765391225025	83.1958640381545	289.701367991098	107.720519065641	394.746701315962	168.817847098266
Zm00001eb369840	192.901405452275	148.318501075347	180.737096042458	145.299818883538	242.515160325881	183.029554518612	181.812796041792	186.58814679282
Zm00001eb201730	195.794926534059	167.081684946325	200.171192391109	154.674000746992	165.700403661575	196.375459535594	197.373350657981	168.817847098266
Zm00001eb373800	118.634364353149	192.992748387199	167.133228598402	96.0853641004038	237.028391992717	227.83366421848	199.011303775475	207.690377680104
Zm00001eb014090	267.168446551401	207.288507526991	208.916535748003	348.016501680731	113.027427663194	77.2155933125393	181.812796041792	55.5321865454823
Zm00001eb048890	139.8535189529	326.122005376517	188.510734581919	190.998955467876	140.461269329017	221.160711709989	118.751601018287	116.617591745513
Zm00001eb153420	17.3611264907048	45.5677322580886	38.8681926973028	35.1531819879526	337.984929322948	326.021393986277	300.564397060079	356.516637621996
Zm00001eb010050	171.682250852525	127.768347311896	197.256077938812	280.053683170689	204.107781993728	146.804955186803	150.691686809413	209.911665141923
Zm00001eb044140	94.5216886716149	117.046527957051	128.265035901099	89.0547277028133	361.02935632224	187.795949167534	303.02132673632	158.822053520079
Zm00001eb275050	235.339714651776	159.040320430192	145.755722614886	174.594137206831	267.754294658439	169.68364950163	196.554374099234	103.289866974597
Zm00001eb349800	35.6867600086709	22.3371236559258	34.9813734275725	14.061272795181	339.082282989581	329.834509705415	371.815357671052	285.435438843779
Zm00001eb211340	231.48168654273	201.927597849569	207.94483093057	180.45300087149	200.815720993829	157.291023414432	139.226014986958	136.609178901886
Zm00001eb048560	751.350974236612	29.485003225822	62.1891083156845	342.157638016072	170.089818328107	25.7385311041798	46.6816638485681	74.4131299709462
Zm00001eb160100	240.162249788083	228.73214623668	173.93516232043	246.072273915668	170.089818328107	114.393471574132	158.062475838134	124.39209786188
Zm00001eb035450	161.07267355265	106.324708602207	279.85098742058	134.753864287152	192.036891660766	116.300029433701	262.891475357726	184.366859331001
Zm00001eb210290	313.464783859947	420.831409677642	246.813023627873	495.659866030132	0	0	0	0
Zm00001eb280870	145.640561116468	159.933805376429	209.888240565435	111.318409628517	189.8421843275	199.235296324947	233.408319242841	183.256215600091
Zm00001eb053170	139.8535189529	164.401230107614	163.246409328672	254.274683046191	150.337452328714	195.422180605809	162.157358631868	242.120333338303
Zm00001eb135940	359.761121168493	186.73835376354	183.652210494756	202.716682797193	227.15220899302	91.5147772593058	139.226014986958	61.0854052000305
Zm00001eb318810	216.049574106548	131.342287096844	160.331294876374	110.146636895585	208.49719666026	128.692655520899	301.383373618826	165.485915905537
Zm00001eb422090	121.527885434933	138.49016666674	149.642541884616	194.514273666671	164.603049994942	165.870533782492	267.805334710207	244.341620800122
Zm00001eb123210	203.51098275215	173.336079569984	173.93516232043	140.61272795181	250.196635992312	199.235296324947	173.623030454324	131.055960247338
Zm00001eb239880	167.82422274348	140.277136559214	246.813023627873	158.189318945787	177.771293994537	145.851676257019	206.382092804196	204.358446487375
Zm00001eb310660	148.534082198252	238.560480645287	236.124270636115	111.318409628517	125.098317996156	286.936957865115	155.605546161894	118.838879207332
Zm00001eb314240	231.48168654273	152.785925806532	193.369258669081	176.937682672695	312.74579499039	125.832818731546	170.347124219336	94.4047171273199
Zm00001eb364520	201.581968697628	100.070313978548	158.387885241509	135.925637020083	278.727831324769	82.9352668912459	259.615569122739	236.567114683754
Zm00001eb135090	172.646757879786	339.524279570072	262.360300706794	182.796546337354	126.195671662789	91.5147772593058	151.51066336816	98.8472920509584
Zm00001eb291470	178.433800043355	144.744561290399	188.510734581919	224.980364722897	114.124781329827	149.664791976156	214.571858391664	237.677758414664
Zm00001eb368350	427.27661307679	170.655624731273	81.6232046643359	178.109455405627	184.355415994335	196.375459535594	105.647976078338	107.732441898236
Zm00001eb369030	140.818025980161	224.264721505495	172.963457502997	132.410318821288	197.52365999393	301.236141811882	136.769085310717	131.055960247338
Zm00001eb428400	92.5926746170921	167.975169892562	214.746764652598	97.2571368333356	152.53215966198	223.067269569558	251.425803535271	223.239389912839
Zm00001eb003850	86.8056324535239	73.2657655914366	98.1421865606896	108.974864162653	201.913074660462	279.31072642684	285.822819002637	306.537669731062
Zm00001eb075710	241.126756815344	144.744561290399	134.095264805695	243.728728449805	234.833684659451	148.711513046372	153.9675930444	168.817847098266
Zm00001eb208710	262.345911415094	228.73214623668	191.425849034216	212.090864660647	209.594550326893	135.36560802939	106.466952637085	109.953729360055
Zm00001eb327240	93.5571816443535	218.903811828073	127.293331083667	111.318409628517	211.789257660159	228.786943148265	226.856506772866	209.911665141923
Zm00001eb115440	147.569575170991	120.620467741999	146.727427432318	133.58209155422	150.337452328714	179.216438799474	270.262264386447	286.546082574689
Zm00001eb395290	78.1250692081715	150.105470967821	137.010379257992	141.784500684742	237.028391992717	141.085281608097	301.383373618826	247.673551992851
Zm00001eb424390	161.07267355265	201.034112903332	221.548698374626	155.845773479923	215.081318660058	165.870533782492	182.631772600539	133.277247709157
Zm00001eb083010	2.89352108178413	4.46742473118516	0.97170481743257	2.34354546586351	342.37434398948	218.300874920636	281.727936208903	631.956282887588
Zm00001eb432590	197.723940588582	164.401230107614	180.737096042458	187.483637269081	229.346916326286	168.730370571845	162.976335190615	161.043340981899
Zm00001eb152660	128.279434625763	96.4963741935994	177.82198159016	82.0240913052228	182.160708661069	165.870533782492	368.539451436064	199.915871563736
Zm00001eb172770	116.705350298627	130.448802150607	110.774349187313	219.121501058238	168.992464661474	236.41317458654	200.649256892968	276.550288996502
Zm00001eb218920	179.398307070616	140.277136559214	196.284373121379	97.2571368333356	209.594550326893	204.001690973869	276.814076856422	103.289866974597
Zm00001eb400550	87.7701394807853	166.188200000088	336.209866831669	99.6006822991991	154.726866995246	104.860682276288	335.780389086192	105.511154436416
Zm00001eb019900	235.339714651776	241.240935483999	270.133939246255	175.765909939763	137.169208329118	126.78609766133	127.760343164502	118.838879207332
Zm00001eb256700	206.404503833935	163.507745161377	143.81231298002	180.45300087149	177.771293994537	193.51562274624	146.596804015679	244.341620800122
Zm00001eb270660	108.989294080536	230.519116129154	203.086306843407	182.796546337354	137.169208329118	206.861527763223	139.226014986958	238.788402145574
Zm00001eb062820	137.924504898377	238.560480645287	163.246409328672	222.636819257033	148.142744995448	203.048412044085	101.553093284604	246.562908261941
Zm00001eb208440	201.581968697628	165.294715053851	157.416180424076	124.207909690766	251.293989658945	170.636928431414	205.563116245449	156.60076605826
Zm00001eb255210	257.523376278788	263.578059139924	196.284373121379	362.077774475912	61.451805331445	183.029554518612	50.7765466423022	87.740854741862
Zm00001eb280620	221.836616270117	140.277136559214	275.96416815085	86.7111822369498	188.744830660867	119.159866223054	289.917701796371	73.3024862400366
Zm00001eb282100	292.245629260197	222.477751613021	178.793686407593	100.772455032131	162.408342661676	128.692655520899	181.812796041792	149.936903672802
Zm00001eb051050	104.166758944229	140.277136559214	133.123559988262	140.61272795181	150.337452328714	231.646779937618	241.598084830309	293.209944960146
Zm00001eb058520	176.504785988832	145.638046236636	71.9061564900102	105.459545963858	268.851648325072	219.25415385042	184.269725718032	278.771576458321
Zm00001eb141480	158.179152470866	174.229564516221	226.407222461789	73.8216821747005	196.426306327298	166.823812712276	263.710451916473	144.383685018254
Zm00001eb387560	188.078870315968	241.240935483999	255.558366984766	203.888455530125	117.416842329725	146.804955186803	183.450749159285	82.1876360873138
Zm00001eb155730	103.202251916967	325.22852043028	144.784017797453	239.041637518078	127.293025329422	315.535325758648	114.656718224553	54.4215428145726
Zm00001eb163460	39.5447881177164	88.4550096774661	67.0476324028474	117.177273293175	351.153173322543	247.852521743953	334.142435968698	181.034928138272
Zm00001eb317890	169.753236798002	150.105470967821	167.133228598402	120.692591491971	221.665440659855	222.113990639774	227.675483331613	142.162397556435
Zm00001eb430510	230.517179515469	142.957591397925	118.547987726774	103.116000497994	242.515160325881	199.235296324947	240.779108271562	141.051753825525
Zm00001eb099820	304.784220614595	142.957591397925	206.001421295705	87.8829549698816	218.373379659956	178.26315986969	187.545631953019	89.9621422036813
Zm00001eb119220	176.504785988832	253.749724731317	151.585951519481	210.919091927716	156.921574328511	261.198426760935	126.122390047009	94.4047171273199
Zm00001eb156330	210.26253194298	135.809711828029	209.888240565435	194.514273666671	170.089818328107	215.441038131283	179.355866365551	118.838879207332
Zm00001eb201030	151.427603280036	229.625631182917	148.670837067183	227.32391018876	201.913074660462	156.337744484647	153.148616485653	181.034928138272
Zm00001eb232500	136.959997871115	282.341243010902	99.1138913781222	311.691546959847	126.195671662789	286.936957865115	76.9837965222001	136.609178901886
Zm00001eb371530	30.864224872364	4.46742473118516	373.134649894107	5.85886366465877	68.0359273312427	40.0377150509463	677.293614083611	113.285660552784
Zm00001eb255230	136.959997871115	84.881069892518	110.774349187313	80.852318572291	239.223099325983	295.516468233175	341.51322499742	103.289866974597
Zm00001eb321220	222.801123297378	140.277136559214	264.303710341659	133.58209155422	184.355415994335	143.94511839745	221.942647420385	104.400510705507
Zm00001eb364510	244.98478492439	166.188200000088	179.765391225025	164.048182610446	201.913074660462	146.804955186803	162.157358631868	174.371065752814
Zm00001eb043410	230.517179515469	164.401230107614	149.642541884616	176.937682672695	204.107781993728	160.150860203785	185.088702276779	165.485915905537
Zm00001eb053680	271.990981687708	69.6918258064885	169.076638233267	137.097409753015	299.577550990795	169.68364950163	194.916420981741	129.945316516429
Zm00001eb065900	189.04337734323	218.010326881836	133.123559988262	209.747319194784	165.700403661575	153.477907695294	159.700428955628	215.464883796471
Zm00001eb099750	527.585343911973	273.406393548532	347.87032464086	187.483637269081	24.1417806659248	16.2057418063354	24.5692967624043	18.880943425464
Zm00001eb125080	362.654642250278	181.377444086117	198.227782756244	234.354546586351	153.629513328613	95.3278929784436	119.570577577034	97.7366483200488
Zm00001eb243730	250.771827087958	277.873818279717	138.953788892858	337.470547084345	93.2750616638005	134.412329099605	84.3545855509214	139.941110094615
Zm00001eb179910	92.5926746170921	70.5853107527255	120.491397361639	49.2144547831337	240.320452992615	271.684494988564	328.409600057471	233.235183491026
Zm00001eb396430	284.529573042106	186.73835376354	230.294041731519	87.8829549698816	175.576586661272	157.291023414432	176.898936689311	109.953729360055
Zm00001eb421520	236.304221679037	131.342287096844	285.681216325176	128.895000622493	242.515160325881	166.823812712276	140.863968104451	102.179223243687
Zm00001eb182780	169.753236798002	158.146835483955	278.879282603148	105.459545963858	170.089818328107	112.486913714563	254.701709770258	156.60076605826
Zm00001eb286860	106.095772998751	167.975169892562	216.690174287463	165.219955343377	107.540659330029	224.973827429127	248.96887385903	172.149778290995
Zm00001eb083940	316.358304941731	411.896560215272	324.549409022478	349.188274413663	14.2655976662283	5.71967357870662	5.73283591122767	7.77450611636752
Zm00001eb119770	139.8535189529	177.803504301169	138.953788892858	167.563500809241	190.939537994133	181.122996659043	190.00256162926	253.226770647399
Zm00001eb183210	409.915486586085	185.844868817303	80.6514998469033	126.551455156629	264.46223365854	212.581201341929	48.3196169660618	118.838879207332
Zm00001eb401900	89.699153535308	75.9462204301477	112.717758822178	69.1345912429735	302.869611990693	166.823812712276	330.047553174964	274.329001534682
Zm00001eb164960	333.719431432436	16.9762139785036	43.7267167844657	4.68709093172702	258.975465325376	178.26315986969	483.196169660618	28.8767370036508
Zm00001eb416560	285.494080069367	192.099263440962	196.284373121379	220.29327379117	260.072818992008	87.7016615401681	96.6392339321235	116.617591745513
Zm00001eb419430	296.103657369243	218.903811828073	223.492108009491	162.876409877514	192.036891660766	126.78609766133	130.217272840743	72.1918425091269
Zm00001eb120190	225.694644379162	190.312293548488	171.020047868132	98.4289095662673	231.541623659552	129.645934450683	220.304694302892	143.273041287344
Zm00001eb217940	432.099148213097	352.926553763628	327.464523474776	277.710137704826	3.29206099989884	3.81311571913774	10.6466952637085	16.6596559636447
Zm00001eb228600	118.634364353149	92.0289494624143	279.85098742058	82.0240913052228	195.328952660665	130.599213380468	315.305975117522	186.58814679282
Zm00001eb254920	162.037180579911	127.768347311896	141.868903345155	209.747319194784	201.913074660462	224.020548499342	199.011303775475	171.039134560085
Zm00001eb288710	39.5447881177164	17.8696989247406	47.6135360541959	9.37418186345403	373.100246655202	361.292714388301	346.4270843499	213.243596334652
Zm00001eb102420	223.765630324639	176.910019354932	151.585951519481	151.158682548196	195.328952660665	216.394317061067	170.347124219336	136.609178901886
Zm00001eb011160	245.949291951651	356.500493548576	309.97383676099	203.888455530125	53.7703296650144	89.608219399737	86.8115152271618	59.9747614691208
Zm00001eb047770	398.341402258948	317.187155914146	355.643963180321	338.642319817277	5.48676833316474	7.62623143827549	5.73283591122767	7.77450611636752
Zm00001eb331360	296.103657369243	150.998955914058	220.576993557193	141.784500684742	242.515160325881	133.459050169821	144.139874339438	98.8472920509584
Zm00001eb431620	331.790417377914	135.809711828029	189.482439399351	132.410318821288	264.46223365854	81.0287090316771	146.596804015679	156.60076605826
Zm00001eb081910	170.717743825264	177.803504301169	175.878571955295	187.483637269081	196.426306327298	247.852521743953	112.199788548313	173.260422021905
Zm00001eb019220	88.7346465080466	139.383651612977	124.378216631369	99.6006822991991	167.895110994841	250.712358533307	285.00384244389	247.673551992851
Zm00001eb163550	43.4028162267619	96.4963741935994	90.368548021229	57.416863913656	178.86864766117	345.086972581966	257.158639446498	348.742131505629
Zm00001eb326970	248.842813033435	163.507745161377	210.859945382868	277.710137704826	177.771293994537	118.20658729327	139.226014986958	106.621798167326
Zm00001eb327200	167.82422274348	182.270929032354	139.92549371029	215.606182859443	261.170172658641	165.870533782492	116.294671342047	207.690377680104
Zm00001eb007750	142.747040034684	210.862447311939	172.963457502997	200.37313733133	165.700403661575	142.038560537881	199.830280334222	187.69879052373
Zm00001eb231040	131.172955707547	144.744561290399	199.199487573677	162.876409877514	156.921574328511	142.991839467665	237.503202036575	245.452264531032
Zm00001eb023510	174.575771934309	160.827290322666	159.359590058942	216.777955592374	185.452769660968	162.057418063354	156.424522720641	227.681964836477
Zm00001eb216640	137.924504898377	214.436387096888	143.81231298002	489.801002365473	66.9385736646098	148.711513046372	113.01876510706	156.60076605826
Zm00001eb390850	230.517179515469	192.099263440962	165.189818963537	146.471591616469	267.754294658439	149.664791976156	152.329639926907	121.060166669151
Zm00001eb413520	281.636051960322	131.342287096844	184.623915312188	187.483637269081	172.284525661373	180.169717729258	144.139874339438	148.826259941892
Zm00001eb244140	176.504785988832	198.353658064621	170.0483430507	87.8829549698816	148.142744995448	282.170563216193	209.657999039183	113.285660552784
Zm00001eb011310	184.220842206923	188.525323656014	113.689463639611	202.716682797193	267.754294658439	156.337744484647	112.199788548313	228.792608567387
Zm00001eb025280	350.11605089588	255.536694623791	232.237451366384	256.618228512054	114.124781329827	61.9631304359883	76.1648199634533	82.1876360873138
Zm00001eb069010	146.605068143729	229.625631182917	280.822692238013	134.753864287152	156.921574328511	122.972981942192	202.287210010462	123.281454130971
Zm00001eb193550	212.191545997503	361.861403225998	183.652210494756	257.790001244986	117.416842329725	86.7483826103837	131.03624939949	56.6428302763919
Zm00001eb360420	400.270416313471	215.329872043125	549.984926666835	256.618228512054	0	0	0	2.22128746181929
Zm00001eb189080	89.699153535308	200.140627957095	267.218824793957	194.514273666671	73.5226956644075	160.150860203785	227.675483331613	189.920077985549
Zm00001eb388820	166.859715716218	190.312293548488	151.585951519481	201.544910064262	160.21363532841	174.450044150552	186.726655394273	189.920077985549
Zm00001eb400230	136.959997871115	101.857283871022	147.699132249751	97.2571368333356	229.346916326286	211.627922412145	267.805334710207	214.354240065562
Zm00001eb185560	198.688447615844	168.868654838799	444.069101566685	159.361091678719	119.611549662991	50.5237832785751	164.614288308109	99.9579357818681
Zm00001eb190740	194.830419506798	189.418808602251	157.416180424076	74.9934549076323	258.975465325376	183.029554518612	191.640514746753	154.379478596441
Zm00001eb264780	173.611264907048	169.762139785036	132.15185517083	281.225455903621	206.302489326994	139.178723748528	162.976335190615	179.924284407363
Zm00001eb297560	129.243941653024	188.525323656014	167.133228598402	144.128046150606	125.098317996156	164.917254852707	225.218553655373	265.443851687405
Zm00001eb270230	115.740843271365	71.4787956989625	103.972415465285	71.478136708837	377.489661321734	182.076275588827	278.452029973915	218.7968149892
Zm00001eb296290	179.398307070616	180.48395913988	223.492108009491	159.361091678719	215.081318660058	110.580355854995	150.691686809413	211.022308872833
Zm00001eb350490	173.611264907048	218.903811828073	180.737096042458	140.61272795181	185.452769660968	149.664791976156	207.201069362943	144.383685018254
Zm00001eb211050	199.652954643105	366.328827957183	218.633583922328	264.820637642576	77.9121103309393	99.1410086975813	102.372069843351	78.8557048945848
Zm00001eb215660	207.369010861196	145.638046236636	170.0483430507	114.833727827312	197.52365999393	171.590207361198	215.390834950411	183.256215600091
Zm00001eb405250	404.128444422517	290.382607527035	340.0966861014	280.053683170689	37.3100246655202	29.5516468233175	15.5605546161894	24.4341620800122
Zm00001eb039870	135.030983816593	117.046527957051	156.444475606644	214.434410126511	148.142744995448	362.245993318086	121.208530694528	177.702996945543
Zm00001eb139480	114.776336244104	206.395022580754	143.81231298002	139.440955218879	207.399842993627	244.039406024816	174.44200701307	181.034928138272
Zm00001eb144320	186.149856261446	175.123049462458	244.869613993008	126.551455156629	111.930073996561	205.908248833438	190.00256162926	154.379478596441
Zm00001eb201520	231.48168654273	75.0527354839107	74.8212709423079	148.815137082333	298.480197324162	216.394317061067	177.717913248058	215.464883796471
Zm00001eb232880	160.108166525388	231.412601075391	175.878571955295	210.919091927716	140.461269329017	191.609064886672	140.863968104451	167.707203367356
