gene_id	C_24_Tol
Zm00001eb192620	0
Zm00001eb192630	7279
Zm00001eb192640	610
Zm00001eb192660	59
Zm00001eb192670	79
Zm00001eb192680	88.39
Zm00001eb192690	1170
Zm00001eb192700	1375
Zm00001eb192710	302
Zm00001eb192720	62
Zm00001eb192730	0
Zm00001eb192740	143
Zm00001eb192750	33
Zm00001eb192760	180
Zm00001eb192770	100
Zm00001eb192780	418
Zm00001eb192800	2137
Zm00001eb192810	0
Zm00001eb192820	511
Zm00001eb192830	0
Zm00001eb192840	0
Zm00001eb192850	591.96
Zm00001eb192860	3436
Zm00001eb192880	6
Zm00001eb192890	7
Zm00001eb192900	3435
Zm00001eb192910	1361
Zm00001eb192920	212.27
Zm00001eb192930	19.73
Zm00001eb192940	812
Zm00001eb192950	0
Zm00001eb192960	2042
Zm00001eb192970	12
Zm00001eb192980	2690
Zm00001eb192990	32.2
Zm00001eb193000	0
Zm00001eb193010	0
Zm00001eb193020	3
Zm00001eb193030	1211
Zm00001eb193040	6754
Zm00001eb193060	0
Zm00001eb193080	3
Zm00001eb193090	772
Zm00001eb193100	2036
Zm00001eb193120	17
Zm00001eb193130	4
Zm00001eb193140	3174
Zm00001eb193150	0
Zm00001eb193160	1310
Zm00001eb193170	1965
Zm00001eb193180	374.53
Zm00001eb193190	615
Zm00001eb193210	0
Zm00001eb193230	0
Zm00001eb193240	295
Zm00001eb193250	0
Zm00001eb193260	29.98
Zm00001eb193270	142.02
Zm00001eb193280	48
Zm00001eb193290	635
Zm00001eb193300	153
Zm00001eb193310	0
Zm00001eb193320	29
Zm00001eb193330	722
Zm00001eb193350	0
Zm00001eb193360	72
Zm00001eb193370	111
Zm00001eb193380	399
Zm00001eb193390	0
Zm00001eb193410	0
Zm00001eb193460	0
Zm00001eb193470	1058
Zm00001eb193480	667
Zm00001eb193490	369
Zm00001eb193500	78
Zm00001eb193510	321
Zm00001eb193520	12
Zm00001eb193530	948
Zm00001eb193550	72
Zm00001eb193560	769.96
Zm00001eb193570	143.04
Zm00001eb193580	0
Zm00001eb193590	955
Zm00001eb193600	0
Zm00001eb193610	0
Zm00001eb193620	140
Zm00001eb193640	85
Zm00001eb193650	524
Zm00001eb193660	196.36
Zm00001eb193670	3
Zm00001eb193680	49
Zm00001eb193690	2448
Zm00001eb193700	397
Zm00001eb193710	15
Zm00001eb193720	1191
Zm00001eb193730	429
Zm00001eb193740	1
Zm00001eb193750	0
Zm00001eb193760	356
Zm00001eb193770	0
Zm00001eb193780	49
Zm00001eb193790	92
Zm00001eb193810	63
Zm00001eb193820	358
Zm00001eb193830	683
Zm00001eb193840	945
Zm00001eb193850	257
Zm00001eb193860	31
Zm00001eb193870	167.23
Zm00001eb193890	19
Zm00001eb193900	0
Zm00001eb193910	566
Zm00001eb193920	1009
Zm00001eb193930	308
Zm00001eb193940	363
Zm00001eb193950	362
Zm00001eb193960	963
Zm00001eb193970	500
Zm00001eb193980	0
Zm00001eb193990	0
Zm00001eb194000	0
Zm00001eb194020	99
Zm00001eb194040	38
Zm00001eb194050	0
Zm00001eb194060	48
Zm00001eb194070	182
Zm00001eb194080	6
Zm00001eb194090	0
Zm00001eb194100	111
Zm00001eb194110	930
Zm00001eb194120	731
Zm00001eb194130	2849
Zm00001eb194140	708
Zm00001eb194150	475
Zm00001eb194160	62
Zm00001eb194170	207
Zm00001eb194180	10
Zm00001eb194190	7315
Zm00001eb194200	690
Zm00001eb194210	218
Zm00001eb194220	914
Zm00001eb194230	1019
Zm00001eb194240	2542.85
Zm00001eb194250	20.15
Zm00001eb194260	635
Zm00001eb194270	154
Zm00001eb194280	0
Zm00001eb194290	0
Zm00001eb194300	646
Zm00001eb194310	0
Zm00001eb194320	0
Zm00001eb194330	1067
Zm00001eb194340	344
Zm00001eb194350	208
Zm00001eb194370	25
Zm00001eb194380	57
Zm00001eb194400	0
Zm00001eb194410	5154
Zm00001eb194420	1406
Zm00001eb194430	0
Zm00001eb194440	377
Zm00001eb194450	855
Zm00001eb194470	0
Zm00001eb194480	310.97
Zm00001eb194490	231.03
Zm00001eb194500	222
Zm00001eb194510	535
Zm00001eb194520	6
Zm00001eb194530	305
Zm00001eb194540	0
Zm00001eb194550	627.93
Zm00001eb194560	35.07
Zm00001eb194570	1096
Zm00001eb194590	220
Zm00001eb194600	62.29
Zm00001eb194610	31.32
Zm00001eb194620	474
Zm00001eb194630	81.95
Zm00001eb194640	447.55
Zm00001eb194650	849
Zm00001eb194660	4
Zm00001eb194670	903
Zm00001eb194680	1231
Zm00001eb194690	1295
Zm00001eb194700	428
Zm00001eb194710	0
Zm00001eb194720	0
Zm00001eb194730	2731
Zm00001eb194740	0
Zm00001eb194750	0
Zm00001eb194760	12
Zm00001eb194770	344
Zm00001eb194780	1699.89
Zm00001eb194790	2.34
Zm00001eb194800	425
Zm00001eb194820	57
Zm00001eb194830	775
Zm00001eb194840	11
Zm00001eb194850	0
Zm00001eb194860	42.75
Zm00001eb194870	192.25
Zm00001eb194880	7
Zm00001eb194890	0
Zm00001eb194900	0
Zm00001eb194910	0
Zm00001eb194920	175
Zm00001eb194930	2506
Zm00001eb194940	1138
Zm00001eb194950	8623.5
Zm00001eb194960	0
Zm00001eb194970	613
Zm00001eb194980	488
Zm00001eb194990	3039
Zm00001eb195000	7422.02
Zm00001eb195010	1935
Zm00001eb195020	260
Zm00001eb195030	596
Zm00001eb195040	6.84
Zm00001eb195050	733
Zm00001eb195060	3119
Zm00001eb195070	641
Zm00001eb195080	309.08
Zm00001eb195090	79.92
Zm00001eb195100	135
Zm00001eb195120	448
Zm00001eb195130	17
Zm00001eb195140	1114
Zm00001eb195160	1107
Zm00001eb195170	186
Zm00001eb195180	66
Zm00001eb195190	137
Zm00001eb195200	2671.38
Zm00001eb195210	987.62
Zm00001eb195220	468
Zm00001eb195230	262
Zm00001eb195250	0
Zm00001eb195260	0
Zm00001eb195270	1084
Zm00001eb195280	759
Zm00001eb195290	243
Zm00001eb195320	434
Zm00001eb195340	164
Zm00001eb195370	215
Zm00001eb195380	1788.96
Zm00001eb195390	1095.04
Zm00001eb195400	4
Zm00001eb195420	735
Zm00001eb195430	0
Zm00001eb195440	19
Zm00001eb195450	1134
Zm00001eb195460	93
Zm00001eb195470	47
Zm00001eb195480	1496
Zm00001eb195490	7
Zm00001eb195500	0
Zm00001eb195510	623
Zm00001eb195520	149
Zm00001eb195530	251
Zm00001eb195540	0
Zm00001eb195550	250
Zm00001eb195560	372
Zm00001eb195570	0
Zm00001eb195580	0
Zm00001eb195600	1203
Zm00001eb195620	29
Zm00001eb195630	389
Zm00001eb195640	229
Zm00001eb195650	372
Zm00001eb195660	0
Zm00001eb195670	6
Zm00001eb195680	0
Zm00001eb195690	289
Zm00001eb195700	543
Zm00001eb195710	5570
Zm00001eb195720	81
Zm00001eb195740	47
Zm00001eb195760	283
Zm00001eb195770	38
Zm00001eb195780	3403
Zm00001eb195790	50
Zm00001eb195800	270
Zm00001eb195810	21.41
Zm00001eb195830	0
Zm00001eb195840	116
Zm00001eb195850	4
Zm00001eb195860	3603
Zm00001eb195870	0
Zm00001eb195880	68
Zm00001eb195900	2
Zm00001eb195910	666.87
Zm00001eb195920	19.13
Zm00001eb195930	0
Zm00001eb195940	550
Zm00001eb195960	152
Zm00001eb195970	339
Zm00001eb195980	1554
Zm00001eb195990	0
Zm00001eb196000	0
Zm00001eb196010	1
Zm00001eb196020	174.54
Zm00001eb196030	2110.46
Zm00001eb196040	1
Zm00001eb196060	1071
Zm00001eb196070	5
Zm00001eb196080	373
Zm00001eb196090	12
Zm00001eb196100	196
Zm00001eb196110	0
Zm00001eb196120	2
Zm00001eb196150	671
Zm00001eb196170	128
Zm00001eb196180	369
Zm00001eb196190	287
Zm00001eb196200	58
Zm00001eb196210	13
Zm00001eb196220	50
Zm00001eb196230	415.67
Zm00001eb196240	150
Zm00001eb196250	0
Zm00001eb196260	0
Zm00001eb196270	1176.87
Zm00001eb196280	4344.13
Zm00001eb196300	2
Zm00001eb196310	145
Zm00001eb196320	1323
Zm00001eb196330	45.8
Zm00001eb196340	383.2
Zm00001eb196350	958
Zm00001eb196360	875
Zm00001eb196370	0
Zm00001eb196380	1280
Zm00001eb196390	502
Zm00001eb196400	136
Zm00001eb196410	313
Zm00001eb196420	6
Zm00001eb196430	12
Zm00001eb196440	0
Zm00001eb196450	0
Zm00001eb196460	75.97
Zm00001eb196470	79.03
Zm00001eb196500	14
Zm00001eb196510	444
Zm00001eb196520	2273
Zm00001eb196530	2196
Zm00001eb196540	3
Zm00001eb196550	224
Zm00001eb196560	187
Zm00001eb196570	0
Zm00001eb196580	34
Zm00001eb196590	1822
Zm00001eb196600	281
Zm00001eb196610	150
Zm00001eb196620	0
Zm00001eb196630	613
Zm00001eb196640	1702
Zm00001eb196650	4044
Zm00001eb196660	0
Zm00001eb196670	575
Zm00001eb196690	0
Zm00001eb196700	0
Zm00001eb196710	27
Zm00001eb196720	0
Zm00001eb196730	0
Zm00001eb196740	0
Zm00001eb196750	0
Zm00001eb196760	7
Zm00001eb196780	0
Zm00001eb196790	9.32
Zm00001eb196800	0
Zm00001eb196810	1
Zm00001eb196820	0
Zm00001eb196830	91.68
Zm00001eb196840	0
Zm00001eb196850	0
Zm00001eb196860	0
Zm00001eb196870	162
Zm00001eb196880	278
Zm00001eb196900	113
Zm00001eb196920	134
Zm00001eb196930	886
Zm00001eb196940	255
Zm00001eb196950	0
Zm00001eb196960	504
Zm00001eb196970	140
Zm00001eb196980	174
Zm00001eb196990	6
Zm00001eb197000	1
Zm00001eb197010	2
Zm00001eb197020	87
Zm00001eb197030	136.62
Zm00001eb197040	878.38
Zm00001eb197050	2
Zm00001eb197060	110.35
Zm00001eb197070	25.65
Zm00001eb197090	4
Zm00001eb197100	0
Zm00001eb197110	0
Zm00001eb197120	164
Zm00001eb197130	0
Zm00001eb197140	0
Zm00001eb197150	416
Zm00001eb197160	35
Zm00001eb197170	12
Zm00001eb197180	2476
Zm00001eb197190	0
Zm00001eb197200	2
Zm00001eb197210	0
Zm00001eb197220	10
Zm00001eb197230	0
Zm00001eb197240	0
Zm00001eb197250	0
Zm00001eb197260	0
Zm00001eb197270	0
Zm00001eb197280	0
Zm00001eb197290	27
Zm00001eb197300	947
Zm00001eb197310	140
Zm00001eb197320	125
Zm00001eb197330	0
Zm00001eb197340	1
Zm00001eb197350	0
Zm00001eb197360	29.53
Zm00001eb197370	357
Zm00001eb197380	0
Zm00001eb197390	0
Zm00001eb197400	21
Zm00001eb197410	1717
Zm00001eb197420	0
Zm00001eb197430	1
Zm00001eb197450	0
Zm00001eb197460	0
Zm00001eb197470	0
Zm00001eb197480	31.95
Zm00001eb197490	189.05
Zm00001eb197500	97
Zm00001eb197510	0
Zm00001eb197520	28
Zm00001eb197530	462
Zm00001eb197540	0
Zm00001eb197550	9
Zm00001eb197560	0
Zm00001eb197570	422.73
Zm00001eb197580	534.27
Zm00001eb197590	444
Zm00001eb197600	56
Zm00001eb197610	260
Zm00001eb197620	577
Zm00001eb197630	896
Zm00001eb197640	702
Zm00001eb197650	105
Zm00001eb197670	0
Zm00001eb197690	18
Zm00001eb197710	483
Zm00001eb197720	0
Zm00001eb197740	367
Zm00001eb197750	66
Zm00001eb197770	0
Zm00001eb197780	252
Zm00001eb197790	0
Zm00001eb197800	3.67
Zm00001eb197810	292
Zm00001eb197820	0
Zm00001eb197830	0
Zm00001eb197840	0
Zm00001eb197850	0
Zm00001eb197860	734.08
Zm00001eb197870	6307
Zm00001eb197880	0
Zm00001eb197890	432
Zm00001eb197900	162
Zm00001eb197910	1831
Zm00001eb197920	0
Zm00001eb197940	593
Zm00001eb197960	84
Zm00001eb197970	0
Zm00001eb197980	0
Zm00001eb197990	493
Zm00001eb198000	120
Zm00001eb198010	110
Zm00001eb198020	5818.72
Zm00001eb198030	124.28
Zm00001eb198040	0
Zm00001eb198050	21
Zm00001eb198060	0
Zm00001eb198070	2
Zm00001eb198080	490
Zm00001eb198090	0
Zm00001eb198100	166
Zm00001eb198110	85
Zm00001eb198120	980
Zm00001eb198140	43.53
Zm00001eb198150	172.47
Zm00001eb198170	0
Zm00001eb198180	2488.08
Zm00001eb198190	41
Zm00001eb198200	0
Zm00001eb198210	107
Zm00001eb198220	1217
Zm00001eb198230	0
Zm00001eb198240	194
Zm00001eb198250	800
Zm00001eb198260	211
Zm00001eb198270	0
Zm00001eb198280	1288
Zm00001eb198290	7.27
Zm00001eb198300	973
Zm00001eb198310	482
Zm00001eb198320	722
Zm00001eb198330	0
Zm00001eb198340	0
Zm00001eb198350	1768
Zm00001eb198360	0
Zm00001eb198370	95
Zm00001eb198390	0
Zm00001eb198410	1
Zm00001eb198420	130
Zm00001eb198430	240
Zm00001eb198440	305
Zm00001eb198450	2050
Zm00001eb198460	3625
Zm00001eb198470	229
Zm00001eb198490	966.7
Zm00001eb198500	278.24
Zm00001eb198510	0
Zm00001eb198520	0
Zm00001eb198530	0
Zm00001eb198540	53
Zm00001eb198550	3
Zm00001eb198560	2156.56
Zm00001eb198570	29.44
Zm00001eb198580	2125.99
Zm00001eb198590	250.01
Zm00001eb198600	952
Zm00001eb198610	0
Zm00001eb198620	370
Zm00001eb198640	421
Zm00001eb198650	773
Zm00001eb198660	31
Zm00001eb198670	622
Zm00001eb198680	0
Zm00001eb198690	1515
Zm00001eb198700	2954
Zm00001eb198710	918
Zm00001eb198720	1193
Zm00001eb198730	2043
Zm00001eb198740	1245
Zm00001eb198750	1502
Zm00001eb198760	0
Zm00001eb198770	23
Zm00001eb198790	338
Zm00001eb198800	0
Zm00001eb198810	283
Zm00001eb198820	772
Zm00001eb198830	749
Zm00001eb198840	742
Zm00001eb198850	441
Zm00001eb198860	31
Zm00001eb198870	91
Zm00001eb198880	2314
Zm00001eb198890	0
Zm00001eb198900	46
Zm00001eb198910	1494
Zm00001eb198940	0
Zm00001eb198950	296
Zm00001eb198960	326.03
Zm00001eb198970	54.97
Zm00001eb198990	819
Zm00001eb199000	0
Zm00001eb199010	0
Zm00001eb199020	150
Zm00001eb199040	0
Zm00001eb199050	1177
Zm00001eb199060	322
Zm00001eb199070	33.93
Zm00001eb199080	127.07
Zm00001eb199090	2786
Zm00001eb199100	487
Zm00001eb199110	19
Zm00001eb199140	453
Zm00001eb199150	1820
Zm00001eb199160	1074
Zm00001eb199170	7
Zm00001eb199180	26
Zm00001eb199190	79
Zm00001eb199200	3
Zm00001eb199210	0
Zm00001eb199220	0
Zm00001eb199230	3701
Zm00001eb199240	341
Zm00001eb199250	0
Zm00001eb199260	53
Zm00001eb199270	0
Zm00001eb199280	0
Zm00001eb199290	0
Zm00001eb199300	389
Zm00001eb199310	2
Zm00001eb199320	1249
Zm00001eb199330	799
Zm00001eb199340	18
Zm00001eb199350	0
Zm00001eb199360	13
Zm00001eb199370	34
Zm00001eb199380	11
Zm00001eb199390	0
Zm00001eb199400	360
Zm00001eb199410	730
Zm00001eb199420	1
Zm00001eb199430	436
Zm00001eb199440	0
Zm00001eb199450	0
Zm00001eb199460	1953.75
Zm00001eb199470	8712
Zm00001eb199490	1955
Zm00001eb199500	22
Zm00001eb199510	0
Zm00001eb199520	167
Zm00001eb199530	59
Zm00001eb199540	285
Zm00001eb199550	353
Zm00001eb199560	447
Zm00001eb199570	228
Zm00001eb199580	362
Zm00001eb199590	18717
Zm00001eb199600	224
Zm00001eb199610	0
Zm00001eb199620	2
Zm00001eb199630	0
Zm00001eb199640	0
Zm00001eb199650	0
Zm00001eb199660	762
Zm00001eb199670	1634
Zm00001eb199680	0
Zm00001eb199690	0
Zm00001eb199700	497
Zm00001eb199710	7
Zm00001eb199720	17
Zm00001eb199730	0
Zm00001eb199740	5
Zm00001eb199750	0
Zm00001eb199770	111
Zm00001eb199780	94
Zm00001eb199800	7047
Zm00001eb199810	334
Zm00001eb199820	376
Zm00001eb199840	152
Zm00001eb199870	0
Zm00001eb199880	237
Zm00001eb199890	0
Zm00001eb199900	204
Zm00001eb199910	0
Zm00001eb199930	331
Zm00001eb199940	650
Zm00001eb199950	1100
Zm00001eb199960	351
Zm00001eb199970	2038
Zm00001eb199980	125
Zm00001eb199990	0
Zm00001eb200000	70
Zm00001eb200010	371
Zm00001eb200020	0
Zm00001eb200030	95
Zm00001eb200040	8
Zm00001eb200050	305
Zm00001eb200060	346
Zm00001eb200070	1338
Zm00001eb200080	427
Zm00001eb200090	0
Zm00001eb200100	0
Zm00001eb200110	0
Zm00001eb200120	33
Zm00001eb200130	1303
Zm00001eb200140	1104
Zm00001eb200150	1561
Zm00001eb200160	5.05
Zm00001eb200170	510
Zm00001eb200180	676
Zm00001eb200190	0
Zm00001eb200200	0
Zm00001eb200210	50
Zm00001eb200220	0
Zm00001eb200230	184
Zm00001eb200250	333
Zm00001eb200260	27
Zm00001eb200270	0
Zm00001eb200280	0
Zm00001eb200290	0
Zm00001eb200300	1086
Zm00001eb200320	2876
Zm00001eb200350	761.02
Zm00001eb200360	11.48
Zm00001eb200370	631
Zm00001eb200380	56
Zm00001eb200390	316
Zm00001eb200400	1988
Zm00001eb200420	2
Zm00001eb200430	6227
Zm00001eb200440	201
Zm00001eb200450	278
Zm00001eb200460	18
Zm00001eb200470	834
Zm00001eb200480	23
Zm00001eb200500	20
Zm00001eb200510	25
Zm00001eb200520	21
Zm00001eb200530	20
Zm00001eb200540	7
Zm00001eb200550	5
Zm00001eb200560	0
Zm00001eb200570	195
Zm00001eb200590	749
Zm00001eb200600	0
Zm00001eb200610	179
Zm00001eb200620	1253
Zm00001eb200630	126.7
Zm00001eb200650	2548
Zm00001eb200660	0
Zm00001eb200680	101
Zm00001eb200690	1
Zm00001eb200700	584
Zm00001eb200710	630
Zm00001eb200720	765
Zm00001eb200730	33
Zm00001eb200740	496
Zm00001eb200750	706
Zm00001eb200760	785
Zm00001eb200770	665
Zm00001eb200780	3
Zm00001eb200790	2
Zm00001eb200800	0
Zm00001eb200810	4817
Zm00001eb200820	49
Zm00001eb200830	331
Zm00001eb200840	77
Zm00001eb200860	45
Zm00001eb200870	429
Zm00001eb200880	4703
Zm00001eb200890	975
Zm00001eb200900	543
Zm00001eb200910	71
Zm00001eb200920	492
Zm00001eb200930	723
Zm00001eb200940	323
Zm00001eb200950	0
Zm00001eb200960	185
Zm00001eb200970	0
Zm00001eb200990	1132
Zm00001eb201000	4
Zm00001eb201010	166.86
Zm00001eb201020	20.14
Zm00001eb201030	161
Zm00001eb201040	0
Zm00001eb201050	0
Zm00001eb201060	1737
Zm00001eb201070	22.94
Zm00001eb201080	123
Zm00001eb201090	145
Zm00001eb201100	175
Zm00001eb201110	378
Zm00001eb201120	1.04
Zm00001eb201130	2486
Zm00001eb201140	1227
Zm00001eb201150	446
Zm00001eb201160	0
Zm00001eb201170	0
Zm00001eb201180	340
Zm00001eb201190	49.27
Zm00001eb201210	1102.72
Zm00001eb201220	720
Zm00001eb201230	2269
Zm00001eb201240	24
Zm00001eb201250	3989
Zm00001eb201260	1267
Zm00001eb201270	0
Zm00001eb201280	0
Zm00001eb201290	651
Zm00001eb201300	0
Zm00001eb201310	0
Zm00001eb201330	4267
Zm00001eb201340	1806
Zm00001eb201350	54
Zm00001eb201360	0
Zm00001eb201370	25
Zm00001eb201380	0
Zm00001eb201390	28
Zm00001eb201400	0
Zm00001eb201410	723
Zm00001eb201420	0
Zm00001eb201430	23
Zm00001eb201440	858
Zm00001eb201450	141
Zm00001eb201460	0
Zm00001eb201480	5.03
Zm00001eb201500	0
Zm00001eb201510	0
Zm00001eb201520	183
Zm00001eb201530	0
Zm00001eb201540	0
Zm00001eb201560	0
Zm00001eb201570	7444
Zm00001eb201580	8
Zm00001eb201590	4
Zm00001eb201600	0
Zm00001eb201610	3
Zm00001eb201620	0
Zm00001eb201630	0
Zm00001eb201640	0
Zm00001eb201650	0
Zm00001eb201670	0
Zm00001eb201680	17
Zm00001eb201700	0
Zm00001eb201710	398
Zm00001eb201720	138
Zm00001eb201730	202
Zm00001eb201740	848
Zm00001eb201750	378
Zm00001eb201760	0
Zm00001eb201770	1977
Zm00001eb201780	0
Zm00001eb201790	0
Zm00001eb201800	0
Zm00001eb201810	23
Zm00001eb201820	0
Zm00001eb201830	0
Zm00001eb201840	0
Zm00001eb201850	54
Zm00001eb201870	12
Zm00001eb201880	328
Zm00001eb201890	0
Zm00001eb201900	504
Zm00001eb201910	400
Zm00001eb201920	616
Zm00001eb201930	53
Zm00001eb201940	4302
Zm00001eb201960	0
Zm00001eb201970	0
Zm00001eb201990	0
Zm00001eb202000	0
Zm00001eb202010	0
Zm00001eb202020	29
Zm00001eb202030	26
Zm00001eb202040	376
Zm00001eb202050	223
Zm00001eb202060	2
Zm00001eb202070	0
Zm00001eb202080	304
Zm00001eb202090	117
Zm00001eb202100	0
Zm00001eb202110	41
Zm00001eb202120	940
Zm00001eb202130	1529.86
Zm00001eb202140	651.45
Zm00001eb202150	26.69
Zm00001eb202170	5.09
Zm00001eb202180	2321
Zm00001eb202190	0
Zm00001eb202200	4887
Zm00001eb202220	390
Zm00001eb202240	2
Zm00001eb202260	449
Zm00001eb202270	45
Zm00001eb202280	13.59
Zm00001eb202290	14.41
Zm00001eb202300	0
Zm00001eb202310	148
Zm00001eb202330	0
Zm00001eb202340	0
Zm00001eb202350	270
Zm00001eb202360	274
Zm00001eb202370	419
Zm00001eb202380	42
Zm00001eb202390	281
Zm00001eb202400	5727
Zm00001eb202410	101
Zm00001eb202420	1767
Zm00001eb202430	448
Zm00001eb202440	0
Zm00001eb202450	27
Zm00001eb202460	62
Zm00001eb202470	58
Zm00001eb202480	7
Zm00001eb202490	0
Zm00001eb202500	0
Zm00001eb202510	1
Zm00001eb202520	840
Zm00001eb202530	0
Zm00001eb202540	10.48
Zm00001eb202550	69.64
Zm00001eb202560	85.36
Zm00001eb202570	41
Zm00001eb202580	5459
Zm00001eb202590	2739
Zm00001eb202600	65
Zm00001eb202610	685
Zm00001eb202620	100
Zm00001eb202630	2
Zm00001eb202640	34
Zm00001eb202650	52
Zm00001eb202660	9
Zm00001eb202670	22.97
Zm00001eb202680	0
Zm00001eb202690	853
Zm00001eb202700	239.89
Zm00001eb202710	101.11
Zm00001eb202720	1.07
Zm00001eb202730	173
Zm00001eb202740	0
Zm00001eb202750	0
Zm00001eb202760	1490
Zm00001eb202790	5857
Zm00001eb202800	143
Zm00001eb202810	0
Zm00001eb202820	0
Zm00001eb202830	1699
Zm00001eb202840	1
Zm00001eb202850	29
Zm00001eb202860	2809
Zm00001eb202870	621
Zm00001eb202880	1.06
Zm00001eb202890	55.15
Zm00001eb202900	1
Zm00001eb202910	6685
Zm00001eb202920	29.06
Zm00001eb202930	0
Zm00001eb202940	795
Zm00001eb202950	681
Zm00001eb202960	777
Zm00001eb202970	5
Zm00001eb202980	4158
Zm00001eb202990	17
Zm00001eb203010	0
Zm00001eb203020	0
Zm00001eb203030	0
Zm00001eb203040	2068
Zm00001eb203050	44
Zm00001eb203060	29
Zm00001eb203070	56
Zm00001eb203090	1028
Zm00001eb203100	0
Zm00001eb203110	180
Zm00001eb203130	478
Zm00001eb203140	770
Zm00001eb203150	196
Zm00001eb203180	0
Zm00001eb203190	0
Zm00001eb203200	262
Zm00001eb203220	0
Zm00001eb203230	565.68
Zm00001eb203240	1362
Zm00001eb203250	5
Zm00001eb203260	155
Zm00001eb203270	0
Zm00001eb203280	1161
Zm00001eb203290	0
Zm00001eb203300	7
Zm00001eb203310	488
Zm00001eb203320	436
Zm00001eb203330	184
Zm00001eb203340	7501
Zm00001eb203350	538
Zm00001eb203360	1324
Zm00001eb203380	512.42
Zm00001eb203390	2.25
Zm00001eb203400	38.33
Zm00001eb203410	0
Zm00001eb203420	56
Zm00001eb203430	7
Zm00001eb203440	0
Zm00001eb203450	134
Zm00001eb203460	51
Zm00001eb203470	4688
Zm00001eb203540	0
Zm00001eb203550	0
Zm00001eb203560	0
Zm00001eb203570	3467.73
Zm00001eb203580	16.27
Zm00001eb203590	0
Zm00001eb203600	1039
Zm00001eb203610	0
Zm00001eb203620	2345
Zm00001eb203630	116
Zm00001eb203660	0
Zm00001eb203670	0
Zm00001eb203680	1.72
Zm00001eb203690	3153
Zm00001eb203700	0
Zm00001eb203710	0
Zm00001eb203720	0
Zm00001eb203730	0
Zm00001eb203740	0
Zm00001eb203760	0
Zm00001eb203770	315
Zm00001eb203780	551
Zm00001eb203790	496
Zm00001eb203800	129
Zm00001eb203810	316
Zm00001eb203830	0
Zm00001eb203840	896
Zm00001eb203850	771
Zm00001eb203860	356
Zm00001eb203870	43
Zm00001eb203880	0
Zm00001eb203890	58.91
Zm00001eb203900	9.12
Zm00001eb203910	2
Zm00001eb203920	7
Zm00001eb203940	66
Zm00001eb203950	1370
Zm00001eb203960	1368
Zm00001eb203970	0
Zm00001eb203980	818
Zm00001eb203990	1331
Zm00001eb204000	924
Zm00001eb204010	668
Zm00001eb204020	174
Zm00001eb204030	862
Zm00001eb204040	0
Zm00001eb204050	380
Zm00001eb204060	96
Zm00001eb204070	34.36
Zm00001eb204080	30.63
Zm00001eb204090	0
Zm00001eb204100	34.36
Zm00001eb204110	16
Zm00001eb204130	24
Zm00001eb204140	3.74
Zm00001eb204150	4395.26
Zm00001eb204160	382
Zm00001eb204180	973
Zm00001eb204190	122
Zm00001eb204200	93.89
Zm00001eb204210	751
Zm00001eb204230	1084
Zm00001eb204240	0
Zm00001eb204250	14
Zm00001eb204260	5087
Zm00001eb204270	28
Zm00001eb204280	0
Zm00001eb204290	262
Zm00001eb204300	398
Zm00001eb204310	0
Zm00001eb204320	14.53
Zm00001eb204330	12
Zm00001eb204350	0
Zm00001eb204360	643
Zm00001eb204370	507
Zm00001eb204380	0
Zm00001eb204390	99
Zm00001eb204400	23.47
Zm00001eb204410	793.67
Zm00001eb204420	78
Zm00001eb204430	0
Zm00001eb204440	0
Zm00001eb204450	0
Zm00001eb204470	51.17
Zm00001eb204480	1181.83
Zm00001eb204490	337
Zm00001eb204510	0
Zm00001eb204520	0
Zm00001eb204530	41
Zm00001eb204540	68
Zm00001eb204550	35
Zm00001eb204560	174
Zm00001eb204570	1618
Zm00001eb204580	0
Zm00001eb204590	694
Zm00001eb204600	4735
Zm00001eb204620	168
Zm00001eb204630	172
Zm00001eb204640	1988
Zm00001eb204650	0
Zm00001eb204660	163
Zm00001eb204670	8.34
Zm00001eb204690	0
Zm00001eb204700	705
Zm00001eb204710	297
Zm00001eb204720	0
Zm00001eb204730	18
Zm00001eb204740	0
Zm00001eb204750	11
Zm00001eb204760	0
Zm00001eb204770	0
Zm00001eb204780	0
Zm00001eb204790	2
Zm00001eb204800	0
Zm00001eb204810	0
Zm00001eb204820	0
Zm00001eb204830	0
Zm00001eb204840	0
Zm00001eb204850	504
Zm00001eb204870	0
Zm00001eb204880	0
Zm00001eb204890	193
Zm00001eb204900	337
Zm00001eb204910	4952
Zm00001eb204920	1552
Zm00001eb204930	0
Zm00001eb204940	72
Zm00001eb204950	3460
Zm00001eb204960	4
Zm00001eb204970	832
Zm00001eb204980	230
Zm00001eb204990	8
Zm00001eb205000	0
Zm00001eb205010	985
Zm00001eb205020	847
Zm00001eb205030	107
Zm00001eb205040	33
Zm00001eb205050	227
Zm00001eb205070	1919
Zm00001eb205080	1728
Zm00001eb205090	6
Zm00001eb205110	127
Zm00001eb205120	0
Zm00001eb205130	501
Zm00001eb205140	1000
Zm00001eb205150	14
Zm00001eb205160	5285
Zm00001eb205170	0
Zm00001eb205180	0
Zm00001eb205190	2446
Zm00001eb205200	287
Zm00001eb205210	134.96
Zm00001eb205220	93.04
Zm00001eb205230	30
Zm00001eb205240	61
Zm00001eb205250	1012.74
Zm00001eb205260	521
Zm00001eb205270	7887
Zm00001eb205280	2
Zm00001eb205290	4937.73
