gene_id	C_24_Susc
Zm00001eb238830	509
Zm00001eb238850	0
Zm00001eb238870	436
Zm00001eb238880	0
Zm00001eb238890	408
Zm00001eb238900	3789
Zm00001eb238910	456.86
Zm00001eb238920	18.14
Zm00001eb238930	7011
Zm00001eb238940	343.23
Zm00001eb238960	441.2
Zm00001eb238970	94.54
Zm00001eb238980	3.02
Zm00001eb238990	0
Zm00001eb239000	43
Zm00001eb239020	160
Zm00001eb239030	0
Zm00001eb239040	52
Zm00001eb239050	244
Zm00001eb239060	0
Zm00001eb239070	982
Zm00001eb239090	114
Zm00001eb239100	0
Zm00001eb239110	0
Zm00001eb239130	484
Zm00001eb239140	0
Zm00001eb239160	2
Zm00001eb239170	1252
Zm00001eb239180	1
Zm00001eb239190	12
Zm00001eb239210	257
Zm00001eb239220	0
Zm00001eb239230	0
Zm00001eb239250	0
Zm00001eb239260	0
Zm00001eb239270	0
Zm00001eb239280	0
Zm00001eb239290	0
Zm00001eb239300	5548
Zm00001eb239310	0
Zm00001eb239320	0
Zm00001eb239330	0
Zm00001eb239340	4
Zm00001eb239350	0
Zm00001eb239360	0
Zm00001eb239370	66
Zm00001eb239380	11831
Zm00001eb239390	5209
Zm00001eb239400	0
Zm00001eb239410	0
Zm00001eb239420	0
Zm00001eb239430	33
Zm00001eb239440	0
Zm00001eb239450	34
Zm00001eb239460	0
Zm00001eb239470	0
Zm00001eb239480	0
Zm00001eb239490	1
Zm00001eb239500	176
Zm00001eb239510	58
Zm00001eb239520	1819
Zm00001eb239530	3798
Zm00001eb239550	259
Zm00001eb239560	561
Zm00001eb239570	0
Zm00001eb239580	0
Zm00001eb239600	497
Zm00001eb239610	198
Zm00001eb239620	21
Zm00001eb239630	0
Zm00001eb239640	0
Zm00001eb239650	0
Zm00001eb239660	0
Zm00001eb239670	475
Zm00001eb239680	268
Zm00001eb239690	554
Zm00001eb239700	25
Zm00001eb239710	6.93
Zm00001eb239730	0
Zm00001eb239740	288
Zm00001eb239750	53
Zm00001eb239760	23
Zm00001eb239770	420
Zm00001eb239780	0
Zm00001eb239790	1705
Zm00001eb239800	0
Zm00001eb239810	0
Zm00001eb239820	0
Zm00001eb239830	0
Zm00001eb239840	0
Zm00001eb239860	0
Zm00001eb239870	0
Zm00001eb239880	141
Zm00001eb239890	1601
Zm00001eb239900	0
Zm00001eb239910	26.76
Zm00001eb239920	672
Zm00001eb239930	0
Zm00001eb239940	0
Zm00001eb239950	0
Zm00001eb239980	0
Zm00001eb239990	42
Zm00001eb240010	555
Zm00001eb240020	92
Zm00001eb240030	0
Zm00001eb240040	0
Zm00001eb240050	2
Zm00001eb240060	0
Zm00001eb240070	0
Zm00001eb240080	10.06
Zm00001eb240090	3739
Zm00001eb240100	95
Zm00001eb240120	359
Zm00001eb240130	2931
Zm00001eb240140	0
Zm00001eb240150	0
Zm00001eb240160	3780
Zm00001eb240170	648
Zm00001eb240180	0
Zm00001eb240190	1255
Zm00001eb240210	84
Zm00001eb240220	0
Zm00001eb240230	640
Zm00001eb240250	0
Zm00001eb240260	0
Zm00001eb240270	0
Zm00001eb240280	0
Zm00001eb240290	0
Zm00001eb240300	0
Zm00001eb240310	17
Zm00001eb240320	0
Zm00001eb240330	3
Zm00001eb240340	8
Zm00001eb240350	239
Zm00001eb240360	0
Zm00001eb240370	4
Zm00001eb240380	928.14
Zm00001eb240390	0
Zm00001eb240400	1079
Zm00001eb240410	460
Zm00001eb240420	0
Zm00001eb240430	2727
Zm00001eb240440	1041
Zm00001eb240450	101
Zm00001eb240460	3
Zm00001eb240470	0
Zm00001eb240490	6.2
Zm00001eb240500	4
Zm00001eb240510	4
Zm00001eb240520	0
Zm00001eb240530	0
Zm00001eb240540	0
Zm00001eb240550	2
Zm00001eb240560	0
Zm00001eb240570	0
Zm00001eb240580	0
Zm00001eb240590	29.8
Zm00001eb240610	0
Zm00001eb240620	408
Zm00001eb240630	1996.41
Zm00001eb240640	318
Zm00001eb240650	1114
Zm00001eb240660	461
Zm00001eb240670	213
Zm00001eb240680	6
Zm00001eb240690	0
Zm00001eb240700	25495
Zm00001eb240720	2545
Zm00001eb240730	166
Zm00001eb240740	50
Zm00001eb240750	1
Zm00001eb240760	1570
Zm00001eb240770	0
Zm00001eb240780	0
Zm00001eb240790	0
Zm00001eb240800	0
Zm00001eb240810	3258
Zm00001eb240820	663
Zm00001eb240830	0
Zm00001eb240840	0
Zm00001eb240850	0
Zm00001eb240860	0
Zm00001eb240870	5927
Zm00001eb240900	322
Zm00001eb240910	296
Zm00001eb240920	398
Zm00001eb240930	46
Zm00001eb240940	1712
Zm00001eb240960	241
Zm00001eb240970	308.37
Zm00001eb240980	1.63
Zm00001eb240990	0
Zm00001eb241000	3234
Zm00001eb241010	0
Zm00001eb241020	0
Zm00001eb241030	0
Zm00001eb241040	181
Zm00001eb241050	0
Zm00001eb241060	333
Zm00001eb241070	0
Zm00001eb241080	394
Zm00001eb241090	1188
Zm00001eb241100	56
Zm00001eb241110	94
Zm00001eb241120	0
Zm00001eb241130	1436
Zm00001eb241150	3023.03
Zm00001eb241160	9.97
Zm00001eb241170	0
Zm00001eb241190	5269
Zm00001eb241200	2
Zm00001eb241210	16
Zm00001eb241220	7
Zm00001eb241230	471.6
Zm00001eb241240	2875
Zm00001eb241250	0
Zm00001eb241260	0
Zm00001eb241270	0
Zm00001eb241280	0
Zm00001eb241290	288
Zm00001eb241300	301
Zm00001eb241310	379
Zm00001eb241320	47
Zm00001eb241330	0
Zm00001eb241340	0
Zm00001eb241350	0
Zm00001eb241360	0
Zm00001eb241370	414
Zm00001eb241390	375
Zm00001eb241400	518
Zm00001eb241410	0
Zm00001eb241420	490
Zm00001eb241460	0
Zm00001eb241470	0
Zm00001eb241480	0
Zm00001eb241500	897
Zm00001eb241510	353
Zm00001eb241520	206
Zm00001eb241530	44
Zm00001eb241540	0
Zm00001eb241550	3684
Zm00001eb241560	256
Zm00001eb241570	11
Zm00001eb241580	6
Zm00001eb241600	198
Zm00001eb241620	182
Zm00001eb241630	124
Zm00001eb241640	0
Zm00001eb241660	197
Zm00001eb241670	145.46
Zm00001eb241680	12.54
Zm00001eb241690	2102
Zm00001eb241700	0
Zm00001eb241710	0
Zm00001eb241730	75
Zm00001eb241740	292
Zm00001eb241760	11
Zm00001eb241770	579
Zm00001eb241780	90
Zm00001eb241790	18
Zm00001eb241800	211
Zm00001eb241810	2462
Zm00001eb241820	0
Zm00001eb241830	0
Zm00001eb241840	54
Zm00001eb241850	0
Zm00001eb241860	1170
Zm00001eb241870	28
Zm00001eb241880	269
Zm00001eb241890	0
Zm00001eb241900	122
Zm00001eb241910	741
Zm00001eb241920	831
Zm00001eb241930	159
Zm00001eb241950	721
Zm00001eb241960	134
Zm00001eb241970	375
Zm00001eb241980	14
Zm00001eb241990	82
Zm00001eb242000	0
Zm00001eb242010	457
Zm00001eb242020	912
Zm00001eb242030	117
Zm00001eb242040	0
Zm00001eb242050	2479
Zm00001eb242060	17
Zm00001eb242070	54
Zm00001eb242080	741
Zm00001eb242090	14
Zm00001eb242100	2301
Zm00001eb242110	0
Zm00001eb242120	98
Zm00001eb242140	0
Zm00001eb242150	0
Zm00001eb242160	0
Zm00001eb242170	9.48
Zm00001eb242180	0
Zm00001eb242190	0
Zm00001eb242200	1
Zm00001eb242210	0
Zm00001eb242230	491
Zm00001eb242240	30
Zm00001eb242250	0
Zm00001eb242260	8272
Zm00001eb242280	309.53
Zm00001eb242290	0
Zm00001eb242300	43.81
Zm00001eb242310	2.19
Zm00001eb242320	30
Zm00001eb242330	0
Zm00001eb242340	688
Zm00001eb242350	0
Zm00001eb242360	55
Zm00001eb242370	0
Zm00001eb242380	3526
Zm00001eb242390	266.02
Zm00001eb242400	37451.98
Zm00001eb242410	214
Zm00001eb242420	788
Zm00001eb242440	689
Zm00001eb242450	16
Zm00001eb242460	17
Zm00001eb242470	1
Zm00001eb242480	0
Zm00001eb242490	601
Zm00001eb242500	0
Zm00001eb242510	0
Zm00001eb242520	0
Zm00001eb242530	7.28
Zm00001eb242540	2
Zm00001eb242570	53
Zm00001eb242580	11
Zm00001eb242590	0
Zm00001eb242600	29
Zm00001eb242610	281
Zm00001eb242620	1
Zm00001eb242630	1258
Zm00001eb242650	0
Zm00001eb242670	0
Zm00001eb242680	83
Zm00001eb242690	736
Zm00001eb242710	0
Zm00001eb242720	85
Zm00001eb242730	315
Zm00001eb242740	470
Zm00001eb242750	185
Zm00001eb242760	221
Zm00001eb242770	134
Zm00001eb242780	12
Zm00001eb242790	784
Zm00001eb242800	26
Zm00001eb242810	38
Zm00001eb242820	1362
Zm00001eb242830	0
Zm00001eb242850	0
Zm00001eb242860	0
Zm00001eb242870	443
Zm00001eb242880	16
Zm00001eb242890	242
Zm00001eb242900	80
Zm00001eb242920	345
Zm00001eb242930	11
Zm00001eb242940	306
Zm00001eb242950	384
Zm00001eb242960	0
Zm00001eb242970	0
Zm00001eb242980	0
Zm00001eb242990	27
Zm00001eb243000	221
Zm00001eb243010	966
Zm00001eb243020	103
Zm00001eb243030	0
Zm00001eb243040	3951
Zm00001eb243050	290
Zm00001eb243060	1185
Zm00001eb243070	8
Zm00001eb243080	0
Zm00001eb243100	0
Zm00001eb243110	0.86
Zm00001eb243120	4
Zm00001eb243130	7419.1
Zm00001eb243140	2318
Zm00001eb243160	0
Zm00001eb243170	0
Zm00001eb243180	5610.92
Zm00001eb243190	173
Zm00001eb243200	2
Zm00001eb243220	0
Zm00001eb243230	0
Zm00001eb243240	0
Zm00001eb243250	0
Zm00001eb243260	244
Zm00001eb243270	287
Zm00001eb243280	0
Zm00001eb243290	11
Zm00001eb243300	0
Zm00001eb243310	23
Zm00001eb243320	1
Zm00001eb243330	67
Zm00001eb243350	239
Zm00001eb243360	97
Zm00001eb243380	1065
Zm00001eb243390	0
Zm00001eb243400	446
Zm00001eb243410	35
Zm00001eb243420	42
Zm00001eb243430	0
Zm00001eb243440	412
Zm00001eb243450	315
Zm00001eb243460	242
Zm00001eb243470	687
Zm00001eb243480	0
Zm00001eb243490	0
Zm00001eb243500	135
Zm00001eb243510	338
Zm00001eb243520	1
Zm00001eb243530	4135
Zm00001eb243540	81
Zm00001eb243560	333
Zm00001eb243570	139
Zm00001eb243580	36
Zm00001eb243590	442
Zm00001eb243600	1270
Zm00001eb243610	732
Zm00001eb243620	0
Zm00001eb243630	0
Zm00001eb243640	267
Zm00001eb243650	495
Zm00001eb243660	0
Zm00001eb243670	0
Zm00001eb243690	417.67
Zm00001eb243700	98.33
Zm00001eb243710	0
Zm00001eb243720	0
Zm00001eb243730	123
Zm00001eb243740	67
Zm00001eb243750	1463
Zm00001eb243770	77
Zm00001eb243780	0
Zm00001eb243790	0
Zm00001eb243800	0
Zm00001eb243810	2075
Zm00001eb243820	48
Zm00001eb243830	865
Zm00001eb243840	80
Zm00001eb243850	1488
Zm00001eb243860	0
Zm00001eb243870	249
Zm00001eb243880	786
Zm00001eb243890	372.33
Zm00001eb243900	1879.67
Zm00001eb243910	224
Zm00001eb243920	301
Zm00001eb243930	1333
Zm00001eb243940	0
Zm00001eb243950	17
Zm00001eb243960	1
Zm00001eb243970	2079
Zm00001eb243980	0
Zm00001eb243990	4.19
Zm00001eb244000	13.81
Zm00001eb244010	99
Zm00001eb244020	55
Zm00001eb244030	0
Zm00001eb244050	84
Zm00001eb244060	0
Zm00001eb244070	352
Zm00001eb244080	381
Zm00001eb244090	41
Zm00001eb244100	66
Zm00001eb244110	536
Zm00001eb244120	5551
Zm00001eb244130	1033
Zm00001eb244140	131
Zm00001eb244150	669
Zm00001eb244160	0
Zm00001eb244170	1585
Zm00001eb244180	263
Zm00001eb244190	14
Zm00001eb244200	253
Zm00001eb244210	2
Zm00001eb244220	168
Zm00001eb244230	663
Zm00001eb244240	261
Zm00001eb244250	0
Zm00001eb244270	0
Zm00001eb244300	0
Zm00001eb244320	0.83
Zm00001eb244330	0
Zm00001eb244350	5.33
Zm00001eb244370	0.83
Zm00001eb244380	88
Zm00001eb244390	8
Zm00001eb244400	324.86
Zm00001eb244410	72
Zm00001eb244420	133
Zm00001eb244430	10
Zm00001eb244440	0
Zm00001eb244450	44
Zm00001eb244460	236.17
Zm00001eb244470	267.83
Zm00001eb244480	0
Zm00001eb244490	0
Zm00001eb244500	183
Zm00001eb244510	1068
Zm00001eb244520	498
Zm00001eb244530	397
Zm00001eb244540	232
Zm00001eb244550	286
Zm00001eb244560	1266
Zm00001eb244570	159.04
Zm00001eb244580	61.96
Zm00001eb244590	918
Zm00001eb244600	256
Zm00001eb244610	0
Zm00001eb244620	0
Zm00001eb244630	0
Zm00001eb244640	5
Zm00001eb244650	3219.64
Zm00001eb244660	0
Zm00001eb244670	11.86
Zm00001eb244680	1404
Zm00001eb244690	20
Zm00001eb244700	0
Zm00001eb244710	0
Zm00001eb244720	309
Zm00001eb244740	0
Zm00001eb244750	0
Zm00001eb244760	872.18
Zm00001eb244770	1189.82
Zm00001eb244780	300
Zm00001eb244790	77
Zm00001eb244810	436
Zm00001eb244820	0
Zm00001eb244830	0
Zm00001eb244840	2341
Zm00001eb244850	0
Zm00001eb244860	403
Zm00001eb244880	0
Zm00001eb244890	34
Zm00001eb244910	43
Zm00001eb244920	1500
Zm00001eb244930	137
Zm00001eb244940	0
Zm00001eb244950	1
Zm00001eb244960	298
Zm00001eb244980	14
Zm00001eb244990	90
Zm00001eb245000	55
Zm00001eb245020	1410
Zm00001eb245030	43
Zm00001eb245040	107
Zm00001eb245050	2
Zm00001eb245060	1
Zm00001eb245070	239
Zm00001eb245080	0
Zm00001eb245090	0
Zm00001eb245100	0
Zm00001eb245110	27.36
Zm00001eb245130	0
Zm00001eb245150	0
Zm00001eb245160	20
Zm00001eb245170	173
Zm00001eb245180	84
Zm00001eb245190	0
Zm00001eb245200	91
Zm00001eb245210	0
Zm00001eb245220	372
Zm00001eb245230	248
Zm00001eb245240	130
Zm00001eb245250	96
Zm00001eb245260	0
Zm00001eb245270	0
Zm00001eb245280	174
Zm00001eb245300	0
Zm00001eb245310	996
Zm00001eb245320	3864.02
Zm00001eb245330	9.98
Zm00001eb245340	741
Zm00001eb245350	0
Zm00001eb245360	204
Zm00001eb245370	264
Zm00001eb245380	2
Zm00001eb245390	89
Zm00001eb245400	346
Zm00001eb245410	1484
Zm00001eb245420	0
Zm00001eb245430	156
Zm00001eb245440	1
Zm00001eb245460	12
Zm00001eb245480	0
Zm00001eb245490	24
Zm00001eb245500	0
Zm00001eb245520	42
Zm00001eb245530	1
Zm00001eb245540	6
Zm00001eb245550	0
Zm00001eb245560	1041
Zm00001eb245570	5
Zm00001eb245580	1212.92
Zm00001eb245590	168
Zm00001eb245600	4
Zm00001eb245610	5139
Zm00001eb245620	32945
Zm00001eb245630	3
Zm00001eb245640	1952
Zm00001eb245650	4
Zm00001eb245660	3
Zm00001eb245670	57
Zm00001eb245680	0
Zm00001eb245690	1225.72
Zm00001eb245700	2.28
Zm00001eb245710	30
Zm00001eb245720	117
Zm00001eb245730	188
Zm00001eb245740	2922
Zm00001eb245750	0
Zm00001eb245760	657.69
Zm00001eb245770	66
Zm00001eb245790	0
Zm00001eb245810	584
Zm00001eb245830	0
Zm00001eb245840	111
Zm00001eb245850	3
Zm00001eb245860	0
Zm00001eb245870	0
Zm00001eb245880	2
Zm00001eb245890	6.25
Zm00001eb245900	14.63
Zm00001eb245910	216
Zm00001eb245920	38
Zm00001eb245930	828
Zm00001eb245940	12
Zm00001eb245950	5980
Zm00001eb245960	2563.35
Zm00001eb245970	111.65
Zm00001eb245990	0
Zm00001eb246000	329
Zm00001eb246010	54
Zm00001eb246020	940
Zm00001eb246030	0
Zm00001eb246040	17
Zm00001eb246050	0
Zm00001eb246060	22
Zm00001eb246070	643
Zm00001eb246080	310
Zm00001eb246090	2018
Zm00001eb246100	0
Zm00001eb246110	0
Zm00001eb246120	248
Zm00001eb246130	0
Zm00001eb246140	93
Zm00001eb246150	2131
Zm00001eb246160	296
Zm00001eb246170	205
Zm00001eb246180	840
Zm00001eb246190	37
Zm00001eb246200	0
Zm00001eb246210	997
Zm00001eb246220	1919
Zm00001eb246230	75
Zm00001eb246250	719
Zm00001eb246270	1755
Zm00001eb246280	230
Zm00001eb246290	867
Zm00001eb246300	818
Zm00001eb246310	0
Zm00001eb246320	0
Zm00001eb246330	5615
Zm00001eb246340	1469
Zm00001eb246350	4846
Zm00001eb246360	1531
Zm00001eb246370	7237
Zm00001eb246380	0
Zm00001eb246390	29
Zm00001eb246400	1664
Zm00001eb246410	672
Zm00001eb246420	396
Zm00001eb246430	87.99
Zm00001eb246440	336
Zm00001eb246450	408
Zm00001eb246460	0
Zm00001eb246470	1
Zm00001eb246480	129
Zm00001eb246490	7
Zm00001eb246500	0
Zm00001eb246510	26.31
Zm00001eb246520	36
Zm00001eb246530	2988
Zm00001eb246540	38
Zm00001eb246550	2238
Zm00001eb246560	652
Zm00001eb246580	367
Zm00001eb246590	657
Zm00001eb246600	3466.36
Zm00001eb246610	0
Zm00001eb246620	1213
Zm00001eb246630	88
Zm00001eb246640	912
Zm00001eb246650	726
Zm00001eb246660	168
Zm00001eb246670	81
Zm00001eb246680	0
Zm00001eb246690	0
Zm00001eb246700	507
Zm00001eb246710	697
Zm00001eb246720	1363
Zm00001eb246730	136
Zm00001eb246740	223
Zm00001eb246750	288
Zm00001eb246760	1036
Zm00001eb246770	2098
Zm00001eb246800	1505
Zm00001eb246810	34
Zm00001eb246820	378
Zm00001eb246840	15.53
Zm00001eb246850	1233
Zm00001eb246860	4039
Zm00001eb246870	530
Zm00001eb246880	24.48
Zm00001eb246920	1
Zm00001eb246930	0
Zm00001eb246940	894
Zm00001eb246950	73
Zm00001eb246960	1
Zm00001eb246980	1
Zm00001eb246990	1192
Zm00001eb247000	328
Zm00001eb247020	14
Zm00001eb247030	0
Zm00001eb247040	2134
Zm00001eb247050	45
Zm00001eb247060	415
Zm00001eb247070	524
Zm00001eb247080	101
Zm00001eb247090	55
Zm00001eb247100	0
Zm00001eb247110	31
Zm00001eb247120	42
Zm00001eb247140	11
Zm00001eb247150	31
Zm00001eb247160	641
Zm00001eb247170	45
Zm00001eb247180	48
Zm00001eb247190	1293
Zm00001eb247200	0
Zm00001eb247210	2087.42
Zm00001eb247220	0
Zm00001eb247230	0
Zm00001eb247240	2
Zm00001eb247250	0
Zm00001eb247260	0
Zm00001eb247270	0
Zm00001eb247280	0
Zm00001eb247290	0
Zm00001eb247300	0
Zm00001eb247310	3211.58
Zm00001eb247320	834
Zm00001eb247330	173
Zm00001eb247350	1
Zm00001eb247370	1
Zm00001eb247380	0
Zm00001eb247390	245
Zm00001eb247410	2
Zm00001eb247420	18
Zm00001eb247430	167
Zm00001eb247440	59
Zm00001eb247450	1858
Zm00001eb247460	482
Zm00001eb247470	0
Zm00001eb247480	0
Zm00001eb247490	24
Zm00001eb247500	2855.73
Zm00001eb247510	1362
Zm00001eb247520	6
Zm00001eb247530	11
Zm00001eb247540	6
Zm00001eb247550	1
Zm00001eb247560	0
Zm00001eb247570	6
Zm00001eb247580	94
Zm00001eb247590	24155
Zm00001eb247610	31212.2
Zm00001eb247630	14541
Zm00001eb247640	28.8
Zm00001eb247650	917.13
Zm00001eb247660	3985.06
Zm00001eb247670	0
Zm00001eb247680	0
Zm00001eb247690	20
Zm00001eb247710	2437
Zm00001eb247720	659
Zm00001eb247730	0
Zm00001eb247740	0
Zm00001eb247750	0
Zm00001eb247760	13195.11
Zm00001eb247770	0
Zm00001eb247790	7
Zm00001eb247800	143
Zm00001eb247810	82
Zm00001eb247820	0
Zm00001eb247830	79
Zm00001eb247840	608
Zm00001eb247850	0
Zm00001eb247860	235
Zm00001eb247870	0
Zm00001eb247880	0
Zm00001eb247890	641
Zm00001eb247900	30
Zm00001eb247910	143
Zm00001eb247920	23
Zm00001eb247930	22.37
Zm00001eb247940	113.9
Zm00001eb247950	0
Zm00001eb247960	0
Zm00001eb247970	1.28
Zm00001eb247980	14.26
Zm00001eb247990	0
Zm00001eb248000	0
Zm00001eb248010	0
Zm00001eb248020	275
Zm00001eb248030	0
Zm00001eb248040	240
Zm00001eb248060	254
Zm00001eb248070	1571
Zm00001eb248080	0
Zm00001eb248090	0
Zm00001eb248100	0
Zm00001eb248110	0
Zm00001eb248120	0
Zm00001eb248140	14
Zm00001eb248150	359
Zm00001eb248160	406
Zm00001eb248170	181
Zm00001eb248190	733.5
Zm00001eb248200	767.26
Zm00001eb248210	1841.79
Zm00001eb248220	2220.5
Zm00001eb248230	0
Zm00001eb248240	2293.95
Zm00001eb248250	2191
Zm00001eb248260	0
Zm00001eb248270	109
Zm00001eb248280	264
Zm00001eb248290	861
Zm00001eb248300	194
Zm00001eb248310	933
Zm00001eb248320	2
Zm00001eb248330	346
Zm00001eb248340	155
Zm00001eb248350	229
Zm00001eb248360	76
Zm00001eb248370	21
Zm00001eb248380	10
Zm00001eb248390	0
Zm00001eb248400	0
Zm00001eb248410	8.67
Zm00001eb248420	9.29
Zm00001eb248430	0
Zm00001eb248440	925
Zm00001eb248450	836
Zm00001eb248460	76
Zm00001eb248470	36
Zm00001eb248500	411
Zm00001eb248510	29
Zm00001eb248520	144
Zm00001eb248530	0
Zm00001eb248540	279
Zm00001eb248550	42
Zm00001eb248560	51
Zm00001eb248580	1396
Zm00001eb248590	15
Zm00001eb248600	9
Zm00001eb248610	0
Zm00001eb248620	123
Zm00001eb248630	324.89
Zm00001eb248640	696
Zm00001eb248650	1041
Zm00001eb248660	101.2
Zm00001eb248670	209
Zm00001eb248680	5
Zm00001eb248690	16
Zm00001eb248700	1305.42
Zm00001eb248720	32
Zm00001eb248730	2607
Zm00001eb248740	52
Zm00001eb248750	287
Zm00001eb248760	156
Zm00001eb248770	0
Zm00001eb248780	238
Zm00001eb248790	0
Zm00001eb248800	16
Zm00001eb248810	0
Zm00001eb248820	3
Zm00001eb248840	854
Zm00001eb248850	2.02
Zm00001eb248860	5
Zm00001eb248870	167
Zm00001eb248880	224.53
Zm00001eb248890	25.47
Zm00001eb248900	39
Zm00001eb248910	1
Zm00001eb248920	168
Zm00001eb248930	1729
Zm00001eb248940	243
Zm00001eb248950	863
Zm00001eb248960	943
Zm00001eb248970	0
Zm00001eb248980	381.14
Zm00001eb248990	22
Zm00001eb249000	0
Zm00001eb249010	0
Zm00001eb249020	19
Zm00001eb249030	36.94
Zm00001eb249040	199
Zm00001eb249050	0
Zm00001eb249060	399
Zm00001eb249080	0
Zm00001eb249090	0
Zm00001eb249100	462
Zm00001eb249110	0
Zm00001eb249120	17
Zm00001eb249130	799
Zm00001eb249140	0
Zm00001eb249150	353
Zm00001eb249160	720
Zm00001eb249170	0
Zm00001eb249190	186
Zm00001eb249200	61
Zm00001eb249210	845
Zm00001eb249220	3972
Zm00001eb249230	716
Zm00001eb249240	342
Zm00001eb249250	1103
Zm00001eb249260	105
Zm00001eb249270	0
Zm00001eb249280	30
Zm00001eb249290	115
Zm00001eb249310	0
Zm00001eb249320	24
Zm00001eb249330	2272
Zm00001eb249340	1411
Zm00001eb249350	471
Zm00001eb249360	1069
Zm00001eb249370	0
Zm00001eb249380	878
Zm00001eb249390	334
Zm00001eb249400	179
Zm00001eb249420	373
Zm00001eb249430	951
Zm00001eb249440	511
Zm00001eb249450	88
Zm00001eb249460	0
Zm00001eb249470	384
Zm00001eb249480	0
Zm00001eb249490	267
Zm00001eb249510	0
Zm00001eb249520	1
Zm00001eb249530	0
Zm00001eb249540	0
Zm00001eb249550	25
Zm00001eb249570	70
Zm00001eb249580	0
Zm00001eb249590	1361
Zm00001eb249600	2345
Zm00001eb249610	0
Zm00001eb249630	0
Zm00001eb249640	0
Zm00001eb249650	0
Zm00001eb249660	0
Zm00001eb249670	0
Zm00001eb249680	802
Zm00001eb249690	171
Zm00001eb249700	106
Zm00001eb249710	16.95
Zm00001eb249720	41.05
Zm00001eb249730	266.56
Zm00001eb249740	0
Zm00001eb249750	4.44
Zm00001eb249760	0
Zm00001eb249770	92
Zm00001eb249790	0
Zm00001eb249800	97
Zm00001eb249820	0
Zm00001eb249830	600
Zm00001eb249840	240
Zm00001eb249850	85
Zm00001eb249860	207
Zm00001eb249870	6
Zm00001eb249880	3
Zm00001eb249890	4
Zm00001eb249900	6555
Zm00001eb249910	615
Zm00001eb249930	61
Zm00001eb249940	46286.82
Zm00001eb249950	689.18
Zm00001eb249960	745
Zm00001eb249970	1112
Zm00001eb249980	98
Zm00001eb249990	47
Zm00001eb250000	0
Zm00001eb250010	0
Zm00001eb250020	0
Zm00001eb250030	1017
Zm00001eb250040	102
Zm00001eb250050	248
Zm00001eb250070	475.19
Zm00001eb250080	192.81
Zm00001eb250090	0
Zm00001eb250100	826
Zm00001eb250110	21
Zm00001eb250120	4098
Zm00001eb250130	0
Zm00001eb250140	200
Zm00001eb250150	0
Zm00001eb250160	118
Zm00001eb250170	0
Zm00001eb250180	159
Zm00001eb250190	2566
Zm00001eb250200	0
Zm00001eb250210	1540
Zm00001eb250220	54
Zm00001eb250230	223
Zm00001eb250240	398
Zm00001eb250250	2
Zm00001eb250270	0
Zm00001eb250280	12
Zm00001eb250300	1078
Zm00001eb250310	687
Zm00001eb250320	26.61
Zm00001eb250330	1547
Zm00001eb250340	133
Zm00001eb250350	4
Zm00001eb250360	0
Zm00001eb250370	801
Zm00001eb250380	278
Zm00001eb250390	432
Zm00001eb250400	3
Zm00001eb250410	0
Zm00001eb250420	1
Zm00001eb250440	0
Zm00001eb250450	3
Zm00001eb250460	0
Zm00001eb250470	34.79
Zm00001eb250480	2020
Zm00001eb250490	0
Zm00001eb250500	0
Zm00001eb250510	0
Zm00001eb250520	20
Zm00001eb250530	0
Zm00001eb250540	17
Zm00001eb250550	0
Zm00001eb250560	4
Zm00001eb250570	33.74
Zm00001eb250580	1031
Zm00001eb250590	120
Zm00001eb250600	1
Zm00001eb250610	2081
Zm00001eb250620	215
Zm00001eb250630	2
Zm00001eb250640	354
Zm00001eb250650	647
Zm00001eb250660	52
Zm00001eb250670	399
Zm00001eb250680	4
Zm00001eb250700	204
Zm00001eb250710	0
Zm00001eb250730	49
Zm00001eb250740	123
Zm00001eb250750	24
Zm00001eb250760	58
Zm00001eb250770	2
Zm00001eb250780	191
Zm00001eb250790	87
Zm00001eb250800	130
Zm00001eb250810	218
Zm00001eb250820	0
Zm00001eb250830	0
Zm00001eb250840	0
Zm00001eb250850	0
Zm00001eb250860	13
Zm00001eb250890	99
Zm00001eb250900	836
Zm00001eb250910	724
Zm00001eb250930	50
Zm00001eb250940	179
Zm00001eb250950	157
Zm00001eb250960	373
Zm00001eb250970	2
Zm00001eb250980	4
Zm00001eb250990	5
Zm00001eb251010	1010
Zm00001eb251020	51
Zm00001eb251030	224
Zm00001eb251040	35
Zm00001eb251050	626
Zm00001eb251060	256
Zm00001eb251070	69
Zm00001eb251080	6
Zm00001eb251090	96
Zm00001eb251100	1072
Zm00001eb251110	18
Zm00001eb251120	6.4
Zm00001eb251130	370
Zm00001eb251140	0
Zm00001eb251150	2.14
Zm00001eb251160	70
Zm00001eb251170	244
Zm00001eb251180	2463
Zm00001eb251190	1489
Zm00001eb251200	573
Zm00001eb251210	605
Zm00001eb251220	10.3
Zm00001eb251230	178.7
Zm00001eb251240	0
Zm00001eb251250	247
Zm00001eb251270	0
Zm00001eb251280	91
Zm00001eb251290	323
Zm00001eb251300	641
Zm00001eb251310	375
Zm00001eb251320	16
Zm00001eb251330	14
Zm00001eb251340	213
Zm00001eb251350	115.18
Zm00001eb251360	18.82
Zm00001eb251370	482
Zm00001eb251380	1035
Zm00001eb251390	9
Zm00001eb251400	375
Zm00001eb251410	3514
Zm00001eb251420	136
Zm00001eb251480	0
Zm00001eb251490	65
Zm00001eb251500	352
