gene_id	T_6_Susc
Zm00001eb170550	603
Zm00001eb170560	55
Zm00001eb170580	0
Zm00001eb170590	130
Zm00001eb170600	2
Zm00001eb170610	2495
Zm00001eb170620	0
Zm00001eb170630	33
Zm00001eb170640	0
Zm00001eb170650	464
Zm00001eb170670	0
Zm00001eb170680	0
Zm00001eb170690	2475
Zm00001eb170700	0
Zm00001eb170710	0
Zm00001eb170720	56
Zm00001eb170730	683
Zm00001eb170740	1055
Zm00001eb170750	0
Zm00001eb170760	73
Zm00001eb170770	62
Zm00001eb170780	0
Zm00001eb170800	301
Zm00001eb170810	25
Zm00001eb170820	0
Zm00001eb170830	202
Zm00001eb170840	0
Zm00001eb170850	0
Zm00001eb170860	0
Zm00001eb170870	246
Zm00001eb170880	0
Zm00001eb170890	0
Zm00001eb170900	778
Zm00001eb170920	26
Zm00001eb170930	2805
Zm00001eb170940	0
Zm00001eb170950	543
Zm00001eb170960	0
Zm00001eb170970	2171
Zm00001eb170980	96.31
Zm00001eb170990	3040
Zm00001eb171000	132
Zm00001eb171010	2498.04
Zm00001eb171020	1828.96
Zm00001eb171030	1981
Zm00001eb171040	212
Zm00001eb171050	197.17
Zm00001eb171060	84.83
Zm00001eb171070	144.6
Zm00001eb171080	555.38
Zm00001eb171090	660
Zm00001eb171100	246
Zm00001eb171110	162
Zm00001eb171130	24
Zm00001eb171140	1381
Zm00001eb171150	0
Zm00001eb171160	0
Zm00001eb171180	421
Zm00001eb171190	2628.62
Zm00001eb171200	33
Zm00001eb171210	632
Zm00001eb171220	0
Zm00001eb171230	118
Zm00001eb171240	392
Zm00001eb171250	113
Zm00001eb171260	401
Zm00001eb171270	0
Zm00001eb171280	2.8
Zm00001eb171300	0
Zm00001eb171310	0
Zm00001eb171320	2367
Zm00001eb171330	103.97
Zm00001eb171340	524.03
Zm00001eb171350	0
Zm00001eb171360	0
Zm00001eb171370	1.05
Zm00001eb171380	2
Zm00001eb171400	728
Zm00001eb171410	1460
Zm00001eb171420	34.42
Zm00001eb171430	0
Zm00001eb171440	18435
Zm00001eb171460	82.45
Zm00001eb171470	0
Zm00001eb171480	1320
Zm00001eb171490	40
Zm00001eb171500	43
Zm00001eb171510	122
Zm00001eb171520	146.62
Zm00001eb171530	4
Zm00001eb171540	21.66
Zm00001eb171550	0
Zm00001eb171560	0
Zm00001eb171570	30.39
Zm00001eb171580	0
Zm00001eb171590	0
Zm00001eb171600	0
Zm00001eb171610	0
Zm00001eb171620	0
Zm00001eb171630	31.42
Zm00001eb171640	0
Zm00001eb171650	33.92
Zm00001eb171660	56
Zm00001eb171690	170
Zm00001eb171700	974
Zm00001eb171710	1012
Zm00001eb171720	463
Zm00001eb171740	0
Zm00001eb171750	2313
Zm00001eb171760	48
Zm00001eb171770	17
Zm00001eb171780	1273
Zm00001eb171790	1435
Zm00001eb171800	0
Zm00001eb171810	753
Zm00001eb171820	3
Zm00001eb171840	508
Zm00001eb171850	8
Zm00001eb171860	0
Zm00001eb171870	0
Zm00001eb171880	0
Zm00001eb171910	1
Zm00001eb171920	6
Zm00001eb171930	0
Zm00001eb171940	0
Zm00001eb171950	1
Zm00001eb171960	0
Zm00001eb171970	0
Zm00001eb171980	0
Zm00001eb171990	1951
Zm00001eb172000	126
Zm00001eb172010	0
Zm00001eb172020	0
Zm00001eb172030	0
Zm00001eb172040	2683
Zm00001eb172050	0
Zm00001eb172060	4
Zm00001eb172070	4
Zm00001eb172080	3
Zm00001eb172090	52
Zm00001eb172100	191
Zm00001eb172110	2234
Zm00001eb172120	707.93
Zm00001eb172130	8783.07
Zm00001eb172140	296
Zm00001eb172150	0
Zm00001eb172160	794
Zm00001eb172170	137
Zm00001eb172180	7
Zm00001eb172190	0
Zm00001eb172200	4268
Zm00001eb172210	0
Zm00001eb172230	4134.75
Zm00001eb172240	15
Zm00001eb172250	69.06
Zm00001eb172260	0
Zm00001eb172270	852
Zm00001eb172280	1536
Zm00001eb172290	533
Zm00001eb172300	787
Zm00001eb172310	0
Zm00001eb172330	0
Zm00001eb172340	1
Zm00001eb172350	51
Zm00001eb172360	0
Zm00001eb172370	0
Zm00001eb172380	0
Zm00001eb172390	132
Zm00001eb172400	0
Zm00001eb172410	2774
Zm00001eb172420	31254
Zm00001eb172450	4435
Zm00001eb172460	7.21
Zm00001eb172470	0
Zm00001eb172480	0
Zm00001eb172490	0
Zm00001eb172500	47.43
Zm00001eb172510	4.57
Zm00001eb172520	1295
Zm00001eb172530	0
Zm00001eb172540	665
Zm00001eb172550	121
Zm00001eb172560	17
Zm00001eb172570	2101
Zm00001eb172580	800
Zm00001eb172590	3753
Zm00001eb172600	5.16
Zm00001eb172610	2.84
Zm00001eb172620	60
Zm00001eb172630	248
Zm00001eb172640	21
Zm00001eb172650	1851
Zm00001eb172660	0
Zm00001eb172680	1640
Zm00001eb172690	13
Zm00001eb172700	869
Zm00001eb172710	0
Zm00001eb172720	4
Zm00001eb172730	0
Zm00001eb172740	21
Zm00001eb172750	0
Zm00001eb172760	0
Zm00001eb172770	77
Zm00001eb172780	1246
Zm00001eb172800	115
Zm00001eb172810	0
Zm00001eb172820	0
Zm00001eb172830	0
Zm00001eb172840	4
Zm00001eb172850	15
Zm00001eb172860	280
Zm00001eb172870	0
Zm00001eb172880	312
Zm00001eb172890	0
Zm00001eb172900	342
Zm00001eb172910	65
Zm00001eb172920	247
Zm00001eb172930	0
Zm00001eb172940	31
Zm00001eb172950	112
Zm00001eb172960	0
Zm00001eb172970	1717
Zm00001eb172980	1468
Zm00001eb172990	0
Zm00001eb173000	0
Zm00001eb173010	0
Zm00001eb173020	0
Zm00001eb173030	2
Zm00001eb173050	960
Zm00001eb173060	479
Zm00001eb173070	2252
Zm00001eb173080	1
Zm00001eb173090	0
Zm00001eb173100	1552
Zm00001eb173120	0
Zm00001eb173130	382.23
Zm00001eb173140	5.77
Zm00001eb173150	204
Zm00001eb173160	233
Zm00001eb173170	465
Zm00001eb173180	2767
Zm00001eb173190	1476
Zm00001eb173200	7
Zm00001eb173210	2.62
Zm00001eb173220	11456
Zm00001eb173230	207
Zm00001eb173240	349
Zm00001eb173250	2
Zm00001eb173260	1868
Zm00001eb173270	65
Zm00001eb173280	18
Zm00001eb173290	61.21
Zm00001eb173320	49
Zm00001eb173330	1884
Zm00001eb173340	0
Zm00001eb173350	216
Zm00001eb173360	882
Zm00001eb173380	316
Zm00001eb173390	259
Zm00001eb173410	9054
Zm00001eb173420	646
Zm00001eb173440	759
Zm00001eb173450	0
Zm00001eb173470	40
Zm00001eb173480	285
Zm00001eb173490	772
Zm00001eb173500	44.09
Zm00001eb173510	86.91
Zm00001eb173520	27.77
Zm00001eb173530	16.23
Zm00001eb173540	899
Zm00001eb173550	0
Zm00001eb173560	3877
Zm00001eb173570	1083
Zm00001eb173580	63
Zm00001eb173590	49
Zm00001eb173600	65
Zm00001eb173610	41
Zm00001eb173630	8
Zm00001eb173640	604
Zm00001eb173650	418
Zm00001eb173660	901.5
Zm00001eb173670	0
Zm00001eb173680	85
Zm00001eb173690	0
Zm00001eb173700	279
Zm00001eb173710	4947.73
Zm00001eb173720	0
Zm00001eb173730	3470.27
Zm00001eb173740	4
Zm00001eb173750	0
Zm00001eb173760	0
Zm00001eb173770	22.72
Zm00001eb173780	7.27
Zm00001eb173790	6432
Zm00001eb173800	0
Zm00001eb173810	0
Zm00001eb173820	95
Zm00001eb173830	0
Zm00001eb173840	19
Zm00001eb173870	0
Zm00001eb173880	2094
Zm00001eb173890	0
Zm00001eb173900	623
Zm00001eb173910	0
Zm00001eb173930	487
Zm00001eb173940	315
Zm00001eb173950	0
Zm00001eb173960	22
Zm00001eb173970	11
Zm00001eb173980	275
Zm00001eb173990	1381
Zm00001eb174000	60
Zm00001eb174010	623
Zm00001eb174020	0
Zm00001eb174030	602
Zm00001eb174050	0
Zm00001eb174060	1455
Zm00001eb174070	20
Zm00001eb174080	1640
Zm00001eb174090	822
Zm00001eb174100	500
Zm00001eb174120	1149
Zm00001eb174130	349
Zm00001eb174140	0
Zm00001eb174160	132
Zm00001eb174170	137
Zm00001eb174180	7
Zm00001eb174190	795
Zm00001eb174200	75
Zm00001eb174210	144
Zm00001eb174220	5
Zm00001eb174240	0
Zm00001eb174260	0
Zm00001eb174270	0
Zm00001eb174280	0
Zm00001eb174300	25
Zm00001eb174310	721
Zm00001eb174320	62
Zm00001eb174330	32
Zm00001eb174340	39
Zm00001eb174360	1482
Zm00001eb174370	612
Zm00001eb174380	0
Zm00001eb174400	0
Zm00001eb174410	0
Zm00001eb174420	95
Zm00001eb174430	0
Zm00001eb174440	2539
Zm00001eb174450	305
Zm00001eb174460	61
Zm00001eb174480	2363
Zm00001eb174500	230
Zm00001eb174510	0
Zm00001eb174520	1331
Zm00001eb174530	473
Zm00001eb174540	0
Zm00001eb174550	484
Zm00001eb174560	3
Zm00001eb174570	3
Zm00001eb174580	0
Zm00001eb174590	266
Zm00001eb174600	6
Zm00001eb174610	2253
Zm00001eb174620	185
Zm00001eb174630	539
Zm00001eb174640	369
Zm00001eb174650	111
Zm00001eb174660	0
Zm00001eb174670	4297
Zm00001eb174690	0
Zm00001eb174700	0
Zm00001eb174710	385
Zm00001eb174730	571
Zm00001eb174750	449
Zm00001eb174760	17
Zm00001eb174770	107
Zm00001eb174780	0
Zm00001eb174790	6
Zm00001eb174800	0
Zm00001eb174810	0
Zm00001eb174820	0
Zm00001eb174830	0
Zm00001eb174840	0
Zm00001eb174850	19
Zm00001eb174860	0
Zm00001eb174880	43
Zm00001eb174900	353
Zm00001eb174930	9238
Zm00001eb174940	0
Zm00001eb174950	0
Zm00001eb174960	1
Zm00001eb174970	33
Zm00001eb174980	422
Zm00001eb174990	764
Zm00001eb175000	0
Zm00001eb175010	3.5
Zm00001eb175030	260
Zm00001eb175040	39
Zm00001eb175050	0
Zm00001eb175060	198
Zm00001eb175070	271
Zm00001eb175090	0
Zm00001eb175100	5945
Zm00001eb175120	370
Zm00001eb175130	0
Zm00001eb175140	336
Zm00001eb175150	31.55
Zm00001eb175160	0
Zm00001eb175170	0
Zm00001eb175180	440.79
Zm00001eb175190	11.66
Zm00001eb175200	4610
Zm00001eb175210	0
Zm00001eb175220	7741
Zm00001eb175230	745
Zm00001eb175240	0
Zm00001eb175250	34
Zm00001eb175260	0
Zm00001eb175270	7
Zm00001eb175280	2965
Zm00001eb175290	0
Zm00001eb175300	0
Zm00001eb175310	0
Zm00001eb175320	0
Zm00001eb175330	0
Zm00001eb175340	0
Zm00001eb175350	0
Zm00001eb175360	0
Zm00001eb175370	0
Zm00001eb175380	0
Zm00001eb175390	0
Zm00001eb175400	68
Zm00001eb175410	0
Zm00001eb175420	0
Zm00001eb175430	871
Zm00001eb175450	166
Zm00001eb175460	28
Zm00001eb175470	1067
Zm00001eb175480	0
Zm00001eb175490	765
Zm00001eb175500	250
Zm00001eb175510	0
Zm00001eb175520	0
Zm00001eb175530	0
Zm00001eb175540	77
Zm00001eb175550	441.8
Zm00001eb175560	2642
Zm00001eb175570	0
Zm00001eb175580	0
Zm00001eb175590	1733
Zm00001eb175600	51
Zm00001eb175610	350
Zm00001eb175620	231
Zm00001eb175630	819
Zm00001eb175640	14
Zm00001eb175650	0
Zm00001eb175660	0
Zm00001eb175670	4007
Zm00001eb175710	0
Zm00001eb175720	0
Zm00001eb175730	0
Zm00001eb175740	7
Zm00001eb175750	16
Zm00001eb175760	69
Zm00001eb175780	83
Zm00001eb175790	0
Zm00001eb175810	959
Zm00001eb175820	3
Zm00001eb175830	17
Zm00001eb175840	1077
Zm00001eb175850	918
Zm00001eb175860	2836.28
Zm00001eb175870	0
Zm00001eb175880	155
Zm00001eb175890	436
Zm00001eb175910	0
Zm00001eb175920	0
Zm00001eb175940	12
Zm00001eb175950	109
Zm00001eb175960	1157
Zm00001eb175970	950
Zm00001eb175980	920
Zm00001eb175990	13
Zm00001eb176000	7188
Zm00001eb176010	0
Zm00001eb176020	0
Zm00001eb176030	792
Zm00001eb176040	193
Zm00001eb176050	164
Zm00001eb176060	11
Zm00001eb176070	3517
Zm00001eb176090	1188
Zm00001eb176100	0
Zm00001eb176110	2691
Zm00001eb176120	186
Zm00001eb176130	0
Zm00001eb176140	0
Zm00001eb176150	0
Zm00001eb176160	4841
Zm00001eb176170	1379
Zm00001eb176180	0
Zm00001eb176190	0
Zm00001eb176200	2010
Zm00001eb176210	1868
Zm00001eb176220	1
Zm00001eb176230	0
Zm00001eb176240	0
Zm00001eb176250	82.01
Zm00001eb176260	1285
Zm00001eb176270	657
Zm00001eb176280	0
Zm00001eb176290	0
Zm00001eb176300	1285
Zm00001eb176310	3380
Zm00001eb176340	1199
Zm00001eb176350	3528
Zm00001eb176360	1441
Zm00001eb176370	162
Zm00001eb176380	148
Zm00001eb176390	0
Zm00001eb176400	0
Zm00001eb176410	2
Zm00001eb176420	128
Zm00001eb176440	101
Zm00001eb176460	4
Zm00001eb176470	75.47
Zm00001eb176480	0
Zm00001eb176490	9
Zm00001eb176500	0
Zm00001eb176520	106
Zm00001eb176530	0
Zm00001eb176540	0
Zm00001eb176580	0
Zm00001eb176590	348.02
Zm00001eb176600	11.98
Zm00001eb176610	0
Zm00001eb176620	175
Zm00001eb176640	0
Zm00001eb176650	0
Zm00001eb176660	0
Zm00001eb176670	164.35
Zm00001eb176680	332
Zm00001eb176690	24
Zm00001eb176700	0
Zm00001eb176710	1032
Zm00001eb176720	8
Zm00001eb176730	16.37
Zm00001eb176740	586.63
Zm00001eb176750	626
Zm00001eb176760	530
Zm00001eb176770	1054
Zm00001eb176780	0
Zm00001eb176790	0
Zm00001eb176800	546
Zm00001eb176810	235
Zm00001eb176820	0
Zm00001eb176830	0
Zm00001eb176840	57
Zm00001eb176850	1834
Zm00001eb176860	0
Zm00001eb176870	0
Zm00001eb176880	1
Zm00001eb176890	0
Zm00001eb176900	1202
Zm00001eb176930	568
Zm00001eb176940	34
Zm00001eb176950	4
Zm00001eb176980	967
Zm00001eb176990	7.33
Zm00001eb177000	296
Zm00001eb177010	0
Zm00001eb177020	0
Zm00001eb177030	0
Zm00001eb177040	0
Zm00001eb177060	539.48
Zm00001eb177070	215.52
Zm00001eb177080	0
Zm00001eb177090	0
Zm00001eb177100	69
Zm00001eb177110	20.04
Zm00001eb177120	878.96
Zm00001eb177130	1
Zm00001eb177140	0
Zm00001eb177150	3210
Zm00001eb177170	0
Zm00001eb177180	43
Zm00001eb177190	1122
Zm00001eb177200	6
Zm00001eb177220	0
Zm00001eb177230	283.5
Zm00001eb177240	298
Zm00001eb177260	31
Zm00001eb177270	4808
Zm00001eb177280	4
Zm00001eb177290	100
Zm00001eb177300	136
Zm00001eb177310	2833
Zm00001eb177330	373
Zm00001eb177340	64
Zm00001eb177350	0
Zm00001eb177360	2
Zm00001eb177370	19
Zm00001eb177380	674
Zm00001eb177390	724
Zm00001eb177410	162
Zm00001eb177420	4
Zm00001eb177430	755
Zm00001eb177440	2177
Zm00001eb177450	9570
Zm00001eb177460	0
Zm00001eb177470	0
Zm00001eb177480	535
Zm00001eb177490	1339
Zm00001eb177520	204
Zm00001eb177530	1284
Zm00001eb177540	0
Zm00001eb177550	0
Zm00001eb177560	2108
Zm00001eb177570	56
Zm00001eb177580	1
Zm00001eb177590	0
Zm00001eb177600	2
Zm00001eb177610	3.52
Zm00001eb177620	0
Zm00001eb177630	884
Zm00001eb177640	952
Zm00001eb177660	1
Zm00001eb177670	357
Zm00001eb177680	0
Zm00001eb177690	547
Zm00001eb177710	0
Zm00001eb177720	0
Zm00001eb177730	0
Zm00001eb177740	56
Zm00001eb177750	17
Zm00001eb177760	180
Zm00001eb177780	0
Zm00001eb177810	0
Zm00001eb177820	237
Zm00001eb177830	140
Zm00001eb177850	853
Zm00001eb177870	574
Zm00001eb177880	137
Zm00001eb177890	0
Zm00001eb177900	0
Zm00001eb177910	0
Zm00001eb177920	619
Zm00001eb177930	226
Zm00001eb177940	339
Zm00001eb177950	0
Zm00001eb177960	0
Zm00001eb177970	0
Zm00001eb177980	340
Zm00001eb178000	662
Zm00001eb178010	726
Zm00001eb178020	10
Zm00001eb178030	1043
Zm00001eb178040	1590
Zm00001eb178050	16
Zm00001eb178060	0
Zm00001eb178070	188
Zm00001eb178080	0
Zm00001eb178090	0
Zm00001eb178110	202
Zm00001eb178120	1673
Zm00001eb178130	14
Zm00001eb178140	3585
Zm00001eb178150	0
Zm00001eb178160	77
Zm00001eb178170	0
Zm00001eb178180	3197.4
Zm00001eb178190	7338.6
Zm00001eb178210	358
Zm00001eb178220	0
Zm00001eb178230	69
Zm00001eb178240	746
Zm00001eb178250	1035
Zm00001eb178260	0
Zm00001eb178270	62
Zm00001eb178280	51
Zm00001eb178290	1810
Zm00001eb178310	0
Zm00001eb178320	11214
Zm00001eb178330	578
Zm00001eb178340	9
Zm00001eb178350	8
Zm00001eb178360	268
Zm00001eb178370	623
Zm00001eb178390	0
Zm00001eb178400	304
Zm00001eb178410	0
Zm00001eb178440	2
Zm00001eb178450	153.41
Zm00001eb178460	49.59
Zm00001eb178470	550
Zm00001eb178490	592
Zm00001eb178500	575
Zm00001eb178510	0
Zm00001eb178520	474
Zm00001eb178540	2300
Zm00001eb178550	53
Zm00001eb178560	170
Zm00001eb178570	0
Zm00001eb178580	641
Zm00001eb178590	320
Zm00001eb178600	0
Zm00001eb178610	0
Zm00001eb178620	1634
Zm00001eb178640	0
Zm00001eb178650	1033
Zm00001eb178660	3
Zm00001eb178670	68
Zm00001eb178680	46
Zm00001eb178690	903
Zm00001eb178700	265
Zm00001eb178710	6
Zm00001eb178740	0
Zm00001eb178750	2
Zm00001eb178760	0
Zm00001eb178770	56.75
Zm00001eb178780	355
Zm00001eb178800	2
Zm00001eb178810	462
Zm00001eb178820	196
Zm00001eb178840	31
Zm00001eb178850	4
Zm00001eb178860	6.91
Zm00001eb178880	0
Zm00001eb178890	550
Zm00001eb178900	9
Zm00001eb178910	1.02
Zm00001eb178920	2
Zm00001eb178930	712
Zm00001eb178940	99
Zm00001eb178950	4
Zm00001eb178960	297
Zm00001eb178980	77
Zm00001eb178990	826
Zm00001eb179000	2072
Zm00001eb179010	813
Zm00001eb179020	247
Zm00001eb179030	622
Zm00001eb179040	279
Zm00001eb179050	539
Zm00001eb179060	0
Zm00001eb179070	11.7
Zm00001eb179080	776.3
Zm00001eb179090	1712
Zm00001eb179100	0
Zm00001eb179120	364
Zm00001eb179130	144
Zm00001eb179140	103
Zm00001eb179160	95
Zm00001eb179170	1924
Zm00001eb179180	62.21
Zm00001eb179190	3016.5
Zm00001eb179200	74
Zm00001eb179210	1
Zm00001eb179220	1
Zm00001eb179230	0
Zm00001eb179240	0
Zm00001eb179250	0
Zm00001eb179260	267
Zm00001eb179280	499
Zm00001eb179290	23
Zm00001eb179310	786
Zm00001eb179320	1
Zm00001eb179330	840
Zm00001eb179340	254
Zm00001eb179350	0
Zm00001eb179360	0
Zm00001eb179370	0
Zm00001eb179380	0
Zm00001eb179390	262
Zm00001eb179400	0
Zm00001eb179420	0
Zm00001eb179430	0
Zm00001eb179440	389
Zm00001eb179450	1
Zm00001eb179460	31
Zm00001eb179470	1576
Zm00001eb179480	0
Zm00001eb179490	8625.15
Zm00001eb179510	254
Zm00001eb179520	0
Zm00001eb179530	765.58
Zm00001eb179540	1723.15
Zm00001eb179550	2648
Zm00001eb179560	1
Zm00001eb179570	96
Zm00001eb179590	143
Zm00001eb179600	1432
Zm00001eb179610	0
Zm00001eb179620	0
Zm00001eb179630	0
Zm00001eb179640	0
Zm00001eb179650	1
Zm00001eb179660	1044
Zm00001eb179670	0
Zm00001eb179680	51
Zm00001eb179690	308
Zm00001eb179700	0
Zm00001eb179710	797
Zm00001eb179730	2856
Zm00001eb179740	2
Zm00001eb179750	313
Zm00001eb179760	48
Zm00001eb179770	0
Zm00001eb179780	372
Zm00001eb179790	2
Zm00001eb179800	0
Zm00001eb179810	900
Zm00001eb179820	1489
Zm00001eb179830	129
Zm00001eb179840	142
Zm00001eb179850	0
Zm00001eb179870	371
Zm00001eb179890	0
Zm00001eb179900	60
Zm00001eb179910	0
Zm00001eb179920	0
Zm00001eb179930	6.15
Zm00001eb179940	1053
Zm00001eb179950	0
Zm00001eb179960	22
Zm00001eb179970	1
Zm00001eb179980	0
Zm00001eb179990	0
Zm00001eb180000	0
Zm00001eb180010	0
Zm00001eb180020	6
Zm00001eb180040	0
Zm00001eb180050	0
Zm00001eb180060	1172
Zm00001eb180070	0
Zm00001eb180080	556
Zm00001eb180090	0
Zm00001eb180100	0
Zm00001eb180110	0
Zm00001eb180120	0
Zm00001eb180130	66
Zm00001eb180140	0
Zm00001eb180150	30
Zm00001eb180160	0
Zm00001eb180170	0
Zm00001eb180180	44
Zm00001eb180190	0
Zm00001eb180210	0
Zm00001eb180220	455
Zm00001eb180230	7
Zm00001eb180240	28
Zm00001eb180250	0
Zm00001eb180260	3841
Zm00001eb180270	0
Zm00001eb180280	0
Zm00001eb180290	602
Zm00001eb180320	37.69
Zm00001eb180330	346
Zm00001eb180340	38.6
Zm00001eb180350	2354
Zm00001eb180360	462
Zm00001eb180370	0
Zm00001eb180380	0
Zm00001eb180400	0
Zm00001eb180420	1412
Zm00001eb180430	0
Zm00001eb180440	2.02
Zm00001eb180450	21.98
Zm00001eb180460	0
Zm00001eb180470	63.41
Zm00001eb180480	264
Zm00001eb180490	16
Zm00001eb180500	0
Zm00001eb180510	0
Zm00001eb180520	2935
Zm00001eb180540	255
Zm00001eb180570	51
Zm00001eb180590	2
Zm00001eb180610	0
Zm00001eb180620	0
Zm00001eb180630	0
Zm00001eb180650	587
Zm00001eb180660	0
Zm00001eb180670	6428
Zm00001eb180680	482
Zm00001eb180690	2
Zm00001eb180710	0
Zm00001eb180720	25
Zm00001eb180730	0
Zm00001eb180740	8
Zm00001eb180750	0
Zm00001eb180760	0
Zm00001eb180780	0
Zm00001eb180790	1173
Zm00001eb180800	119
Zm00001eb180810	2
Zm00001eb180820	0
Zm00001eb180830	92
Zm00001eb180840	0
Zm00001eb180850	222
Zm00001eb180860	0
Zm00001eb180880	237
Zm00001eb180890	801
Zm00001eb180900	126
Zm00001eb180910	0
Zm00001eb180920	2662
Zm00001eb180930	93
Zm00001eb180950	58
Zm00001eb180960	0
Zm00001eb180970	0
Zm00001eb180980	0
Zm00001eb180990	0
Zm00001eb181000	136
Zm00001eb181010	0
Zm00001eb181020	146
Zm00001eb181030	443
Zm00001eb181040	1
Zm00001eb181050	6.63
Zm00001eb181060	0
Zm00001eb181070	0
Zm00001eb181080	16
Zm00001eb181090	0
Zm00001eb181100	939
Zm00001eb181110	0
Zm00001eb181120	995
Zm00001eb181130	0
Zm00001eb181140	0
Zm00001eb181150	1629
Zm00001eb181160	3926
Zm00001eb181170	0
Zm00001eb181190	2
Zm00001eb181200	0
Zm00001eb181210	1
Zm00001eb181220	0
Zm00001eb181230	572
Zm00001eb181240	0
Zm00001eb181260	1210
Zm00001eb181270	818
Zm00001eb181280	0
Zm00001eb181290	63.93
Zm00001eb181300	0
Zm00001eb181310	0
Zm00001eb181320	82.07
Zm00001eb181330	43.95
Zm00001eb181340	0
Zm00001eb181350	21.05
Zm00001eb181360	60
Zm00001eb181370	886
Zm00001eb181380	0
Zm00001eb181390	0
Zm00001eb181400	389
Zm00001eb181410	63
Zm00001eb181420	181
Zm00001eb181430	2673
Zm00001eb181460	0
Zm00001eb181490	0
Zm00001eb181500	149
Zm00001eb181510	532
Zm00001eb181520	0
Zm00001eb181530	1238
Zm00001eb181550	294
Zm00001eb181570	26
Zm00001eb181580	18
Zm00001eb181590	0
Zm00001eb181600	0
Zm00001eb181610	0
Zm00001eb181620	0
Zm00001eb181630	1
Zm00001eb181640	568
Zm00001eb181650	0
Zm00001eb181660	33
Zm00001eb181670	0
Zm00001eb181680	0
Zm00001eb181690	224.96
Zm00001eb181710	9
Zm00001eb181720	0
Zm00001eb181730	6.05
Zm00001eb181740	2369.95
Zm00001eb181750	1
Zm00001eb181760	218
Zm00001eb181770	0
Zm00001eb181780	0
Zm00001eb181790	53.41
Zm00001eb181800	181
Zm00001eb181810	3
Zm00001eb181820	441
Zm00001eb181830	0
Zm00001eb181840	523
Zm00001eb181850	57
Zm00001eb181860	244
Zm00001eb181880	1750
Zm00001eb181890	0
Zm00001eb181900	0
Zm00001eb181920	0
Zm00001eb181930	0
Zm00001eb181940	451
Zm00001eb181950	1
Zm00001eb181960	984
Zm00001eb181970	35
Zm00001eb181980	218
Zm00001eb181990	2774
Zm00001eb182000	1513
Zm00001eb182010	486.99
Zm00001eb182020	190.01
Zm00001eb182030	0
Zm00001eb182040	0
Zm00001eb182050	0
Zm00001eb182070	1490
Zm00001eb182080	0
Zm00001eb182090	818
Zm00001eb182100	0
Zm00001eb182110	0
Zm00001eb182120	0
Zm00001eb182130	436
Zm00001eb182140	0
Zm00001eb182150	0
Zm00001eb182160	0
Zm00001eb182170	0
Zm00001eb182180	0
Zm00001eb182190	0
Zm00001eb182200	11.32
Zm00001eb182210	0
Zm00001eb182260	759
Zm00001eb182270	1
Zm00001eb182290	248
Zm00001eb182300	0
Zm00001eb182310	536
Zm00001eb182320	0
Zm00001eb182330	1271
Zm00001eb182340	0
Zm00001eb182360	3
Zm00001eb182370	0
Zm00001eb182380	433
Zm00001eb182400	0
Zm00001eb182410	0
Zm00001eb182430	0
Zm00001eb182440	0
Zm00001eb182450	0
Zm00001eb182460	2073
Zm00001eb182470	16
Zm00001eb182480	73
Zm00001eb182490	739
Zm00001eb182520	0
Zm00001eb182530	0
Zm00001eb182540	599
Zm00001eb182550	431
Zm00001eb182560	26
Zm00001eb182570	0
Zm00001eb182580	0
Zm00001eb182590	891
Zm00001eb182600	0
Zm00001eb182610	44
Zm00001eb182620	59
Zm00001eb182630	0
Zm00001eb182640	12
Zm00001eb182650	23
Zm00001eb182660	1023
Zm00001eb182670	0
Zm00001eb182680	539
Zm00001eb182690	161
Zm00001eb182700	0
Zm00001eb182710	0
Zm00001eb182720	0
Zm00001eb182740	116
Zm00001eb182750	2846
Zm00001eb182770	134
Zm00001eb182780	128
Zm00001eb182790	0
Zm00001eb182800	104.65
Zm00001eb182810	19.35
Zm00001eb182820	341.05
Zm00001eb182830	449.95
Zm00001eb182840	0
Zm00001eb182850	37
Zm00001eb182860	0
Zm00001eb182870	29
Zm00001eb182880	0
Zm00001eb182890	93
Zm00001eb182900	470
Zm00001eb182910	0
Zm00001eb182920	28
Zm00001eb182930	0
Zm00001eb182940	524
Zm00001eb182950	0
Zm00001eb182960	2.04
Zm00001eb182980	452
Zm00001eb183000	1
Zm00001eb183010	1511
Zm00001eb183020	0
Zm00001eb183030	0
Zm00001eb183040	0
Zm00001eb183050	0
Zm00001eb183060	0
Zm00001eb183070	0
Zm00001eb183080	0
Zm00001eb183100	227
Zm00001eb183150	2
Zm00001eb183160	12
Zm00001eb183170	0
Zm00001eb183180	0
Zm00001eb183190	205
Zm00001eb183200	208
Zm00001eb183210	2
Zm00001eb183220	451
Zm00001eb183240	0
Zm00001eb183250	41
Zm00001eb183260	0
Zm00001eb183270	248
Zm00001eb183280	64
Zm00001eb183290	0
Zm00001eb183310	0
Zm00001eb183320	1361
Zm00001eb183340	340
Zm00001eb183350	68
Zm00001eb183360	0
Zm00001eb183370	1592
Zm00001eb183380	1081
Zm00001eb183390	2928
Zm00001eb183400	28
Zm00001eb183410	4240.59
Zm00001eb183420	8056.41
Zm00001eb183430	2144.8
Zm00001eb183440	12
Zm00001eb183450	35
Zm00001eb183460	2392
Zm00001eb183470	1
Zm00001eb183480	0
Zm00001eb183490	1272
Zm00001eb183500	390
Zm00001eb183520	0
Zm00001eb183530	297
Zm00001eb183540	1
Zm00001eb183550	0
Zm00001eb183560	84
