gene_id	C_6_Tol
Zm00001eb172130	4980.01
Zm00001eb172140	340
Zm00001eb172150	0
Zm00001eb172160	883
Zm00001eb172170	263
Zm00001eb172180	24
Zm00001eb172190	0
Zm00001eb172200	4759
Zm00001eb172210	1
Zm00001eb172230	9315.09
Zm00001eb172240	7
Zm00001eb172250	12.56
Zm00001eb172260	13
Zm00001eb172270	281
Zm00001eb172280	995
Zm00001eb172290	671
Zm00001eb172300	827
Zm00001eb172310	3
Zm00001eb172330	23
Zm00001eb172340	4
Zm00001eb172350	69
Zm00001eb172360	0
Zm00001eb172370	0
Zm00001eb172380	0
Zm00001eb172390	60
Zm00001eb172400	0
Zm00001eb172410	1422
Zm00001eb172420	33845
Zm00001eb172450	494
Zm00001eb172460	14.92
Zm00001eb172470	0
Zm00001eb172480	0
Zm00001eb172490	0
Zm00001eb172500	65
Zm00001eb172510	0
Zm00001eb172520	1787
Zm00001eb172530	0
Zm00001eb172540	616
Zm00001eb172550	47
Zm00001eb172560	11
Zm00001eb172570	846
Zm00001eb172580	891
Zm00001eb172590	411
Zm00001eb172600	8
Zm00001eb172610	0
Zm00001eb172620	3
Zm00001eb172630	144
Zm00001eb172640	17
Zm00001eb172650	1624
Zm00001eb172660	0
Zm00001eb172680	935
Zm00001eb172690	21
Zm00001eb172700	607
Zm00001eb172710	0
Zm00001eb172720	5
Zm00001eb172730	3
Zm00001eb172740	9
Zm00001eb172750	0
Zm00001eb172760	0
Zm00001eb172770	105
Zm00001eb172780	377
Zm00001eb172800	393
Zm00001eb172810	0
Zm00001eb172820	0
Zm00001eb172830	0
Zm00001eb172840	0
Zm00001eb172850	4
Zm00001eb172860	145
Zm00001eb172870	0
Zm00001eb172880	265
Zm00001eb172890	6
Zm00001eb172900	280
Zm00001eb172910	208
Zm00001eb172920	129
Zm00001eb172930	0
Zm00001eb172940	10
Zm00001eb172950	27
Zm00001eb172960	0
Zm00001eb172970	829
Zm00001eb172980	1484
Zm00001eb172990	0
Zm00001eb173000	0
Zm00001eb173010	0
Zm00001eb173020	1
Zm00001eb173030	2
Zm00001eb173050	896
Zm00001eb173060	297
Zm00001eb173070	1243
Zm00001eb173080	3
Zm00001eb173090	3
Zm00001eb173100	1105
Zm00001eb173120	0
Zm00001eb173130	213.68
Zm00001eb173140	1.32
Zm00001eb173150	158
Zm00001eb173160	748
Zm00001eb173170	282
Zm00001eb173180	2043
Zm00001eb173190	1177
Zm00001eb173200	0
Zm00001eb173210	9.96
Zm00001eb173220	2644
Zm00001eb173230	141
Zm00001eb173240	285
Zm00001eb173250	9
Zm00001eb173260	1294
Zm00001eb173270	48
Zm00001eb173280	35
Zm00001eb173290	105.43
Zm00001eb173320	130
Zm00001eb173330	472
Zm00001eb173340	0
Zm00001eb173350	178
Zm00001eb173360	786
Zm00001eb173380	213
Zm00001eb173390	771.12
Zm00001eb173410	11981.88
Zm00001eb173420	445
Zm00001eb173440	477
Zm00001eb173450	0
Zm00001eb173470	65
Zm00001eb173480	530
Zm00001eb173490	990
Zm00001eb173500	62.61
Zm00001eb173510	392.39
Zm00001eb173520	30.68
Zm00001eb173530	0.32
Zm00001eb173540	525
Zm00001eb173550	0
Zm00001eb173560	2940
Zm00001eb173570	379
Zm00001eb173580	47
Zm00001eb173590	19
Zm00001eb173600	90
Zm00001eb173610	32
Zm00001eb173630	22
Zm00001eb173640	135
Zm00001eb173650	211
Zm00001eb173660	409.7
Zm00001eb173670	4.3
Zm00001eb173680	32
Zm00001eb173690	0
Zm00001eb173700	400
Zm00001eb173710	1914
Zm00001eb173720	0
Zm00001eb173730	1822
Zm00001eb173740	1
Zm00001eb173750	0
Zm00001eb173760	0
Zm00001eb173770	44.82
Zm00001eb173780	3.1
Zm00001eb173790	5556
Zm00001eb173800	0
Zm00001eb173810	0
Zm00001eb173820	418.64
Zm00001eb173830	23.36
Zm00001eb173840	149
Zm00001eb173870	0
Zm00001eb173880	1408
Zm00001eb173890	0
Zm00001eb173900	95
Zm00001eb173910	0
Zm00001eb173930	290
Zm00001eb173940	333
Zm00001eb173950	0
Zm00001eb173960	30
Zm00001eb173970	22
Zm00001eb173980	229
Zm00001eb173990	779
Zm00001eb174000	125
Zm00001eb174010	636
Zm00001eb174020	0
Zm00001eb174030	543
Zm00001eb174050	0
Zm00001eb174060	1047
Zm00001eb174070	14
Zm00001eb174080	1523
Zm00001eb174090	783
Zm00001eb174100	532
Zm00001eb174120	969
Zm00001eb174130	339
Zm00001eb174140	0
Zm00001eb174160	212
Zm00001eb174170	179
Zm00001eb174180	9
Zm00001eb174190	284
Zm00001eb174200	82
Zm00001eb174210	142
Zm00001eb174220	6
Zm00001eb174240	0
Zm00001eb174260	0
Zm00001eb174270	16
Zm00001eb174280	0
Zm00001eb174300	33
Zm00001eb174310	1020
Zm00001eb174320	73
Zm00001eb174330	195
Zm00001eb174340	97
Zm00001eb174360	944
Zm00001eb174370	933
Zm00001eb174380	0
Zm00001eb174400	0
Zm00001eb174410	0
Zm00001eb174420	95
Zm00001eb174430	0
Zm00001eb174440	2531
Zm00001eb174450	262
Zm00001eb174460	65
Zm00001eb174480	1131
Zm00001eb174500	193
Zm00001eb174510	3
Zm00001eb174520	2301
Zm00001eb174530	453
Zm00001eb174540	0
Zm00001eb174550	442
Zm00001eb174560	5
Zm00001eb174570	6
Zm00001eb174580	2
Zm00001eb174590	213
Zm00001eb174600	2
Zm00001eb174610	2370
Zm00001eb174620	215
Zm00001eb174630	629
Zm00001eb174640	354
Zm00001eb174650	71
Zm00001eb174660	0
Zm00001eb174670	1525.29
Zm00001eb174690	0
Zm00001eb174700	0
Zm00001eb174710	98
Zm00001eb174730	468
Zm00001eb174750	153
Zm00001eb174760	0
Zm00001eb174770	72
Zm00001eb174780	21
Zm00001eb174790	2
Zm00001eb174800	2
Zm00001eb174810	0
Zm00001eb174820	0
Zm00001eb174830	0
Zm00001eb174840	0
Zm00001eb174850	8
Zm00001eb174860	0
Zm00001eb174880	54
Zm00001eb174900	600
Zm00001eb174930	4303
Zm00001eb174940	0
Zm00001eb174950	0
Zm00001eb174960	2
Zm00001eb174970	189
Zm00001eb174980	187
Zm00001eb174990	455
Zm00001eb175000	5.5
Zm00001eb175010	5
Zm00001eb175030	154
Zm00001eb175040	63
Zm00001eb175050	1
Zm00001eb175060	160
Zm00001eb175070	203
Zm00001eb175090	0
Zm00001eb175100	3611
Zm00001eb175120	410
Zm00001eb175130	0
Zm00001eb175140	391
Zm00001eb175150	9
Zm00001eb175160	0
Zm00001eb175170	0
Zm00001eb175180	5
Zm00001eb175190	8
Zm00001eb175200	3387
Zm00001eb175210	0
Zm00001eb175220	3961
Zm00001eb175230	301
Zm00001eb175240	0
Zm00001eb175250	73
Zm00001eb175260	0
Zm00001eb175270	49
Zm00001eb175280	2224
Zm00001eb175290	0
Zm00001eb175300	0
Zm00001eb175310	0
Zm00001eb175320	0
Zm00001eb175330	0
Zm00001eb175340	0
Zm00001eb175350	0
Zm00001eb175360	0
Zm00001eb175370	0
Zm00001eb175380	0
Zm00001eb175390	1.01
Zm00001eb175400	110
Zm00001eb175410	0
Zm00001eb175420	0
Zm00001eb175430	971
Zm00001eb175450	221
Zm00001eb175460	33
Zm00001eb175470	1027
Zm00001eb175480	0
Zm00001eb175490	426
Zm00001eb175500	458
Zm00001eb175510	0
Zm00001eb175520	0
Zm00001eb175530	0
Zm00001eb175540	97
Zm00001eb175550	236
Zm00001eb175560	2208
Zm00001eb175570	0
Zm00001eb175580	1
Zm00001eb175590	1444
Zm00001eb175600	18
Zm00001eb175610	237
Zm00001eb175620	292
Zm00001eb175630	1025
Zm00001eb175640	1
Zm00001eb175650	4
Zm00001eb175660	4
Zm00001eb175670	3817
Zm00001eb175710	0
Zm00001eb175720	0
Zm00001eb175730	0
Zm00001eb175740	2
Zm00001eb175750	115.08
Zm00001eb175760	86
Zm00001eb175780	19
Zm00001eb175790	0
Zm00001eb175810	920
Zm00001eb175820	1
Zm00001eb175830	5
Zm00001eb175840	1250
Zm00001eb175850	583
Zm00001eb175860	2418.69
Zm00001eb175870	0
Zm00001eb175880	80
Zm00001eb175890	1107
Zm00001eb175910	0
Zm00001eb175920	0
Zm00001eb175940	308
Zm00001eb175950	73
Zm00001eb175960	894
Zm00001eb175970	886
Zm00001eb175980	766
Zm00001eb175990	11
Zm00001eb176000	4060
Zm00001eb176010	0
Zm00001eb176020	0
Zm00001eb176030	479
Zm00001eb176040	202
Zm00001eb176050	253
Zm00001eb176060	5
Zm00001eb176070	2386.72
Zm00001eb176090	949
Zm00001eb176100	0
Zm00001eb176110	3022
Zm00001eb176120	118
Zm00001eb176130	0
Zm00001eb176140	0
Zm00001eb176150	0
Zm00001eb176160	4883
Zm00001eb176170	818
Zm00001eb176180	1
Zm00001eb176190	4
Zm00001eb176200	1179
Zm00001eb176210	1260
Zm00001eb176220	5
Zm00001eb176230	0
Zm00001eb176240	0
Zm00001eb176250	146.79
Zm00001eb176260	1295
Zm00001eb176270	727
Zm00001eb176280	0
Zm00001eb176290	0
Zm00001eb176300	1043
Zm00001eb176310	2010
Zm00001eb176340	1030
Zm00001eb176350	2601
Zm00001eb176360	554
Zm00001eb176370	146
Zm00001eb176380	16
Zm00001eb176390	0
Zm00001eb176400	0
Zm00001eb176410	0
Zm00001eb176420	271
Zm00001eb176440	172
Zm00001eb176460	0
Zm00001eb176470	55
Zm00001eb176480	4.68
Zm00001eb176490	8.32
Zm00001eb176500	0
Zm00001eb176520	55
Zm00001eb176530	0
Zm00001eb176540	0
Zm00001eb176580	0
Zm00001eb176590	169
Zm00001eb176600	6
Zm00001eb176610	0
Zm00001eb176620	376
Zm00001eb176640	0
Zm00001eb176650	0
Zm00001eb176660	0
Zm00001eb176670	84
Zm00001eb176680	149
Zm00001eb176690	40
Zm00001eb176700	0
Zm00001eb176710	931.19
Zm00001eb176720	17
Zm00001eb176730	49.33
Zm00001eb176740	404.67
Zm00001eb176750	426
Zm00001eb176760	535
Zm00001eb176770	792
Zm00001eb176780	1
Zm00001eb176790	1
Zm00001eb176800	415
Zm00001eb176810	319
Zm00001eb176820	0
Zm00001eb176830	0
Zm00001eb176840	88
Zm00001eb176850	2194
Zm00001eb176860	0
Zm00001eb176870	0
Zm00001eb176880	7
Zm00001eb176890	0
Zm00001eb176900	919
Zm00001eb176930	313
Zm00001eb176940	14
Zm00001eb176950	6.02
Zm00001eb176980	798
Zm00001eb176990	0
Zm00001eb177000	165
Zm00001eb177010	0
Zm00001eb177020	1
Zm00001eb177030	0
Zm00001eb177040	0
Zm00001eb177060	305.72
Zm00001eb177070	159.28
Zm00001eb177080	0
Zm00001eb177090	72
Zm00001eb177100	153
Zm00001eb177110	47.42
Zm00001eb177120	1206.58
Zm00001eb177130	6
Zm00001eb177140	3
Zm00001eb177150	2947
Zm00001eb177170	0
Zm00001eb177180	23
Zm00001eb177190	724
Zm00001eb177200	11
Zm00001eb177220	0
Zm00001eb177230	65
Zm00001eb177240	248
Zm00001eb177260	32
Zm00001eb177270	5970
Zm00001eb177280	0
Zm00001eb177290	166
Zm00001eb177300	126
Zm00001eb177310	2249
Zm00001eb177330	404
Zm00001eb177340	270
Zm00001eb177350	0
Zm00001eb177360	0
Zm00001eb177370	5
Zm00001eb177380	522
Zm00001eb177390	494
Zm00001eb177410	121
Zm00001eb177420	5
Zm00001eb177430	282
Zm00001eb177440	1306
Zm00001eb177450	4433
Zm00001eb177460	0
Zm00001eb177470	0
Zm00001eb177480	541
Zm00001eb177490	1276
Zm00001eb177520	230
Zm00001eb177530	1196
Zm00001eb177540	0
Zm00001eb177550	0
Zm00001eb177560	1413
Zm00001eb177570	31
Zm00001eb177580	1
Zm00001eb177590	0
Zm00001eb177600	0
Zm00001eb177610	1.06
Zm00001eb177620	0
Zm00001eb177630	709
Zm00001eb177640	853
Zm00001eb177660	0
Zm00001eb177670	370
Zm00001eb177680	0
Zm00001eb177690	456
Zm00001eb177710	0
Zm00001eb177720	0
Zm00001eb177730	0
Zm00001eb177740	314
Zm00001eb177750	49
Zm00001eb177760	7
Zm00001eb177780	0
Zm00001eb177810	0
Zm00001eb177820	178
Zm00001eb177830	116
Zm00001eb177850	369
Zm00001eb177870	270
Zm00001eb177880	134
Zm00001eb177890	0
Zm00001eb177900	1
Zm00001eb177910	0
Zm00001eb177920	965
Zm00001eb177930	199
Zm00001eb177940	478
Zm00001eb177950	0
Zm00001eb177960	0
Zm00001eb177970	0
Zm00001eb177980	380
Zm00001eb178000	228
Zm00001eb178010	650
Zm00001eb178020	9
Zm00001eb178030	681
Zm00001eb178040	890
Zm00001eb178050	24
Zm00001eb178060	0
Zm00001eb178070	119
Zm00001eb178080	0
Zm00001eb178090	0
Zm00001eb178110	332
Zm00001eb178120	2222
Zm00001eb178130	10
Zm00001eb178140	2337
Zm00001eb178150	0
Zm00001eb178160	47
Zm00001eb178170	0
Zm00001eb178180	2896.67
Zm00001eb178190	8709.33
Zm00001eb178210	340
Zm00001eb178220	0
Zm00001eb178230	37
Zm00001eb178240	512
Zm00001eb178250	725
Zm00001eb178260	4
Zm00001eb178270	69
Zm00001eb178280	66
Zm00001eb178290	1195
Zm00001eb178310	0
Zm00001eb178320	3738
Zm00001eb178330	772
Zm00001eb178340	1
Zm00001eb178350	4
Zm00001eb178360	503
Zm00001eb178370	549
Zm00001eb178390	0
Zm00001eb178400	227
Zm00001eb178410	0
Zm00001eb178440	0
Zm00001eb178450	314
Zm00001eb178460	0
Zm00001eb178470	608
Zm00001eb178490	751
Zm00001eb178500	335
Zm00001eb178510	1
Zm00001eb178520	467
Zm00001eb178540	1413
Zm00001eb178550	81
Zm00001eb178560	160
Zm00001eb178570	196
Zm00001eb178580	439
Zm00001eb178590	399
Zm00001eb178600	13
Zm00001eb178610	0
Zm00001eb178620	1129
Zm00001eb178640	0
Zm00001eb178650	645
Zm00001eb178660	0
Zm00001eb178670	84
Zm00001eb178680	14
Zm00001eb178690	1068
Zm00001eb178700	132
Zm00001eb178710	3
Zm00001eb178740	0
Zm00001eb178750	73
Zm00001eb178760	27
Zm00001eb178770	93.26
Zm00001eb178780	283
Zm00001eb178800	0
Zm00001eb178810	65
Zm00001eb178820	90
Zm00001eb178840	56
Zm00001eb178850	0
Zm00001eb178860	0
Zm00001eb178880	0
Zm00001eb178890	178.01
Zm00001eb178900	46
Zm00001eb178910	0
Zm00001eb178920	0
Zm00001eb178930	479
Zm00001eb178940	97
Zm00001eb178950	9
Zm00001eb178960	275
Zm00001eb178980	42
Zm00001eb178990	502
Zm00001eb179000	3500
Zm00001eb179010	727
Zm00001eb179020	249
Zm00001eb179030	96
Zm00001eb179040	107
Zm00001eb179050	982
Zm00001eb179060	0
Zm00001eb179070	4.01
Zm00001eb179080	166.99
Zm00001eb179090	832
Zm00001eb179100	0
Zm00001eb179120	210
Zm00001eb179130	308
Zm00001eb179140	100
Zm00001eb179160	155
Zm00001eb179170	2164
Zm00001eb179180	15.7
Zm00001eb179190	2832.02
Zm00001eb179200	193
Zm00001eb179210	8
Zm00001eb179220	1
Zm00001eb179230	0
Zm00001eb179240	0
Zm00001eb179250	0
Zm00001eb179260	204
Zm00001eb179280	773
Zm00001eb179290	72
Zm00001eb179310	764
Zm00001eb179320	0
Zm00001eb179330	545
Zm00001eb179340	344
Zm00001eb179350	2
Zm00001eb179360	2
Zm00001eb179370	0
Zm00001eb179380	0
Zm00001eb179390	587
Zm00001eb179400	0
Zm00001eb179420	0
Zm00001eb179430	0
Zm00001eb179440	741
Zm00001eb179450	0
Zm00001eb179460	12
Zm00001eb179470	1296.31
Zm00001eb179480	0
Zm00001eb179490	3285
Zm00001eb179510	157
Zm00001eb179520	0
Zm00001eb179530	556.1
Zm00001eb179540	858
Zm00001eb179550	1414
Zm00001eb179560	18
Zm00001eb179570	68
Zm00001eb179590	141
Zm00001eb179600	1252
Zm00001eb179610	0
Zm00001eb179620	0
Zm00001eb179630	0
Zm00001eb179640	0
Zm00001eb179650	13
Zm00001eb179660	800
Zm00001eb179670	0
Zm00001eb179680	848
Zm00001eb179690	384
Zm00001eb179700	13.17
Zm00001eb179710	61
Zm00001eb179730	1113
Zm00001eb179740	0
Zm00001eb179750	809
Zm00001eb179760	54
Zm00001eb179770	0
Zm00001eb179780	383
Zm00001eb179790	5
Zm00001eb179800	0
Zm00001eb179810	966
Zm00001eb179820	1325
Zm00001eb179830	98
Zm00001eb179840	122
Zm00001eb179850	7
Zm00001eb179870	619
Zm00001eb179890	64
Zm00001eb179900	82
Zm00001eb179910	0
Zm00001eb179920	0
Zm00001eb179930	2
Zm00001eb179940	845
Zm00001eb179950	0
Zm00001eb179960	11
Zm00001eb179970	2
Zm00001eb179980	0
Zm00001eb179990	1
Zm00001eb180000	0
Zm00001eb180010	0
Zm00001eb180020	1
Zm00001eb180040	0
Zm00001eb180050	0
Zm00001eb180060	504
Zm00001eb180070	0
Zm00001eb180080	360
Zm00001eb180090	0
Zm00001eb180100	1
Zm00001eb180110	0
Zm00001eb180120	0
Zm00001eb180130	61
Zm00001eb180140	0
Zm00001eb180150	70.76
Zm00001eb180160	25
Zm00001eb180170	0
Zm00001eb180180	43
Zm00001eb180190	1
Zm00001eb180210	0
Zm00001eb180220	338
Zm00001eb180230	10
Zm00001eb180240	18
Zm00001eb180250	2
Zm00001eb180260	2021
Zm00001eb180270	0
Zm00001eb180280	0
Zm00001eb180290	545
Zm00001eb180320	5
Zm00001eb180330	497
Zm00001eb180340	44.33
Zm00001eb180350	1286
Zm00001eb180360	350
Zm00001eb180370	0
Zm00001eb180380	0
Zm00001eb180400	0
Zm00001eb180420	1052
Zm00001eb180430	0
Zm00001eb180440	10.51
Zm00001eb180450	91.49
Zm00001eb180460	0
Zm00001eb180470	7.32
Zm00001eb180480	355
Zm00001eb180490	27
Zm00001eb180500	0
Zm00001eb180510	0
Zm00001eb180520	2069
Zm00001eb180540	218
Zm00001eb180570	74
Zm00001eb180590	6
Zm00001eb180610	0
Zm00001eb180620	5.4
Zm00001eb180630	0
Zm00001eb180650	303
Zm00001eb180660	0
Zm00001eb180670	4136
Zm00001eb180680	341
Zm00001eb180690	0
Zm00001eb180710	0
Zm00001eb180720	16
Zm00001eb180730	0
Zm00001eb180740	7
Zm00001eb180750	0
Zm00001eb180760	0
Zm00001eb180780	1
Zm00001eb180790	1247
Zm00001eb180800	101
Zm00001eb180810	4
Zm00001eb180820	0
Zm00001eb180830	50
Zm00001eb180840	0
Zm00001eb180850	273
Zm00001eb180860	0
Zm00001eb180880	111
Zm00001eb180890	484
Zm00001eb180900	95
Zm00001eb180910	0
Zm00001eb180920	1907
Zm00001eb180930	85
Zm00001eb180950	11
Zm00001eb180960	0
Zm00001eb180970	0
Zm00001eb180980	0
Zm00001eb180990	0
Zm00001eb181000	83
Zm00001eb181010	0
Zm00001eb181020	105
Zm00001eb181030	392
Zm00001eb181040	117.93
Zm00001eb181050	2
Zm00001eb181060	0
Zm00001eb181070	4
Zm00001eb181080	22
Zm00001eb181090	0
Zm00001eb181100	765
Zm00001eb181110	0
Zm00001eb181120	720
Zm00001eb181130	0
Zm00001eb181140	0
Zm00001eb181150	714
Zm00001eb181160	3025
Zm00001eb181170	0
Zm00001eb181190	0
Zm00001eb181200	0
Zm00001eb181210	0
Zm00001eb181220	0
Zm00001eb181230	482
Zm00001eb181240	0
Zm00001eb181260	137
Zm00001eb181270	351
Zm00001eb181280	24.4
Zm00001eb181290	47.02
Zm00001eb181300	0
Zm00001eb181310	0
Zm00001eb181320	117.98
Zm00001eb181330	57.86
Zm00001eb181340	0
Zm00001eb181350	14.14
Zm00001eb181360	43
Zm00001eb181370	949
Zm00001eb181380	0
Zm00001eb181390	0
Zm00001eb181400	714
Zm00001eb181410	25
Zm00001eb181420	199
Zm00001eb181430	1111
Zm00001eb181460	0
Zm00001eb181490	0
Zm00001eb181500	97
Zm00001eb181510	228
Zm00001eb181520	0
Zm00001eb181530	1011
Zm00001eb181550	205
Zm00001eb181570	17
Zm00001eb181580	22.26
Zm00001eb181590	0
Zm00001eb181600	0
Zm00001eb181610	0
Zm00001eb181620	0
Zm00001eb181630	3
Zm00001eb181640	736
Zm00001eb181650	0
Zm00001eb181660	0
Zm00001eb181670	1.5
Zm00001eb181680	1.5
Zm00001eb181690	449.3
Zm00001eb181710	2
Zm00001eb181720	0
Zm00001eb181730	0
Zm00001eb181740	2011.35
Zm00001eb181750	0
Zm00001eb181760	232
Zm00001eb181770	2
Zm00001eb181780	0
Zm00001eb181790	84.9
Zm00001eb181800	215
Zm00001eb181810	0
Zm00001eb181820	314
Zm00001eb181830	0
Zm00001eb181840	492
Zm00001eb181850	84
Zm00001eb181860	197
Zm00001eb181880	1159
Zm00001eb181890	0
Zm00001eb181900	1
Zm00001eb181920	0
Zm00001eb181930	0
Zm00001eb181940	541
Zm00001eb181950	1
Zm00001eb181960	644
Zm00001eb181970	93
Zm00001eb181980	97
Zm00001eb181990	1672.49
Zm00001eb182000	1149
Zm00001eb182010	461.54
Zm00001eb182020	169.46
Zm00001eb182030	0
Zm00001eb182040	0
Zm00001eb182050	0
Zm00001eb182070	929
Zm00001eb182080	12
Zm00001eb182090	679
Zm00001eb182100	0
Zm00001eb182110	0
Zm00001eb182120	0
Zm00001eb182130	750
Zm00001eb182140	0
Zm00001eb182150	0
Zm00001eb182160	0
Zm00001eb182170	0
Zm00001eb182180	0
Zm00001eb182190	0
Zm00001eb182200	8.69
Zm00001eb182210	0
Zm00001eb182260	634
Zm00001eb182270	0
Zm00001eb182290	292
Zm00001eb182300	0
Zm00001eb182310	375
Zm00001eb182320	0
Zm00001eb182330	755
Zm00001eb182340	0
Zm00001eb182360	0
Zm00001eb182370	0
Zm00001eb182380	436
Zm00001eb182400	2
Zm00001eb182410	0
Zm00001eb182430	0
Zm00001eb182440	0
Zm00001eb182450	0
Zm00001eb182460	1265
Zm00001eb182470	15
Zm00001eb182480	62
Zm00001eb182490	780
Zm00001eb182520	0
Zm00001eb182530	0
Zm00001eb182540	701
Zm00001eb182550	306
Zm00001eb182560	40
Zm00001eb182570	0
Zm00001eb182580	0
Zm00001eb182590	554
Zm00001eb182600	0
Zm00001eb182610	8
Zm00001eb182620	50
Zm00001eb182630	0
Zm00001eb182640	6
Zm00001eb182650	20
Zm00001eb182660	468
Zm00001eb182670	0
Zm00001eb182680	282
Zm00001eb182690	119
Zm00001eb182700	0
Zm00001eb182710	0
Zm00001eb182720	0
Zm00001eb182740	275
Zm00001eb182750	1655
Zm00001eb182770	130
Zm00001eb182780	111
Zm00001eb182790	0
Zm00001eb182800	75.22
Zm00001eb182810	32.78
Zm00001eb182820	312.77
Zm00001eb182830	172.23
Zm00001eb182840	0
Zm00001eb182850	19
Zm00001eb182860	0
Zm00001eb182870	11
Zm00001eb182880	0
Zm00001eb182890	36
Zm00001eb182900	568
Zm00001eb182910	0
Zm00001eb182920	39
Zm00001eb182930	0
Zm00001eb182940	554
Zm00001eb182950	0
Zm00001eb182960	0
Zm00001eb182980	255
Zm00001eb183000	0
Zm00001eb183010	1187
Zm00001eb183020	8
Zm00001eb183030	6
Zm00001eb183040	0
Zm00001eb183050	0
Zm00001eb183060	0
Zm00001eb183070	0
Zm00001eb183080	0
Zm00001eb183100	218
Zm00001eb183150	0
Zm00001eb183160	57
Zm00001eb183170	8
Zm00001eb183180	0
Zm00001eb183190	507
Zm00001eb183200	137
Zm00001eb183210	125
Zm00001eb183220	357
Zm00001eb183240	0
Zm00001eb183250	165
Zm00001eb183260	0
Zm00001eb183270	123
Zm00001eb183280	87
Zm00001eb183290	0
Zm00001eb183310	18
Zm00001eb183320	869
Zm00001eb183340	132
Zm00001eb183350	73
Zm00001eb183360	3
Zm00001eb183370	1454
Zm00001eb183380	582
Zm00001eb183390	2015
Zm00001eb183400	16
Zm00001eb183410	2366.54
Zm00001eb183420	4075.46
Zm00001eb183430	1191
Zm00001eb183440	6
Zm00001eb183450	0
Zm00001eb183460	1789
Zm00001eb183470	4
Zm00001eb183480	0
Zm00001eb183490	783
Zm00001eb183500	274
Zm00001eb183520	0
Zm00001eb183530	149
Zm00001eb183540	4
Zm00001eb183550	0
Zm00001eb183560	80
Zm00001eb183570	0
Zm00001eb183580	657
Zm00001eb183590	765
Zm00001eb183600	173
Zm00001eb183610	517
Zm00001eb183620	0
Zm00001eb183630	0
Zm00001eb183640	0
Zm00001eb183650	1
Zm00001eb183660	0
Zm00001eb183680	2
Zm00001eb183690	39
Zm00001eb183700	26
Zm00001eb183710	455
Zm00001eb183720	0
Zm00001eb183730	0
Zm00001eb183740	24
Zm00001eb183750	577
Zm00001eb183760	863
Zm00001eb183770	856
Zm00001eb183780	2094
Zm00001eb183790	0
Zm00001eb183800	1.02
Zm00001eb183810	1
Zm00001eb183820	1
Zm00001eb183830	1013
Zm00001eb183840	0
Zm00001eb183850	0
Zm00001eb183860	455
Zm00001eb183870	4.02
Zm00001eb183880	1044
Zm00001eb183900	0
Zm00001eb183910	42
Zm00001eb183920	0
Zm00001eb183930	0
Zm00001eb183940	1
Zm00001eb183950	1383.73
Zm00001eb183960	25.27
Zm00001eb183970	633
Zm00001eb183980	0
Zm00001eb183990	0
Zm00001eb184000	9849
Zm00001eb184010	300
Zm00001eb184020	0
Zm00001eb184040	57
Zm00001eb184050	91
Zm00001eb184060	0
Zm00001eb184070	805
Zm00001eb184080	266
Zm00001eb184090	714
Zm00001eb184100	409
Zm00001eb184110	167.81
Zm00001eb184140	0
Zm00001eb184150	150
Zm00001eb184160	373.11
Zm00001eb184170	0
Zm00001eb184180	0
Zm00001eb184190	0
Zm00001eb184200	34.97
Zm00001eb184220	4.03
Zm00001eb184230	1.55
Zm00001eb184240	1390.89
Zm00001eb184250	0
Zm00001eb184260	1
Zm00001eb184280	0
Zm00001eb184290	272
Zm00001eb184300	50
Zm00001eb184310	1051
Zm00001eb184320	1275
Zm00001eb184330	0
Zm00001eb184340	293
Zm00001eb184350	0
Zm00001eb184360	2
Zm00001eb184370	3
Zm00001eb184380	2
Zm00001eb184390	0
Zm00001eb184410	639
Zm00001eb184420	189
Zm00001eb184440	0
Zm00001eb184450	1543
Zm00001eb184460	13
Zm00001eb184470	2934
Zm00001eb184480	313
Zm00001eb184490	91.07
Zm00001eb184500	551
Zm00001eb184510	523
Zm00001eb184520	171
Zm00001eb184540	550
Zm00001eb184560	887
Zm00001eb184570	155
Zm00001eb184580	0
Zm00001eb184590	0
Zm00001eb184600	1580
Zm00001eb184610	13
Zm00001eb184620	150
Zm00001eb184630	68
Zm00001eb184640	0
Zm00001eb184650	0
Zm00001eb184660	0
Zm00001eb184670	0
Zm00001eb184690	0
Zm00001eb184700	0
Zm00001eb184710	0
Zm00001eb184720	0
Zm00001eb184730	0
Zm00001eb184740	0
Zm00001eb184750	16
Zm00001eb184760	0
Zm00001eb184780	99
Zm00001eb184790	0
Zm00001eb184800	0
Zm00001eb184820	0
Zm00001eb184830	654
Zm00001eb184840	9
Zm00001eb184850	1107
Zm00001eb184870	661.73
Zm00001eb184880	0
Zm00001eb184890	0
Zm00001eb184900	0
Zm00001eb184920	72
Zm00001eb184930	36
Zm00001eb184940	25
Zm00001eb184950	0
Zm00001eb184960	0
Zm00001eb184970	63
Zm00001eb185000	0
Zm00001eb185010	1
Zm00001eb185020	35
Zm00001eb185030	1966
Zm00001eb185040	325.89
Zm00001eb185050	0.11
Zm00001eb185070	1323
Zm00001eb185080	217
Zm00001eb185090	1924
Zm00001eb185100	90
Zm00001eb185110	18
Zm00001eb185120	0
Zm00001eb185130	26
Zm00001eb185140	0
Zm00001eb185150	0
Zm00001eb185160	0
Zm00001eb185170	0
Zm00001eb185180	0
Zm00001eb185190	68.88
Zm00001eb185220	2844
Zm00001eb185230	0
Zm00001eb185240	11188.37
Zm00001eb185250	7926
