gene_id	T_6_Tol
Zm00001eb265240	3100
Zm00001eb265250	1591
Zm00001eb265260	154
Zm00001eb265270	2264.14
Zm00001eb265280	62.55
Zm00001eb265290	615
Zm00001eb265300	0
Zm00001eb265310	4
Zm00001eb265330	0
Zm00001eb265340	149.29
Zm00001eb265350	430
Zm00001eb265360	0
Zm00001eb265370	0
Zm00001eb265380	0
Zm00001eb265390	372
Zm00001eb265410	1054
Zm00001eb265420	90
Zm00001eb265430	1908
Zm00001eb265440	109.36
Zm00001eb265450	9.64
Zm00001eb265460	0
Zm00001eb265470	0
Zm00001eb265480	2
Zm00001eb265490	0
Zm00001eb265500	638.27
Zm00001eb265510	186.73
Zm00001eb265520	1864
Zm00001eb265530	124
Zm00001eb265540	119
Zm00001eb265550	0
Zm00001eb265570	0
Zm00001eb265580	0
Zm00001eb265590	0
Zm00001eb265610	7815
Zm00001eb265620	0
Zm00001eb265630	576
Zm00001eb265640	300
Zm00001eb265650	2107
Zm00001eb265660	427
Zm00001eb265670	363
Zm00001eb265690	0
Zm00001eb265700	0
Zm00001eb265710	3
Zm00001eb265720	0
Zm00001eb265730	0
Zm00001eb265740	365
Zm00001eb265750	1
Zm00001eb265760	3391
Zm00001eb265770	0
Zm00001eb265780	0
Zm00001eb265790	0
Zm00001eb265800	69
Zm00001eb265810	3065
Zm00001eb265820	548
Zm00001eb265830	362
Zm00001eb265840	0
Zm00001eb265850	0
Zm00001eb265860	701
Zm00001eb265870	0
Zm00001eb265880	0
Zm00001eb265890	5037
Zm00001eb265900	6276
Zm00001eb265920	0
Zm00001eb265930	0
Zm00001eb265940	0
Zm00001eb265950	0
Zm00001eb265960	97
Zm00001eb265980	104
Zm00001eb265990	164
Zm00001eb266000	0
Zm00001eb266010	0
Zm00001eb266020	984
Zm00001eb266030	0
Zm00001eb266040	0
Zm00001eb266050	1397
Zm00001eb266060	476
Zm00001eb266070	10
Zm00001eb266090	10
Zm00001eb266100	0
Zm00001eb266110	0
Zm00001eb266120	14
Zm00001eb266130	11
Zm00001eb266140	0
Zm00001eb266150	0
Zm00001eb266160	95
Zm00001eb266190	24
Zm00001eb266200	78
Zm00001eb266210	0
Zm00001eb266220	0
Zm00001eb266230	4
Zm00001eb266240	52
Zm00001eb266250	393
Zm00001eb266260	1352
Zm00001eb266270	0
Zm00001eb266280	0
Zm00001eb266290	96
Zm00001eb266300	1950
Zm00001eb266310	0
Zm00001eb266320	824.38
Zm00001eb266330	147.62
Zm00001eb266340	433
Zm00001eb266360	299
Zm00001eb266370	429
Zm00001eb266390	0
Zm00001eb266400	294
Zm00001eb266420	133
Zm00001eb266430	0
Zm00001eb266440	1535
Zm00001eb266450	0
Zm00001eb266460	31
Zm00001eb266470	93
Zm00001eb266480	0
Zm00001eb266490	4615
Zm00001eb266530	2
Zm00001eb266540	0
Zm00001eb266550	1
Zm00001eb266560	447.02
Zm00001eb266570	321.98
Zm00001eb266600	6
Zm00001eb266620	338
Zm00001eb266630	0
Zm00001eb266640	0
Zm00001eb266650	470.89
Zm00001eb266660	40.11
Zm00001eb266670	2
Zm00001eb266680	1
Zm00001eb266690	49
Zm00001eb266700	0
Zm00001eb266710	0
Zm00001eb266720	83
Zm00001eb266750	40
Zm00001eb266760	79
Zm00001eb266770	0
Zm00001eb266780	0
Zm00001eb266790	0
Zm00001eb266800	2556
Zm00001eb266810	82
Zm00001eb266820	0
Zm00001eb266830	0
Zm00001eb266840	119
Zm00001eb266850	0
Zm00001eb266860	692
Zm00001eb266870	15
Zm00001eb266890	1630
Zm00001eb266900	0
Zm00001eb266910	2159
Zm00001eb266920	10
Zm00001eb266930	8
Zm00001eb266940	2
Zm00001eb266950	0
Zm00001eb266960	0
Zm00001eb266970	124
Zm00001eb266980	2635
Zm00001eb267000	0
Zm00001eb267010	0
Zm00001eb267020	1104
Zm00001eb267030	462687
Zm00001eb267040	0
Zm00001eb267050	2683
Zm00001eb267060	1
Zm00001eb267070	115
Zm00001eb267080	2611
Zm00001eb267090	1247.17
Zm00001eb267100	408
Zm00001eb267110	622
Zm00001eb267120	23
Zm00001eb267130	516
Zm00001eb267140	6624
Zm00001eb267150	0
Zm00001eb267160	6.19
Zm00001eb267170	0
Zm00001eb267180	0
Zm00001eb267190	2
Zm00001eb267200	67
Zm00001eb267210	77
Zm00001eb267220	0
Zm00001eb267230	909
Zm00001eb267240	2
Zm00001eb267250	0
Zm00001eb267260	12236.78
Zm00001eb267270	200
Zm00001eb267280	10767.22
Zm00001eb267290	588
Zm00001eb267300	12.1
Zm00001eb267310	0
Zm00001eb267320	84
Zm00001eb267340	0
Zm00001eb267350	768.91
Zm00001eb267360	0
Zm00001eb267370	0
Zm00001eb267380	606
Zm00001eb267390	76
Zm00001eb267400	0
Zm00001eb267410	64
Zm00001eb267420	0
Zm00001eb267430	2329
Zm00001eb267450	0
Zm00001eb267460	220
Zm00001eb267470	1048
Zm00001eb267480	7
Zm00001eb267500	153
Zm00001eb267510	311
Zm00001eb267520	18
Zm00001eb267550	0
Zm00001eb267560	8
Zm00001eb267570	5
Zm00001eb267580	2161
Zm00001eb267590	1529
Zm00001eb267600	1422.12
Zm00001eb267610	510.88
Zm00001eb267620	339
Zm00001eb267630	66
Zm00001eb267640	3
Zm00001eb267650	1296
Zm00001eb267660	1
Zm00001eb267670	7
Zm00001eb267680	2219
Zm00001eb267690	0
Zm00001eb267700	1116
Zm00001eb267710	202
Zm00001eb267720	309
Zm00001eb267730	29
Zm00001eb267740	0
Zm00001eb267750	0
Zm00001eb267760	0
Zm00001eb267770	101
Zm00001eb267780	0
Zm00001eb267790	444
Zm00001eb267810	0
Zm00001eb267820	9
Zm00001eb267830	0
Zm00001eb267840	0
Zm00001eb267850	36.45
Zm00001eb267870	0
Zm00001eb267880	0
Zm00001eb267890	0
Zm00001eb267900	4689
Zm00001eb267920	5
Zm00001eb267930	0
Zm00001eb267940	2
Zm00001eb267950	0
Zm00001eb267970	1686
Zm00001eb267980	0
Zm00001eb267990	0
Zm00001eb268000	29
Zm00001eb268010	0
Zm00001eb268020	0
Zm00001eb268040	0
Zm00001eb268050	8245
Zm00001eb268060	372
Zm00001eb268080	1133
Zm00001eb268090	281
Zm00001eb268100	0
Zm00001eb268110	0
Zm00001eb268120	0
Zm00001eb268130	0
Zm00001eb268140	0
Zm00001eb268150	370
Zm00001eb268170	2
Zm00001eb268180	30
Zm00001eb268190	0
Zm00001eb268200	115
Zm00001eb268210	1
Zm00001eb268220	3
Zm00001eb268230	1
Zm00001eb268240	0
Zm00001eb268250	767
Zm00001eb268260	2
Zm00001eb268290	0
Zm00001eb268300	2
Zm00001eb268310	0
Zm00001eb268320	1646
Zm00001eb268330	0
Zm00001eb268340	0
Zm00001eb268350	0
Zm00001eb268360	1872
Zm00001eb268370	0
Zm00001eb268380	0
Zm00001eb268390	316
Zm00001eb268400	147
Zm00001eb268410	4
Zm00001eb268420	1179
Zm00001eb268430	0
Zm00001eb268440	16
Zm00001eb268450	393
Zm00001eb268460	0
Zm00001eb268470	0
Zm00001eb268480	588
Zm00001eb268490	10.66
Zm00001eb268500	2739.71
Zm00001eb268510	631.63
Zm00001eb268520	210
Zm00001eb268530	261
Zm00001eb268540	0
Zm00001eb268550	448.83
Zm00001eb268560	0
Zm00001eb268570	0
Zm00001eb268580	284
Zm00001eb268600	134
Zm00001eb268610	3138
Zm00001eb268620	0
Zm00001eb268630	0
Zm00001eb268640	142.86
Zm00001eb268650	1132.14
Zm00001eb268660	19743
Zm00001eb268670	0
Zm00001eb268680	0
Zm00001eb268690	40
Zm00001eb268700	0
Zm00001eb268710	0
Zm00001eb268720	0
Zm00001eb268730	0
Zm00001eb268740	141
Zm00001eb268750	3989
Zm00001eb268760	1
Zm00001eb268770	69
Zm00001eb268790	547
Zm00001eb268800	163
Zm00001eb268820	0
Zm00001eb268830	2746
Zm00001eb268840	443
Zm00001eb268860	0
Zm00001eb268870	0
Zm00001eb268880	1219
Zm00001eb268890	2224
Zm00001eb268900	0
Zm00001eb268910	2406.06
Zm00001eb268930	0
Zm00001eb268940	0
Zm00001eb268950	14
Zm00001eb268960	307
Zm00001eb268970	1515
Zm00001eb268980	8
Zm00001eb268990	0
Zm00001eb269000	0
Zm00001eb269010	134
Zm00001eb269020	169.41
Zm00001eb269030	2
Zm00001eb269040	0
Zm00001eb269050	540
Zm00001eb269070	0
Zm00001eb269090	0
Zm00001eb269100	1298
Zm00001eb269110	123
Zm00001eb269130	1901
Zm00001eb269140	820
Zm00001eb269150	60
Zm00001eb269160	745
Zm00001eb269170	1870
Zm00001eb269180	178.8
Zm00001eb269190	268.2
Zm00001eb269200	23
Zm00001eb269220	13
Zm00001eb269230	34
Zm00001eb269240	0
Zm00001eb269250	0
Zm00001eb269260	48
Zm00001eb269270	0
Zm00001eb269280	0
Zm00001eb269290	24
Zm00001eb269300	237
Zm00001eb269310	1137
Zm00001eb269330	81.22
Zm00001eb269340	5.02
Zm00001eb269360	6.04
Zm00001eb269370	98.96
Zm00001eb269380	0
Zm00001eb269400	2786
Zm00001eb269410	0
Zm00001eb269420	6
Zm00001eb269430	119
Zm00001eb269440	943
Zm00001eb269450	550
Zm00001eb269460	0
Zm00001eb269470	5840.67
Zm00001eb269490	207
Zm00001eb269500	185
Zm00001eb269510	10
Zm00001eb269520	1084
Zm00001eb269530	0
Zm00001eb269540	0
Zm00001eb269550	10
Zm00001eb269560	1726
Zm00001eb269570	204
Zm00001eb269580	0
Zm00001eb269600	0
Zm00001eb269610	6505
Zm00001eb269620	0
Zm00001eb269630	328.19
Zm00001eb269640	25.81
Zm00001eb269650	3717
Zm00001eb269660	82
Zm00001eb269670	0
Zm00001eb269680	0
Zm00001eb269700	57
Zm00001eb269710	0
Zm00001eb269720	159
Zm00001eb269730	1422
Zm00001eb269750	0
Zm00001eb269770	187
Zm00001eb269800	0
Zm00001eb269810	88
Zm00001eb269820	32
Zm00001eb269830	870
Zm00001eb269840	2811
Zm00001eb269850	418
Zm00001eb269870	1473
Zm00001eb269880	19.97
Zm00001eb269890	8
Zm00001eb269900	0
Zm00001eb269910	224.76
Zm00001eb269920	5
Zm00001eb269940	9
Zm00001eb269950	2425
Zm00001eb269960	390.24
Zm00001eb269970	1631
Zm00001eb269980	464.53
Zm00001eb269990	453.25
Zm00001eb270000	154.63
Zm00001eb270010	290.35
Zm00001eb270020	0
Zm00001eb270030	316.77
Zm00001eb270040	422
Zm00001eb270050	5
Zm00001eb270060	0
Zm00001eb270070	0
Zm00001eb270080	988.69
Zm00001eb270090	353.53
Zm00001eb270100	880.47
Zm00001eb270110	143
Zm00001eb270130	0
Zm00001eb270150	9
Zm00001eb270160	0
Zm00001eb270170	1
Zm00001eb270180	1
Zm00001eb270200	0
Zm00001eb270210	0
Zm00001eb270230	159
Zm00001eb270240	4927
Zm00001eb270250	1061
Zm00001eb270260	0
Zm00001eb270270	334
Zm00001eb270290	80
Zm00001eb270300	727
Zm00001eb270310	3
Zm00001eb270320	0
Zm00001eb270330	7
Zm00001eb270350	0
Zm00001eb270360	0
Zm00001eb270370	2451
Zm00001eb270380	444
Zm00001eb270390	499
Zm00001eb270400	62
Zm00001eb270420	87
Zm00001eb270430	0
Zm00001eb270440	0
Zm00001eb270450	0
Zm00001eb270460	136
Zm00001eb270470	269
Zm00001eb270480	0
Zm00001eb270500	4
Zm00001eb270510	0
Zm00001eb270530	0
Zm00001eb270540	3173
Zm00001eb270550	27
Zm00001eb270570	23
Zm00001eb270580	51
Zm00001eb270590	0
Zm00001eb270600	0
Zm00001eb270610	0
Zm00001eb270620	0
Zm00001eb270630	627
Zm00001eb270640	2
Zm00001eb270650	474
Zm00001eb270660	167
Zm00001eb270670	113
Zm00001eb270680	0
Zm00001eb270690	0
Zm00001eb270700	156
Zm00001eb270710	0
Zm00001eb270720	0
Zm00001eb270730	0
Zm00001eb270770	2
Zm00001eb270800	681
Zm00001eb270810	218
Zm00001eb270820	2
Zm00001eb270830	0
Zm00001eb270840	441
Zm00001eb270850	1
Zm00001eb270860	0
Zm00001eb270870	0
Zm00001eb270880	0
Zm00001eb270890	108
Zm00001eb270900	0
Zm00001eb270910	2
Zm00001eb270920	1307
Zm00001eb270930	474
Zm00001eb270940	1364.15
Zm00001eb270950	194
Zm00001eb270960	4.69
Zm00001eb270970	0
Zm00001eb270980	0
Zm00001eb270990	444
Zm00001eb271010	0
Zm00001eb271020	0
Zm00001eb271030	10
Zm00001eb271040	0
Zm00001eb271050	39
Zm00001eb271060	126
Zm00001eb271070	0
Zm00001eb271080	2901
Zm00001eb271090	227
Zm00001eb271100	0
Zm00001eb271110	0
Zm00001eb271120	253
Zm00001eb271130	0
Zm00001eb271140	0
Zm00001eb271150	136
Zm00001eb271160	592
Zm00001eb271180	0
Zm00001eb271190	0
Zm00001eb271200	242
Zm00001eb271210	90
Zm00001eb271220	1293
Zm00001eb271240	1187.58
Zm00001eb271250	389.42
Zm00001eb271260	3
Zm00001eb271280	316
Zm00001eb271290	0
Zm00001eb271300	0
Zm00001eb271310	2
Zm00001eb271320	0
Zm00001eb271330	0
Zm00001eb271340	0
Zm00001eb271350	18.1
Zm00001eb271360	0
Zm00001eb271370	712.9
Zm00001eb271380	0
Zm00001eb271390	0
Zm00001eb271400	0
Zm00001eb271410	237.44
Zm00001eb271420	112
Zm00001eb271430	0
Zm00001eb271440	1898
Zm00001eb271450	1076
Zm00001eb271470	0
Zm00001eb271480	3400
Zm00001eb271490	1458
Zm00001eb271500	76
Zm00001eb271510	0
Zm00001eb271520	55
Zm00001eb271530	445
Zm00001eb271540	365
Zm00001eb271550	4896.2
Zm00001eb271560	0
Zm00001eb271590	1354
Zm00001eb271600	213
Zm00001eb271610	98.83
Zm00001eb271620	202.49
Zm00001eb271630	0
Zm00001eb271660	662
Zm00001eb271670	0
Zm00001eb271680	941
Zm00001eb271690	0
Zm00001eb271700	1801.57
Zm00001eb271710	0
Zm00001eb271720	5
Zm00001eb271730	1
Zm00001eb271740	5
Zm00001eb271750	534
Zm00001eb271760	166
Zm00001eb271770	1302
Zm00001eb271790	567
Zm00001eb271810	41
Zm00001eb271820	132
Zm00001eb271830	0
Zm00001eb271840	2
Zm00001eb271850	645
Zm00001eb271860	341
Zm00001eb271870	3
Zm00001eb271880	1
Zm00001eb271890	0
Zm00001eb271900	5030
Zm00001eb271910	0
Zm00001eb271920	0
Zm00001eb271970	342
Zm00001eb271980	21
Zm00001eb271990	0
Zm00001eb272000	439
Zm00001eb272010	358
Zm00001eb272020	280
Zm00001eb272030	0
Zm00001eb272040	4
Zm00001eb272050	17824
Zm00001eb272060	0
Zm00001eb272070	0
Zm00001eb272080	0
Zm00001eb272090	2874
Zm00001eb272100	492
Zm00001eb272110	3
Zm00001eb272120	0
Zm00001eb272130	0
Zm00001eb272140	0
Zm00001eb272150	354
Zm00001eb272160	231
Zm00001eb272170	550
Zm00001eb272180	296.51
Zm00001eb272190	81.49
Zm00001eb272210	0
Zm00001eb272220	0
Zm00001eb272230	35
Zm00001eb272240	784
Zm00001eb272250	181
Zm00001eb272260	0
Zm00001eb272270	0
Zm00001eb272280	550
Zm00001eb272290	3714.76
Zm00001eb272300	64
Zm00001eb272310	4472
Zm00001eb272320	0
Zm00001eb272330	1020
Zm00001eb272340	0
Zm00001eb272350	42
Zm00001eb272360	445
Zm00001eb272370	0
Zm00001eb272380	0
Zm00001eb272390	6
Zm00001eb272400	22
Zm00001eb272410	253
Zm00001eb272420	50
Zm00001eb272430	105
Zm00001eb272440	0
Zm00001eb272450	0
Zm00001eb272460	0
Zm00001eb272470	269.96
Zm00001eb272480	63.04
Zm00001eb272490	30
Zm00001eb272500	27
Zm00001eb272510	780
Zm00001eb272520	534.36
Zm00001eb272530	189.64
Zm00001eb272540	156
Zm00001eb272550	316
Zm00001eb272560	812
Zm00001eb272570	0
Zm00001eb272580	0
Zm00001eb272590	47
Zm00001eb272600	234
Zm00001eb272610	0
Zm00001eb272620	433
Zm00001eb272640	511
Zm00001eb272650	2035
Zm00001eb272660	2523
Zm00001eb272670	129
Zm00001eb272680	8
Zm00001eb272690	233
Zm00001eb272700	0
Zm00001eb272710	1636
Zm00001eb272720	84
Zm00001eb272730	4
Zm00001eb272740	550
Zm00001eb272750	215
Zm00001eb272760	0
Zm00001eb272770	1270
Zm00001eb272780	249.37
Zm00001eb272800	0
Zm00001eb272810	23
Zm00001eb272820	205
Zm00001eb272830	43.57
Zm00001eb272840	49.43
Zm00001eb272850	212
Zm00001eb272860	0
Zm00001eb272870	3
Zm00001eb272880	804
Zm00001eb272890	686.28
Zm00001eb272900	0
Zm00001eb272910	0
Zm00001eb272920	13503
Zm00001eb272930	2077
Zm00001eb272940	312
Zm00001eb272950	812
Zm00001eb272970	274
Zm00001eb272980	9
Zm00001eb272990	0
Zm00001eb273000	354
Zm00001eb273010	127
Zm00001eb273020	1586
Zm00001eb273030	0
Zm00001eb273040	317
Zm00001eb273050	360
Zm00001eb273060	4
Zm00001eb273070	0
Zm00001eb273080	0
Zm00001eb273090	129
Zm00001eb273100	430
Zm00001eb273120	0
Zm00001eb273170	0
Zm00001eb273180	10
Zm00001eb273190	0
Zm00001eb273200	0
Zm00001eb273220	372
Zm00001eb273230	62
Zm00001eb273240	150.89
Zm00001eb273250	0
Zm00001eb273260	273
Zm00001eb273270	0
Zm00001eb273290	0
Zm00001eb273300	203
Zm00001eb273310	7
Zm00001eb273320	193.22
Zm00001eb273330	66
Zm00001eb273340	125
Zm00001eb273350	0
Zm00001eb273360	664
Zm00001eb273370	882.72
Zm00001eb273380	1918
Zm00001eb273390	139
Zm00001eb273400	0
Zm00001eb273410	0
Zm00001eb273420	0
Zm00001eb273430	1429.9
Zm00001eb273440	1384
Zm00001eb273450	0
Zm00001eb273460	1906
Zm00001eb273470	0
Zm00001eb273480	14.76
Zm00001eb273490	277
Zm00001eb273500	0
Zm00001eb273510	65
Zm00001eb273520	0
Zm00001eb273530	250
Zm00001eb273540	257
Zm00001eb273550	27
Zm00001eb273570	191
Zm00001eb273580	253
Zm00001eb273590	411
Zm00001eb273600	250
Zm00001eb273610	1198
Zm00001eb273620	368
Zm00001eb273630	559
Zm00001eb273640	2783.82
Zm00001eb273650	4206
Zm00001eb273660	1731.18
Zm00001eb273670	3673
Zm00001eb273690	1078
Zm00001eb273720	191
Zm00001eb273730	12
Zm00001eb273740	0
Zm00001eb273750	0
Zm00001eb273760	40
Zm00001eb273770	83
Zm00001eb273780	0
Zm00001eb273790	0
Zm00001eb273800	22
Zm00001eb273810	0
Zm00001eb273840	441
Zm00001eb273850	359
Zm00001eb273860	140
Zm00001eb273870	1251
Zm00001eb273890	0
Zm00001eb273900	278
Zm00001eb273910	0
Zm00001eb273930	0
Zm00001eb273940	32
Zm00001eb273950	3
Zm00001eb273960	229
Zm00001eb273970	4
Zm00001eb273980	0
Zm00001eb273990	0
Zm00001eb274000	0
Zm00001eb274010	1
Zm00001eb274020	0
Zm00001eb274030	270
Zm00001eb274050	494
Zm00001eb274060	22
Zm00001eb274080	1
Zm00001eb274090	514
Zm00001eb274110	6076
Zm00001eb274140	0
Zm00001eb274150	0
Zm00001eb274160	0
Zm00001eb274170	4.16
Zm00001eb274180	644
Zm00001eb274190	1261
Zm00001eb274200	508
Zm00001eb274210	837
Zm00001eb274220	0
Zm00001eb274230	0
Zm00001eb274240	196.19
Zm00001eb274250	160.81
Zm00001eb274260	5
Zm00001eb274280	681
Zm00001eb274290	301
Zm00001eb274300	0
Zm00001eb274310	0
Zm00001eb274320	2
Zm00001eb274330	3
Zm00001eb274340	216
Zm00001eb274350	0
Zm00001eb274360	148
Zm00001eb274370	2.01
Zm00001eb274380	0
Zm00001eb274390	0
Zm00001eb274400	1033
Zm00001eb274410	32.44
Zm00001eb274430	189
Zm00001eb274440	43
Zm00001eb274480	0
Zm00001eb274490	29
Zm00001eb274500	149.01
Zm00001eb274510	195
Zm00001eb274520	97.14
Zm00001eb274530	0
Zm00001eb274540	0
Zm00001eb274550	9.42
Zm00001eb274560	0
Zm00001eb274570	0
Zm00001eb274580	0
Zm00001eb274590	0
Zm00001eb274600	445
Zm00001eb274610	0
Zm00001eb274630	561.1
Zm00001eb274640	71.9
Zm00001eb274650	149
Zm00001eb274660	10.28
Zm00001eb274690	290
Zm00001eb274700	257
Zm00001eb274710	121
Zm00001eb274720	0
Zm00001eb274730	0
Zm00001eb274740	3
Zm00001eb274750	6
Zm00001eb274760	11
Zm00001eb274770	37
Zm00001eb274800	0
Zm00001eb274810	0
Zm00001eb274820	0
Zm00001eb274840	23
Zm00001eb274850	159
Zm00001eb274860	0
Zm00001eb274870	4
Zm00001eb274880	0
Zm00001eb274890	3
Zm00001eb274910	359
Zm00001eb274920	32.69
Zm00001eb274940	608
Zm00001eb274950	51
Zm00001eb274960	472
Zm00001eb274970	861
Zm00001eb274980	39
Zm00001eb274990	113
Zm00001eb275000	242
Zm00001eb275010	0
Zm00001eb275020	0
Zm00001eb275030	124.2
Zm00001eb275040	103
Zm00001eb275050	138
Zm00001eb275060	0
Zm00001eb275070	0
Zm00001eb275080	31
Zm00001eb275090	349
Zm00001eb275100	0
Zm00001eb275110	0
Zm00001eb275120	257
Zm00001eb275130	167
Zm00001eb275140	33
Zm00001eb275150	182
Zm00001eb275160	68
Zm00001eb275180	2
Zm00001eb275200	2271
Zm00001eb275220	326
Zm00001eb275230	1993
Zm00001eb275240	1074.37
Zm00001eb275250	1461
Zm00001eb275260	80
Zm00001eb275270	0
Zm00001eb275280	0
Zm00001eb275290	0
Zm00001eb275300	0
Zm00001eb275310	0
Zm00001eb275320	0
Zm00001eb275330	0
Zm00001eb275340	2523
Zm00001eb275350	0
Zm00001eb275370	0
Zm00001eb275380	373
Zm00001eb275390	2167
Zm00001eb275400	38
Zm00001eb275410	663
Zm00001eb275420	266
Zm00001eb275430	114
Zm00001eb275450	1738
Zm00001eb275460	7
Zm00001eb275480	116.14
Zm00001eb275490	650
Zm00001eb275500	12
Zm00001eb275510	116.87
Zm00001eb275520	14.13
Zm00001eb275530	0
Zm00001eb275540	5
Zm00001eb275550	251
Zm00001eb275560	3.17
Zm00001eb275570	641
Zm00001eb275580	4
Zm00001eb275590	5
Zm00001eb275610	0
Zm00001eb275620	193
Zm00001eb275630	34
Zm00001eb275640	744
Zm00001eb275650	10
Zm00001eb275660	11
Zm00001eb275670	13
Zm00001eb275680	169
Zm00001eb275690	364
Zm00001eb275700	0
Zm00001eb275710	63
Zm00001eb275720	458
Zm00001eb275730	1752
Zm00001eb275740	38
Zm00001eb275750	2257
Zm00001eb275760	0
Zm00001eb275770	1190
Zm00001eb275780	1
Zm00001eb275790	0
Zm00001eb275800	0
Zm00001eb275810	194
Zm00001eb275820	64
Zm00001eb275840	0
Zm00001eb275850	0
Zm00001eb275860	13
Zm00001eb275880	0
Zm00001eb275890	0
Zm00001eb275900	2
Zm00001eb275910	10
Zm00001eb275920	0
Zm00001eb275930	0
Zm00001eb275940	0
Zm00001eb275950	0
Zm00001eb275960	0
Zm00001eb275970	0
Zm00001eb275980	0
Zm00001eb275990	0
Zm00001eb276000	0
Zm00001eb276010	0
Zm00001eb276020	0
Zm00001eb276030	0
Zm00001eb276040	0
Zm00001eb276050	0
Zm00001eb276060	0
Zm00001eb276070	0
Zm00001eb276080	0
Zm00001eb276090	0
Zm00001eb276100	0
Zm00001eb276110	0
Zm00001eb276120	2
Zm00001eb276140	909
Zm00001eb276150	80
Zm00001eb276160	468
Zm00001eb276170	337
Zm00001eb276190	882
Zm00001eb276200	0
Zm00001eb276210	0
Zm00001eb276220	75
Zm00001eb276230	108.58
Zm00001eb276240	4.42
Zm00001eb276250	176
Zm00001eb276260	128
Zm00001eb276270	87
Zm00001eb276280	2121
Zm00001eb276290	0
Zm00001eb276300	0
Zm00001eb276310	0
Zm00001eb276320	0
Zm00001eb276330	1
Zm00001eb276340	0
Zm00001eb276350	0
Zm00001eb276360	0
Zm00001eb276370	0
Zm00001eb276380	1
Zm00001eb276390	0
Zm00001eb276400	1
Zm00001eb276410	0
Zm00001eb276420	0
Zm00001eb276430	2
Zm00001eb276440	0
Zm00001eb276450	1
Zm00001eb276470	0
Zm00001eb276490	2
Zm00001eb276500	0
Zm00001eb276510	0
Zm00001eb276520	204.2
Zm00001eb276530	0
Zm00001eb276540	85
Zm00001eb276550	0
Zm00001eb276570	1003
Zm00001eb276580	894
Zm00001eb276590	1600.45
Zm00001eb276600	0
Zm00001eb276610	0
Zm00001eb276620	0
Zm00001eb276630	0
Zm00001eb276640	0
Zm00001eb276650	0
Zm00001eb276660	0
Zm00001eb276670	0
Zm00001eb276680	722
Zm00001eb276690	0
Zm00001eb276700	0
Zm00001eb276710	0
Zm00001eb276730	33
Zm00001eb276740	5
Zm00001eb276750	169.08
Zm00001eb276760	487
Zm00001eb276770	0
Zm00001eb276780	1
Zm00001eb276790	0
Zm00001eb276800	3
Zm00001eb276810	2
Zm00001eb276820	0
Zm00001eb276830	275
Zm00001eb276840	1
Zm00001eb276850	135
Zm00001eb276860	40381
Zm00001eb276870	782
Zm00001eb276880	0
Zm00001eb276890	0
Zm00001eb276900	0
Zm00001eb276910	0
Zm00001eb276920	14
Zm00001eb276930	0
Zm00001eb276940	28
Zm00001eb276950	0
Zm00001eb276960	0
Zm00001eb276970	0
Zm00001eb276980	167.21
Zm00001eb276990	397
Zm00001eb277000	627
Zm00001eb277040	94
Zm00001eb277050	0
Zm00001eb277060	50
Zm00001eb277070	805
Zm00001eb277080	0
Zm00001eb277090	0
Zm00001eb277100	231
Zm00001eb277110	29
Zm00001eb277130	66.13
Zm00001eb277140	0
Zm00001eb277150	4.82
Zm00001eb277160	20.18
Zm00001eb277180	108.87
Zm00001eb277190	0
Zm00001eb277200	0
Zm00001eb277210	1
Zm00001eb277230	0
Zm00001eb277240	4
Zm00001eb277250	447
Zm00001eb277260	36.43
Zm00001eb277270	12.57
Zm00001eb277280	614
Zm00001eb277290	6
Zm00001eb277300	86
Zm00001eb277310	0
Zm00001eb277320	21084
Zm00001eb277330	14109
Zm00001eb277340	0
Zm00001eb277350	152
Zm00001eb277360	797
Zm00001eb277370	508
Zm00001eb277380	48
Zm00001eb277390	527
Zm00001eb277400	27
Zm00001eb277410	758
Zm00001eb277420	225
Zm00001eb277430	145.47
Zm00001eb277440	0
Zm00001eb277450	2346
Zm00001eb277460	1588
Zm00001eb277480	921
Zm00001eb277490	321
Zm00001eb277500	0
Zm00001eb277510	2
Zm00001eb277520	5
Zm00001eb277530	754
Zm00001eb277540	2378
Zm00001eb277550	487
Zm00001eb277560	445
Zm00001eb277570	0
Zm00001eb277580	0
Zm00001eb277590	0
Zm00001eb277610	0
Zm00001eb277620	44
Zm00001eb277630	0
Zm00001eb277640	0
Zm00001eb277650	0
Zm00001eb277660	3
Zm00001eb277670	0
Zm00001eb277680	937.48
Zm00001eb277690	11
Zm00001eb277700	1822
Zm00001eb277710	76
Zm00001eb277720	3
Zm00001eb277730	0
Zm00001eb277740	0
Zm00001eb277760	0
Zm00001eb277770	142
Zm00001eb277780	31
Zm00001eb277790	2632
Zm00001eb277800	0
Zm00001eb277810	0
Zm00001eb277820	35
Zm00001eb277830	255
Zm00001eb277840	22
Zm00001eb277850	0
Zm00001eb277860	311.1
Zm00001eb277870	451
Zm00001eb277880	42
Zm00001eb277900	4
Zm00001eb277910	0
Zm00001eb277920	0
Zm00001eb277940	949
Zm00001eb277950	724
Zm00001eb277960	18
Zm00001eb277970	0
Zm00001eb277980	0
Zm00001eb277990	58
Zm00001eb278000	0
Zm00001eb278010	106
Zm00001eb278020	510
Zm00001eb278050	186
Zm00001eb278060	1560
Zm00001eb278070	671
Zm00001eb278080	0
Zm00001eb278090	0
Zm00001eb278100	641
Zm00001eb278110	1789
