gene_id	T_24_Susc
Zm00001eb191080	450
Zm00001eb191090	656
Zm00001eb191100	0
Zm00001eb191110	24
Zm00001eb191120	0
Zm00001eb191130	280
Zm00001eb191140	0
Zm00001eb191150	0
Zm00001eb191160	0
Zm00001eb191170	8
Zm00001eb191180	471
Zm00001eb191190	38
Zm00001eb191210	211
Zm00001eb191220	593
Zm00001eb191230	2168
Zm00001eb191240	12
Zm00001eb191250	0
Zm00001eb191260	51
Zm00001eb191270	89
Zm00001eb191290	1370
Zm00001eb191310	0
Zm00001eb191320	32
Zm00001eb191330	0
Zm00001eb191340	48
Zm00001eb191350	216
Zm00001eb191360	1262
Zm00001eb191370	142
Zm00001eb191380	726.75
Zm00001eb191390	0
Zm00001eb191400	445
Zm00001eb191410	50
Zm00001eb191420	351
Zm00001eb191430	127.24
Zm00001eb191440	189
Zm00001eb191450	0
Zm00001eb191460	0
Zm00001eb191470	0
Zm00001eb191480	1007.73
Zm00001eb191490	14.27
Zm00001eb191500	192
Zm00001eb191510	94
Zm00001eb191520	0
Zm00001eb191530	89.84
Zm00001eb191540	58.16
Zm00001eb191550	5806
Zm00001eb191560	157
Zm00001eb191570	0
Zm00001eb191580	394
Zm00001eb191590	96
Zm00001eb191600	47
Zm00001eb191610	5
Zm00001eb191620	62
Zm00001eb191630	0
Zm00001eb191640	17
Zm00001eb191650	50
Zm00001eb191660	557
Zm00001eb191670	0
Zm00001eb191680	535
Zm00001eb191690	8
Zm00001eb191700	316
Zm00001eb191710	4020
Zm00001eb191720	567
Zm00001eb191730	10
Zm00001eb191740	0
Zm00001eb191750	2.8
Zm00001eb191760	0
Zm00001eb191770	0
Zm00001eb191780	19
Zm00001eb191790	1688.8
Zm00001eb191810	0
Zm00001eb191820	208.2
Zm00001eb191830	186
Zm00001eb191840	0
Zm00001eb191860	0
Zm00001eb191870	0
Zm00001eb191880	0
Zm00001eb191890	39
Zm00001eb191910	0
Zm00001eb191920	1749
Zm00001eb191930	4862
Zm00001eb191940	893
Zm00001eb191980	4
Zm00001eb191990	4
Zm00001eb192000	116
Zm00001eb192020	10
Zm00001eb192040	2.15
Zm00001eb192050	513
Zm00001eb192060	1411
Zm00001eb192070	7
Zm00001eb192080	111
Zm00001eb192090	310
Zm00001eb192100	0
Zm00001eb192110	941
Zm00001eb192120	385
Zm00001eb192130	226
Zm00001eb192140	315
Zm00001eb192150	22
Zm00001eb192160	0
Zm00001eb192170	0
Zm00001eb192180	0
Zm00001eb192190	0
Zm00001eb192200	10
Zm00001eb192220	0
Zm00001eb192230	60
Zm00001eb192250	897
Zm00001eb192260	33
Zm00001eb192270	87
Zm00001eb192280	61
Zm00001eb192290	1
Zm00001eb192310	3704
Zm00001eb192320	0
Zm00001eb192330	51
Zm00001eb192340	600
Zm00001eb192350	99
Zm00001eb192360	234
Zm00001eb192370	229
Zm00001eb192380	82
Zm00001eb192400	61
Zm00001eb192410	0
Zm00001eb192420	0
Zm00001eb192430	58.18
Zm00001eb192440	50.82
Zm00001eb192450	24
Zm00001eb192460	154
Zm00001eb192470	4862.71
Zm00001eb192480	1629.29
Zm00001eb192490	6892.72
Zm00001eb192500	754.28
Zm00001eb192530	121
Zm00001eb192540	3
Zm00001eb192550	5
Zm00001eb192560	132
Zm00001eb192570	4945
Zm00001eb192580	3
Zm00001eb192590	313
Zm00001eb192600	37
Zm00001eb192620	0
Zm00001eb192630	5387
Zm00001eb192640	545
Zm00001eb192660	16
Zm00001eb192670	179
Zm00001eb192680	258.22
Zm00001eb192690	1693
Zm00001eb192700	910
Zm00001eb192710	458.79
Zm00001eb192720	33.18
Zm00001eb192730	47.01
Zm00001eb192740	151.99
Zm00001eb192750	26
Zm00001eb192760	149
Zm00001eb192770	397
Zm00001eb192780	243
Zm00001eb192800	1399
Zm00001eb192810	0
Zm00001eb192820	305
Zm00001eb192830	0
Zm00001eb192840	13
Zm00001eb192850	966
Zm00001eb192860	2453
Zm00001eb192880	11
Zm00001eb192890	55
Zm00001eb192900	3417
Zm00001eb192910	1358
Zm00001eb192920	136.83
Zm00001eb192930	19.17
Zm00001eb192940	278
Zm00001eb192950	0
Zm00001eb192960	3055
Zm00001eb192970	34
Zm00001eb192980	1184
Zm00001eb192990	31.69
Zm00001eb193000	0
Zm00001eb193010	2
Zm00001eb193020	0
Zm00001eb193030	1068
Zm00001eb193040	3495
Zm00001eb193060	6
Zm00001eb193080	2.61
Zm00001eb193090	1635
Zm00001eb193100	2629
Zm00001eb193120	10
Zm00001eb193130	31
Zm00001eb193140	1410
Zm00001eb193150	2
Zm00001eb193160	514
Zm00001eb193170	1744
Zm00001eb193180	176
Zm00001eb193190	232
Zm00001eb193210	0
Zm00001eb193230	0
Zm00001eb193240	182
Zm00001eb193250	0
Zm00001eb193260	16
Zm00001eb193270	427
Zm00001eb193280	57
Zm00001eb193290	236
Zm00001eb193300	36
Zm00001eb193310	0
Zm00001eb193320	5
Zm00001eb193330	277
Zm00001eb193350	0
Zm00001eb193360	111
Zm00001eb193370	179
Zm00001eb193380	862
Zm00001eb193390	0
Zm00001eb193410	0
Zm00001eb193460	0
Zm00001eb193470	723
Zm00001eb193480	1168
Zm00001eb193490	183
Zm00001eb193500	22
Zm00001eb193510	302
Zm00001eb193520	7
Zm00001eb193530	760.72
Zm00001eb193550	109
Zm00001eb193560	647.93
Zm00001eb193570	55.07
Zm00001eb193580	0
Zm00001eb193590	531
Zm00001eb193600	0
Zm00001eb193610	0
Zm00001eb193620	239
Zm00001eb193640	68
Zm00001eb193650	164
Zm00001eb193660	151
Zm00001eb193670	29
Zm00001eb193680	18
Zm00001eb193690	1677
Zm00001eb193700	185
Zm00001eb193710	74
Zm00001eb193720	1041
Zm00001eb193730	347
Zm00001eb193740	2
Zm00001eb193750	0
Zm00001eb193760	129
Zm00001eb193770	0
Zm00001eb193780	58
Zm00001eb193790	50
Zm00001eb193810	59
Zm00001eb193820	140
Zm00001eb193830	286
Zm00001eb193840	925
Zm00001eb193850	127
Zm00001eb193860	60
Zm00001eb193870	220.1
Zm00001eb193890	1
Zm00001eb193900	0
Zm00001eb193910	622
Zm00001eb193920	133
Zm00001eb193930	140
Zm00001eb193940	345
Zm00001eb193950	293
Zm00001eb193960	672
Zm00001eb193970	129
Zm00001eb193980	0
Zm00001eb193990	14
Zm00001eb194000	4.04
Zm00001eb194020	129
Zm00001eb194040	19
Zm00001eb194050	18.07
Zm00001eb194060	312.93
Zm00001eb194070	44
Zm00001eb194080	0
Zm00001eb194090	3
Zm00001eb194100	131
Zm00001eb194110	411
Zm00001eb194120	1118
Zm00001eb194130	1324
Zm00001eb194140	507
Zm00001eb194150	346
Zm00001eb194160	4
Zm00001eb194170	320
Zm00001eb194180	30
Zm00001eb194190	13334
Zm00001eb194200	619
Zm00001eb194210	61
Zm00001eb194220	681
Zm00001eb194230	1134
Zm00001eb194240	1807.99
Zm00001eb194250	4.01
Zm00001eb194260	741
Zm00001eb194270	164
Zm00001eb194280	0
Zm00001eb194290	0
Zm00001eb194300	286
Zm00001eb194310	0
Zm00001eb194320	1
Zm00001eb194330	1126
Zm00001eb194340	137
Zm00001eb194350	38
Zm00001eb194370	29
Zm00001eb194380	10
Zm00001eb194400	0
Zm00001eb194410	3418
Zm00001eb194420	1214
Zm00001eb194430	0
Zm00001eb194440	337
Zm00001eb194450	728
Zm00001eb194470	0
Zm00001eb194480	217.88
Zm00001eb194490	227.87
Zm00001eb194500	36
Zm00001eb194510	354
Zm00001eb194520	1
Zm00001eb194530	1425
Zm00001eb194540	0
Zm00001eb194550	162
Zm00001eb194560	0
Zm00001eb194570	318
Zm00001eb194590	10
Zm00001eb194600	0
Zm00001eb194610	0
Zm00001eb194620	183
Zm00001eb194630	56.41
Zm00001eb194640	230.2
Zm00001eb194650	492
Zm00001eb194660	0
Zm00001eb194670	785
Zm00001eb194680	626
Zm00001eb194690	782
Zm00001eb194700	42
Zm00001eb194710	0
Zm00001eb194720	1.9
Zm00001eb194730	1910
Zm00001eb194740	0
Zm00001eb194750	2
Zm00001eb194760	10
Zm00001eb194770	76
Zm00001eb194780	1798
Zm00001eb194790	0
Zm00001eb194800	333
Zm00001eb194820	22
Zm00001eb194830	381
Zm00001eb194840	4
Zm00001eb194850	0
Zm00001eb194860	20.48
Zm00001eb194870	233.52
Zm00001eb194880	376.32
Zm00001eb194890	0
Zm00001eb194900	0
Zm00001eb194910	0
Zm00001eb194920	94
Zm00001eb194930	943
Zm00001eb194940	1044
Zm00001eb194950	6692.43
Zm00001eb194960	0
Zm00001eb194970	494
Zm00001eb194980	378
Zm00001eb194990	3250
Zm00001eb195000	5559
Zm00001eb195010	861
Zm00001eb195020	228
Zm00001eb195030	1179
Zm00001eb195040	2
Zm00001eb195050	549
Zm00001eb195060	1899
Zm00001eb195070	1138
Zm00001eb195080	157.35
Zm00001eb195090	54.65
Zm00001eb195100	118
Zm00001eb195120	231
Zm00001eb195130	5
Zm00001eb195140	626
Zm00001eb195160	555
Zm00001eb195170	334
Zm00001eb195180	52
Zm00001eb195190	95
Zm00001eb195200	8631.17
Zm00001eb195210	886.83
Zm00001eb195220	340
Zm00001eb195230	251
Zm00001eb195250	0
Zm00001eb195260	0
Zm00001eb195270	508
Zm00001eb195280	409
Zm00001eb195290	59
Zm00001eb195320	325
Zm00001eb195340	155
Zm00001eb195370	234
Zm00001eb195380	993.76
Zm00001eb195390	953.24
Zm00001eb195400	0
Zm00001eb195420	880
Zm00001eb195430	0
Zm00001eb195440	2
Zm00001eb195450	1162
Zm00001eb195460	72
Zm00001eb195470	10
Zm00001eb195480	618
Zm00001eb195490	5
Zm00001eb195500	6
Zm00001eb195510	703
Zm00001eb195520	706
Zm00001eb195530	73
Zm00001eb195540	0
Zm00001eb195550	103
Zm00001eb195560	404
Zm00001eb195570	0
Zm00001eb195580	0
Zm00001eb195600	928
Zm00001eb195620	16
Zm00001eb195630	50
Zm00001eb195640	430
Zm00001eb195650	185.84
Zm00001eb195660	0
Zm00001eb195670	4
Zm00001eb195680	0
Zm00001eb195690	338
Zm00001eb195700	450
Zm00001eb195710	2062
Zm00001eb195720	24
Zm00001eb195740	41
Zm00001eb195760	36
Zm00001eb195770	11
Zm00001eb195780	1900
Zm00001eb195790	192
Zm00001eb195800	142
Zm00001eb195810	0
Zm00001eb195830	0
Zm00001eb195840	40
Zm00001eb195850	18
Zm00001eb195860	2589.87
Zm00001eb195870	0
Zm00001eb195880	90
Zm00001eb195900	0
Zm00001eb195910	276.44
Zm00001eb195920	152.56
Zm00001eb195930	22
Zm00001eb195940	366
Zm00001eb195960	124
Zm00001eb195970	203
Zm00001eb195980	1059
Zm00001eb195990	4.62
Zm00001eb196000	0
Zm00001eb196010	0
Zm00001eb196020	102.62
Zm00001eb196030	1097.38
Zm00001eb196040	3
Zm00001eb196060	1106
Zm00001eb196070	0
Zm00001eb196080	266
Zm00001eb196090	0
Zm00001eb196100	77
Zm00001eb196110	0
Zm00001eb196120	0
Zm00001eb196150	241
Zm00001eb196170	28
Zm00001eb196180	475
Zm00001eb196190	302
Zm00001eb196200	79
Zm00001eb196210	6
Zm00001eb196220	12
Zm00001eb196230	300.76
Zm00001eb196240	70
Zm00001eb196250	0
Zm00001eb196260	0
Zm00001eb196270	933.41
Zm00001eb196280	2347.59
Zm00001eb196300	0
Zm00001eb196310	57
Zm00001eb196320	278
Zm00001eb196330	0
Zm00001eb196340	186
Zm00001eb196350	513
Zm00001eb196360	712
Zm00001eb196370	0
Zm00001eb196380	509
Zm00001eb196390	953
Zm00001eb196400	141
Zm00001eb196410	184
Zm00001eb196420	0
Zm00001eb196430	8
Zm00001eb196440	0
Zm00001eb196450	0
Zm00001eb196460	30.96
Zm00001eb196470	63.04
Zm00001eb196500	35
Zm00001eb196510	156
Zm00001eb196520	1135
Zm00001eb196530	1323
Zm00001eb196540	8
Zm00001eb196550	365
Zm00001eb196560	697
Zm00001eb196570	0
Zm00001eb196580	6
Zm00001eb196590	776
Zm00001eb196600	52
Zm00001eb196610	98
Zm00001eb196620	0
Zm00001eb196630	361
Zm00001eb196640	922
Zm00001eb196650	3258
Zm00001eb196660	0
Zm00001eb196670	214
Zm00001eb196690	0
Zm00001eb196700	0
Zm00001eb196710	10
Zm00001eb196720	0
Zm00001eb196730	0
Zm00001eb196740	0
Zm00001eb196750	0
Zm00001eb196760	6
Zm00001eb196780	0
Zm00001eb196790	7
Zm00001eb196800	0
Zm00001eb196810	1
Zm00001eb196820	0
Zm00001eb196830	27
Zm00001eb196840	0
Zm00001eb196850	0
Zm00001eb196860	0
Zm00001eb196870	65
Zm00001eb196880	122
Zm00001eb196900	40
Zm00001eb196920	42
Zm00001eb196930	499
Zm00001eb196940	320
Zm00001eb196950	0
Zm00001eb196960	1406
Zm00001eb196970	76.31
Zm00001eb196980	135
Zm00001eb196990	57
Zm00001eb197000	62
Zm00001eb197010	0
Zm00001eb197020	53
Zm00001eb197030	97.24
Zm00001eb197040	654.76
Zm00001eb197050	0
Zm00001eb197060	0
Zm00001eb197070	51
Zm00001eb197090	4
Zm00001eb197100	0
Zm00001eb197110	0
Zm00001eb197120	64
Zm00001eb197130	0
Zm00001eb197140	0
Zm00001eb197150	315
Zm00001eb197160	1
Zm00001eb197170	0
Zm00001eb197180	2350
Zm00001eb197190	0
Zm00001eb197200	35
Zm00001eb197210	0
Zm00001eb197220	7
Zm00001eb197230	0
Zm00001eb197240	0
Zm00001eb197250	0
Zm00001eb197260	0
Zm00001eb197270	0
Zm00001eb197280	0
Zm00001eb197290	240
Zm00001eb197300	102
Zm00001eb197310	11
Zm00001eb197320	126
Zm00001eb197330	0
Zm00001eb197340	0
Zm00001eb197350	0
Zm00001eb197360	6.54
Zm00001eb197370	117
Zm00001eb197380	0
Zm00001eb197390	0
Zm00001eb197400	4
Zm00001eb197410	308.55
Zm00001eb197420	0
Zm00001eb197430	0
Zm00001eb197450	0
Zm00001eb197460	0
Zm00001eb197470	0
Zm00001eb197480	0
Zm00001eb197490	16
Zm00001eb197500	9
Zm00001eb197510	0
Zm00001eb197520	15
Zm00001eb197530	484
Zm00001eb197540	0
Zm00001eb197550	6
Zm00001eb197560	0
Zm00001eb197570	539.87
Zm00001eb197580	112.13
Zm00001eb197590	59
Zm00001eb197600	605.55
Zm00001eb197610	297
Zm00001eb197620	459
Zm00001eb197630	504
Zm00001eb197640	591
Zm00001eb197650	139
Zm00001eb197670	0
Zm00001eb197690	23
Zm00001eb197710	222
Zm00001eb197720	0
Zm00001eb197740	500
Zm00001eb197750	116
Zm00001eb197770	0
Zm00001eb197780	218
Zm00001eb197790	0
Zm00001eb197800	0
Zm00001eb197810	43
Zm00001eb197820	0
Zm00001eb197830	0
Zm00001eb197840	0
Zm00001eb197850	0
Zm00001eb197860	950.75
Zm00001eb197870	2767
Zm00001eb197880	0
Zm00001eb197890	424
Zm00001eb197900	452
Zm00001eb197910	1254
Zm00001eb197920	0
Zm00001eb197940	829
Zm00001eb197960	42
Zm00001eb197970	0
Zm00001eb197980	0
Zm00001eb197990	222
Zm00001eb198000	192
Zm00001eb198010	37
Zm00001eb198020	1896
Zm00001eb198030	0
Zm00001eb198040	0
Zm00001eb198050	81
Zm00001eb198060	0
Zm00001eb198070	0
Zm00001eb198080	23
Zm00001eb198090	0
Zm00001eb198100	153
Zm00001eb198110	277
Zm00001eb198120	1474
Zm00001eb198140	112.09
Zm00001eb198150	1266.91
Zm00001eb198170	0
Zm00001eb198180	2012.29
Zm00001eb198190	86
Zm00001eb198200	0
Zm00001eb198210	72
Zm00001eb198220	363
Zm00001eb198230	0
Zm00001eb198240	153
Zm00001eb198250	277
Zm00001eb198260	179
Zm00001eb198270	0
Zm00001eb198280	965
Zm00001eb198290	0
Zm00001eb198300	1117
Zm00001eb198310	181
Zm00001eb198320	358
Zm00001eb198330	0
Zm00001eb198340	0
Zm00001eb198350	1699.66
Zm00001eb198360	1
Zm00001eb198370	55
Zm00001eb198390	0
Zm00001eb198410	5
Zm00001eb198420	83
Zm00001eb198430	271
Zm00001eb198440	80
Zm00001eb198450	1350
Zm00001eb198460	3583
Zm00001eb198470	189
Zm00001eb198490	204
Zm00001eb198500	60.94
Zm00001eb198510	0
Zm00001eb198520	0
Zm00001eb198530	0
Zm00001eb198540	90
Zm00001eb198550	2
Zm00001eb198560	1392.51
Zm00001eb198570	32.49
Zm00001eb198580	2007
Zm00001eb198590	127.03
Zm00001eb198600	795.98
Zm00001eb198610	0
Zm00001eb198620	303
Zm00001eb198640	349
Zm00001eb198650	535
Zm00001eb198660	8
Zm00001eb198670	601
Zm00001eb198680	0
Zm00001eb198690	700
Zm00001eb198700	943
Zm00001eb198710	726
Zm00001eb198720	710
Zm00001eb198730	2006
Zm00001eb198740	1236
Zm00001eb198750	1755.11
Zm00001eb198760	2.89
Zm00001eb198770	26
Zm00001eb198790	408
Zm00001eb198800	0
Zm00001eb198810	254
Zm00001eb198820	480
Zm00001eb198830	785
Zm00001eb198840	377
Zm00001eb198850	219
Zm00001eb198860	3
Zm00001eb198870	16
Zm00001eb198880	1220
Zm00001eb198890	0
Zm00001eb198900	1
Zm00001eb198910	1931
Zm00001eb198940	0
Zm00001eb198950	234
Zm00001eb198960	957.71
Zm00001eb198970	113.29
Zm00001eb198990	765
Zm00001eb199000	0
Zm00001eb199010	0
Zm00001eb199020	61
Zm00001eb199040	0
Zm00001eb199050	553
Zm00001eb199060	496
Zm00001eb199070	8
Zm00001eb199080	25
Zm00001eb199090	2088
Zm00001eb199100	202
Zm00001eb199110	33
Zm00001eb199140	486
Zm00001eb199150	654
Zm00001eb199160	726
Zm00001eb199170	14
Zm00001eb199180	51
Zm00001eb199190	43
Zm00001eb199200	14
Zm00001eb199210	0
Zm00001eb199220	0
Zm00001eb199230	1621
Zm00001eb199240	626
Zm00001eb199250	0
Zm00001eb199260	21
Zm00001eb199270	0
Zm00001eb199280	0
Zm00001eb199290	0
Zm00001eb199300	438
Zm00001eb199310	5
Zm00001eb199320	192
Zm00001eb199330	386
Zm00001eb199340	17
Zm00001eb199350	0
Zm00001eb199360	8
Zm00001eb199370	0
Zm00001eb199380	0
Zm00001eb199390	3
Zm00001eb199400	689
Zm00001eb199410	638
Zm00001eb199420	0
Zm00001eb199430	174
Zm00001eb199440	0
Zm00001eb199450	0
Zm00001eb199460	815
Zm00001eb199470	6602
Zm00001eb199490	1430
Zm00001eb199500	48
Zm00001eb199510	0
Zm00001eb199520	106
Zm00001eb199530	22
Zm00001eb199540	308
Zm00001eb199550	397
Zm00001eb199560	371
Zm00001eb199570	79
Zm00001eb199580	339
Zm00001eb199590	12787
Zm00001eb199600	230
Zm00001eb199610	0
Zm00001eb199620	0
Zm00001eb199630	0
Zm00001eb199640	0
Zm00001eb199650	0
Zm00001eb199660	748
Zm00001eb199670	1263
Zm00001eb199680	0
Zm00001eb199690	2
Zm00001eb199700	544
Zm00001eb199710	0
Zm00001eb199720	28
Zm00001eb199730	0
Zm00001eb199740	0
Zm00001eb199750	0
Zm00001eb199770	0
Zm00001eb199780	59
Zm00001eb199800	5438
Zm00001eb199810	100
Zm00001eb199820	353
Zm00001eb199840	58
Zm00001eb199870	0
Zm00001eb199880	94
Zm00001eb199890	0
Zm00001eb199900	72
Zm00001eb199910	0
Zm00001eb199930	207
Zm00001eb199940	619
Zm00001eb199950	754
Zm00001eb199960	181
Zm00001eb199970	2303
Zm00001eb199980	210
Zm00001eb199990	0
Zm00001eb200000	4
Zm00001eb200010	396
Zm00001eb200020	0
Zm00001eb200030	455
Zm00001eb200040	3
Zm00001eb200050	181
Zm00001eb200060	508
Zm00001eb200070	644
Zm00001eb200080	365
Zm00001eb200090	0
Zm00001eb200100	4
Zm00001eb200110	0
Zm00001eb200120	1
Zm00001eb200130	1013
Zm00001eb200140	589
Zm00001eb200150	1048
Zm00001eb200160	100.61
Zm00001eb200170	254
Zm00001eb200180	321
Zm00001eb200190	0
Zm00001eb200200	0
Zm00001eb200210	57
Zm00001eb200220	4
Zm00001eb200230	144
Zm00001eb200250	34.16
Zm00001eb200260	12
Zm00001eb200270	0
Zm00001eb200280	0
Zm00001eb200290	0
Zm00001eb200300	762
Zm00001eb200320	1895
Zm00001eb200350	248.43
Zm00001eb200360	17.57
Zm00001eb200370	150
Zm00001eb200380	28
Zm00001eb200390	134
Zm00001eb200400	1659
Zm00001eb200420	0
Zm00001eb200430	5316
Zm00001eb200440	116
Zm00001eb200450	127
Zm00001eb200460	36
Zm00001eb200470	393
Zm00001eb200480	17
Zm00001eb200500	129
Zm00001eb200510	173
Zm00001eb200520	0
Zm00001eb200530	47
Zm00001eb200540	13
Zm00001eb200550	0
Zm00001eb200560	0
Zm00001eb200570	57
Zm00001eb200590	1334
Zm00001eb200600	0
Zm00001eb200610	106
Zm00001eb200620	868
Zm00001eb200630	31.76
Zm00001eb200650	1066
Zm00001eb200660	0
Zm00001eb200680	110
Zm00001eb200690	0
Zm00001eb200700	901
Zm00001eb200710	649
Zm00001eb200720	406
Zm00001eb200730	546
Zm00001eb200740	371
Zm00001eb200750	325
Zm00001eb200760	562
Zm00001eb200770	293
Zm00001eb200780	2
Zm00001eb200790	0
Zm00001eb200800	0
Zm00001eb200810	5642
Zm00001eb200820	18
Zm00001eb200830	402
Zm00001eb200840	29
Zm00001eb200860	35
Zm00001eb200870	223
Zm00001eb200880	4749
Zm00001eb200890	358
Zm00001eb200900	281
Zm00001eb200910	1
Zm00001eb200920	313
Zm00001eb200930	631
Zm00001eb200940	173
Zm00001eb200950	0
Zm00001eb200960	129
Zm00001eb200970	0
Zm00001eb200990	778
Zm00001eb201000	1
Zm00001eb201010	80.61
Zm00001eb201020	3.39
Zm00001eb201030	175
Zm00001eb201040	0
Zm00001eb201050	0
Zm00001eb201060	476
Zm00001eb201070	1.07
Zm00001eb201080	72
Zm00001eb201090	1057
Zm00001eb201100	99
Zm00001eb201110	551
Zm00001eb201120	0
Zm00001eb201130	2228
Zm00001eb201140	434
Zm00001eb201150	242
Zm00001eb201160	0
Zm00001eb201170	0
Zm00001eb201180	102
Zm00001eb201190	5.15
Zm00001eb201210	790.83
Zm00001eb201220	828
Zm00001eb201230	1426
Zm00001eb201240	10
Zm00001eb201250	3692
Zm00001eb201260	899
Zm00001eb201270	0
Zm00001eb201280	0
Zm00001eb201290	1677
Zm00001eb201300	0
Zm00001eb201310	0
Zm00001eb201330	3323
Zm00001eb201340	924
Zm00001eb201350	97
Zm00001eb201360	0
Zm00001eb201370	0
Zm00001eb201380	5
Zm00001eb201390	114
Zm00001eb201400	0
Zm00001eb201410	573
Zm00001eb201420	0
Zm00001eb201430	32
Zm00001eb201440	749
Zm00001eb201450	102
Zm00001eb201460	0
Zm00001eb201480	7.17
Zm00001eb201500	0
Zm00001eb201510	0
Zm00001eb201520	127
Zm00001eb201530	0
Zm00001eb201540	0
Zm00001eb201560	0
Zm00001eb201570	7185
Zm00001eb201580	158
Zm00001eb201590	4
Zm00001eb201600	0
Zm00001eb201610	0
Zm00001eb201620	0
Zm00001eb201630	0
Zm00001eb201640	0
Zm00001eb201650	0
Zm00001eb201670	0
Zm00001eb201680	0
Zm00001eb201700	0
Zm00001eb201710	138
Zm00001eb201720	73
Zm00001eb201730	115
Zm00001eb201740	616
Zm00001eb201750	225
Zm00001eb201760	0
Zm00001eb201770	985
Zm00001eb201780	0
Zm00001eb201790	0
Zm00001eb201800	0
Zm00001eb201810	30
Zm00001eb201820	0
Zm00001eb201830	0
Zm00001eb201840	0
Zm00001eb201850	107
Zm00001eb201870	7
Zm00001eb201880	376
Zm00001eb201890	0
Zm00001eb201900	1047
Zm00001eb201910	209
Zm00001eb201920	597
Zm00001eb201930	9
Zm00001eb201940	1330
Zm00001eb201960	0
Zm00001eb201970	0
Zm00001eb201990	0
Zm00001eb202000	0
Zm00001eb202010	0
Zm00001eb202020	0
Zm00001eb202030	40
Zm00001eb202040	1415
Zm00001eb202050	295
Zm00001eb202060	1
Zm00001eb202070	0
Zm00001eb202080	71
Zm00001eb202090	68
Zm00001eb202100	0
Zm00001eb202110	38
Zm00001eb202120	393
Zm00001eb202130	555.96
Zm00001eb202140	1498.22
Zm00001eb202150	34.83
Zm00001eb202170	0
Zm00001eb202180	2583
Zm00001eb202190	0
Zm00001eb202200	3751
Zm00001eb202220	157
Zm00001eb202240	0
Zm00001eb202260	553
Zm00001eb202270	4
Zm00001eb202280	16
Zm00001eb202290	0
Zm00001eb202300	0
Zm00001eb202310	63
Zm00001eb202330	0
Zm00001eb202340	0
Zm00001eb202350	678
Zm00001eb202360	737
Zm00001eb202370	415
Zm00001eb202380	0
Zm00001eb202390	414
Zm00001eb202400	8423
Zm00001eb202410	69
Zm00001eb202420	1290
Zm00001eb202430	0
Zm00001eb202440	435
Zm00001eb202450	54
Zm00001eb202460	19
Zm00001eb202470	44
Zm00001eb202480	4
Zm00001eb202490	8
Zm00001eb202500	2
Zm00001eb202510	13
Zm00001eb202520	740
Zm00001eb202530	0
Zm00001eb202540	3.57
Zm00001eb202550	155.23
Zm00001eb202560	57.77
Zm00001eb202570	40
Zm00001eb202580	5152
Zm00001eb202590	2295
Zm00001eb202600	18
Zm00001eb202610	662
Zm00001eb202620	7
Zm00001eb202630	0
Zm00001eb202640	108.72
Zm00001eb202650	28
Zm00001eb202660	0
Zm00001eb202670	29
Zm00001eb202680	0
Zm00001eb202690	748
Zm00001eb202700	217
Zm00001eb202710	76
Zm00001eb202720	0
Zm00001eb202730	67
Zm00001eb202740	0
Zm00001eb202750	0
Zm00001eb202760	1670
Zm00001eb202790	3412
Zm00001eb202800	202
Zm00001eb202810	6
Zm00001eb202820	0
Zm00001eb202830	2286
Zm00001eb202840	4
Zm00001eb202850	8
Zm00001eb202860	3217
Zm00001eb202870	267
Zm00001eb202880	1.07
Zm00001eb202890	213.02
Zm00001eb202900	0
Zm00001eb202910	4313
Zm00001eb202920	22.07
Zm00001eb202930	0
Zm00001eb202940	409
Zm00001eb202950	389
Zm00001eb202960	736
Zm00001eb202970	13
Zm00001eb202980	2022
Zm00001eb202990	4
Zm00001eb203010	0
Zm00001eb203020	0
Zm00001eb203030	0
Zm00001eb203040	1363
Zm00001eb203050	31
Zm00001eb203060	35
Zm00001eb203070	46
Zm00001eb203090	685
Zm00001eb203100	0
Zm00001eb203110	63
Zm00001eb203130	124
Zm00001eb203140	360
Zm00001eb203150	210
Zm00001eb203180	0
Zm00001eb203190	0
Zm00001eb203200	158
Zm00001eb203220	0
Zm00001eb203230	324.94
Zm00001eb203240	1310
Zm00001eb203250	121
Zm00001eb203260	101
Zm00001eb203270	0
Zm00001eb203280	821
Zm00001eb203290	0
Zm00001eb203300	0
Zm00001eb203310	420
Zm00001eb203320	186
Zm00001eb203330	469
Zm00001eb203340	7341
Zm00001eb203350	488
Zm00001eb203360	1300
Zm00001eb203380	98.6
Zm00001eb203390	27.5
Zm00001eb203400	6.9
Zm00001eb203410	0
Zm00001eb203420	23
Zm00001eb203430	0
Zm00001eb203440	0
Zm00001eb203450	48
Zm00001eb203460	76
Zm00001eb203470	7109
Zm00001eb203540	0
Zm00001eb203550	0
Zm00001eb203560	0
Zm00001eb203570	2605.19
Zm00001eb203580	7.81
Zm00001eb203590	0
Zm00001eb203600	462
Zm00001eb203610	0
Zm00001eb203620	1822
Zm00001eb203630	15
Zm00001eb203660	3
Zm00001eb203670	0
Zm00001eb203680	1
Zm00001eb203690	2394
Zm00001eb203700	0
Zm00001eb203710	0
Zm00001eb203720	0
Zm00001eb203730	0
Zm00001eb203740	0
Zm00001eb203760	0
Zm00001eb203770	52
Zm00001eb203780	457
Zm00001eb203790	76
Zm00001eb203800	227
Zm00001eb203810	142.55
Zm00001eb203830	0
Zm00001eb203840	311
Zm00001eb203850	732
Zm00001eb203860	301
Zm00001eb203870	13
