gene_id	T_24_Tol
Zm00001eb193960	628
Zm00001eb193970	222
Zm00001eb193980	0
Zm00001eb193990	0
Zm00001eb194000	0
Zm00001eb194020	112
Zm00001eb194040	13
Zm00001eb194050	0
Zm00001eb194060	197
Zm00001eb194070	38
Zm00001eb194080	0
Zm00001eb194090	0
Zm00001eb194100	75
Zm00001eb194110	722
Zm00001eb194120	989
Zm00001eb194130	2423
Zm00001eb194140	664
Zm00001eb194150	505
Zm00001eb194160	26
Zm00001eb194170	79
Zm00001eb194180	4
Zm00001eb194190	8716
Zm00001eb194200	681
Zm00001eb194210	116
Zm00001eb194220	473
Zm00001eb194230	1107
Zm00001eb194240	1670.23
Zm00001eb194250	2.77
Zm00001eb194260	528
Zm00001eb194270	57
Zm00001eb194280	0
Zm00001eb194290	0
Zm00001eb194300	479
Zm00001eb194310	0
Zm00001eb194320	0
Zm00001eb194330	926
Zm00001eb194340	166
Zm00001eb194350	48
Zm00001eb194370	100
Zm00001eb194380	13
Zm00001eb194400	0
Zm00001eb194410	5967
Zm00001eb194420	1292
Zm00001eb194430	0
Zm00001eb194440	335
Zm00001eb194450	712
Zm00001eb194470	0
Zm00001eb194480	161.84
Zm00001eb194490	82.16
Zm00001eb194500	182
Zm00001eb194510	413
Zm00001eb194520	2
Zm00001eb194530	327
Zm00001eb194540	0
Zm00001eb194550	293.87
Zm00001eb194560	24.13
Zm00001eb194570	352
Zm00001eb194590	169
Zm00001eb194600	70.03
Zm00001eb194610	9.93
Zm00001eb194620	126
Zm00001eb194630	44.73
Zm00001eb194640	180.69
Zm00001eb194650	744
Zm00001eb194660	3
Zm00001eb194670	855
Zm00001eb194680	2060
Zm00001eb194690	819
Zm00001eb194700	126
Zm00001eb194710	0
Zm00001eb194720	0
Zm00001eb194730	2477
Zm00001eb194740	1
Zm00001eb194750	0
Zm00001eb194760	13
Zm00001eb194770	218
Zm00001eb194780	1687.18
Zm00001eb194790	9.5
Zm00001eb194800	317
Zm00001eb194820	102
Zm00001eb194830	399
Zm00001eb194840	6
Zm00001eb194850	2.94
Zm00001eb194860	12.34
Zm00001eb194870	254.72
Zm00001eb194880	0
Zm00001eb194890	2
Zm00001eb194900	0
Zm00001eb194910	0
Zm00001eb194920	99
Zm00001eb194930	1028
Zm00001eb194940	1000
Zm00001eb194950	8578.58
Zm00001eb194960	0
Zm00001eb194970	475
Zm00001eb194980	277
Zm00001eb194990	2896
Zm00001eb195000	4575
Zm00001eb195010	1690
Zm00001eb195020	243
Zm00001eb195030	296
Zm00001eb195040	2.84
Zm00001eb195050	549
Zm00001eb195060	2595
Zm00001eb195070	506
Zm00001eb195080	244.38
Zm00001eb195090	82.62
Zm00001eb195100	63
Zm00001eb195120	344
Zm00001eb195130	10
Zm00001eb195140	923
Zm00001eb195160	915
Zm00001eb195170	173
Zm00001eb195180	26
Zm00001eb195190	75
Zm00001eb195200	2732.25
Zm00001eb195210	372.75
Zm00001eb195220	302
Zm00001eb195230	354
Zm00001eb195250	0
Zm00001eb195260	0
Zm00001eb195270	396
Zm00001eb195280	478
Zm00001eb195290	88
Zm00001eb195320	266
Zm00001eb195340	112
Zm00001eb195370	188
Zm00001eb195380	1161.86
Zm00001eb195390	932.14
Zm00001eb195400	0
Zm00001eb195420	371
Zm00001eb195430	0
Zm00001eb195440	1
Zm00001eb195450	1127
Zm00001eb195460	63
Zm00001eb195470	11
Zm00001eb195480	963
Zm00001eb195490	15
Zm00001eb195500	4
Zm00001eb195510	615
Zm00001eb195520	234
Zm00001eb195530	117
Zm00001eb195540	0
Zm00001eb195550	192
Zm00001eb195560	712
Zm00001eb195570	0
Zm00001eb195580	0
Zm00001eb195600	1014
Zm00001eb195620	39
Zm00001eb195630	408
Zm00001eb195640	158
Zm00001eb195650	329
Zm00001eb195660	0
Zm00001eb195670	7
Zm00001eb195680	0
Zm00001eb195690	510
Zm00001eb195700	547
Zm00001eb195710	4145
Zm00001eb195720	56
Zm00001eb195740	15
Zm00001eb195760	167
Zm00001eb195770	67
Zm00001eb195780	2657
Zm00001eb195790	49
Zm00001eb195800	128
Zm00001eb195810	11.37
Zm00001eb195830	0
Zm00001eb195840	55
Zm00001eb195850	14
Zm00001eb195860	2809
Zm00001eb195870	0
Zm00001eb195880	32
Zm00001eb195900	0
Zm00001eb195910	481.77
Zm00001eb195920	6.23
Zm00001eb195930	0
Zm00001eb195940	368
Zm00001eb195960	95
Zm00001eb195970	213
Zm00001eb195980	1486
Zm00001eb195990	2.86
Zm00001eb196000	0
Zm00001eb196010	5
Zm00001eb196020	107.43
Zm00001eb196030	2034.57
Zm00001eb196040	0
Zm00001eb196060	1274
Zm00001eb196070	2
Zm00001eb196080	318
Zm00001eb196090	16
Zm00001eb196100	157
Zm00001eb196110	0
Zm00001eb196120	1
Zm00001eb196150	330
Zm00001eb196170	52
Zm00001eb196180	505
Zm00001eb196190	409
Zm00001eb196200	50
Zm00001eb196210	3
Zm00001eb196220	18
Zm00001eb196230	349.74
Zm00001eb196240	112
Zm00001eb196250	0
Zm00001eb196260	2.01
Zm00001eb196270	823.34
Zm00001eb196280	3759.66
Zm00001eb196300	0
Zm00001eb196310	60
Zm00001eb196320	691
Zm00001eb196330	30.86
Zm00001eb196340	168.14
Zm00001eb196350	754
Zm00001eb196360	672
Zm00001eb196370	0
Zm00001eb196380	859
Zm00001eb196390	715
Zm00001eb196400	189
Zm00001eb196410	142
Zm00001eb196420	1
Zm00001eb196430	13
Zm00001eb196440	0
Zm00001eb196450	0
Zm00001eb196460	46.25
Zm00001eb196470	56.75
Zm00001eb196500	2
Zm00001eb196510	618
Zm00001eb196520	1626
Zm00001eb196530	2277
Zm00001eb196540	0
Zm00001eb196550	179
Zm00001eb196560	338
Zm00001eb196570	0
Zm00001eb196580	4
Zm00001eb196590	2047
Zm00001eb196600	141
Zm00001eb196610	108
Zm00001eb196620	0
Zm00001eb196630	264
Zm00001eb196640	950
Zm00001eb196650	3545
Zm00001eb196660	0
Zm00001eb196670	384
Zm00001eb196690	0
Zm00001eb196700	0
Zm00001eb196710	64
Zm00001eb196720	0
Zm00001eb196730	0
Zm00001eb196740	0
Zm00001eb196750	0
Zm00001eb196760	3
Zm00001eb196780	0
Zm00001eb196790	4
Zm00001eb196800	0
Zm00001eb196810	0
Zm00001eb196820	0
Zm00001eb196830	41
Zm00001eb196840	0
Zm00001eb196850	0
Zm00001eb196860	0
Zm00001eb196870	66
Zm00001eb196880	198
Zm00001eb196900	75
Zm00001eb196920	39
Zm00001eb196930	601
Zm00001eb196940	63
Zm00001eb196950	0
Zm00001eb196960	215
Zm00001eb196970	62.57
Zm00001eb196980	115
Zm00001eb196990	7
Zm00001eb197000	2
Zm00001eb197010	0
Zm00001eb197020	67
Zm00001eb197030	113.07
Zm00001eb197040	594.93
Zm00001eb197050	3
Zm00001eb197060	56.37
Zm00001eb197070	38.63
Zm00001eb197090	0
Zm00001eb197100	0
Zm00001eb197110	0
Zm00001eb197120	141
Zm00001eb197130	0
Zm00001eb197140	1
Zm00001eb197150	425
Zm00001eb197160	56
Zm00001eb197170	2
Zm00001eb197180	3095.32
Zm00001eb197190	0
Zm00001eb197200	8
Zm00001eb197210	0
Zm00001eb197220	8
Zm00001eb197230	0
Zm00001eb197240	0
Zm00001eb197250	0
Zm00001eb197260	0
Zm00001eb197270	0
Zm00001eb197280	0
Zm00001eb197290	14
Zm00001eb197300	673
Zm00001eb197310	15
Zm00001eb197320	90
Zm00001eb197330	0
Zm00001eb197340	0
Zm00001eb197350	0
Zm00001eb197360	12.21
Zm00001eb197370	318
Zm00001eb197380	0
Zm00001eb197390	0
Zm00001eb197400	16
Zm00001eb197410	696.94
Zm00001eb197420	0
Zm00001eb197430	0
Zm00001eb197450	0
Zm00001eb197460	0
Zm00001eb197470	0
Zm00001eb197480	37.23
Zm00001eb197490	102.77
Zm00001eb197500	40
Zm00001eb197510	0
Zm00001eb197520	24
Zm00001eb197530	419
Zm00001eb197540	0
Zm00001eb197550	9
Zm00001eb197560	0
Zm00001eb197570	400.24
Zm00001eb197580	372.76
Zm00001eb197590	204
Zm00001eb197600	21
Zm00001eb197610	216
Zm00001eb197620	514
Zm00001eb197630	499
Zm00001eb197640	462
Zm00001eb197650	66
Zm00001eb197670	0
Zm00001eb197690	19
Zm00001eb197710	254
Zm00001eb197720	0
Zm00001eb197740	422
Zm00001eb197750	44
Zm00001eb197770	0
Zm00001eb197780	317
Zm00001eb197790	0
Zm00001eb197800	8
Zm00001eb197810	359
Zm00001eb197820	0
Zm00001eb197830	0
Zm00001eb197840	0
Zm00001eb197850	0
Zm00001eb197860	868.82
Zm00001eb197870	1213
Zm00001eb197880	0
Zm00001eb197890	257
Zm00001eb197900	145
Zm00001eb197910	1381
Zm00001eb197920	0
Zm00001eb197940	603
Zm00001eb197960	55
Zm00001eb197970	0
Zm00001eb197980	0
Zm00001eb197990	198
Zm00001eb198000	99
Zm00001eb198010	82
Zm00001eb198020	6446.46
Zm00001eb198030	53.54
Zm00001eb198040	0
Zm00001eb198050	9
Zm00001eb198060	0
Zm00001eb198070	0
Zm00001eb198080	547
Zm00001eb198090	0
Zm00001eb198100	129
Zm00001eb198110	60
Zm00001eb198120	736
Zm00001eb198140	16.56
Zm00001eb198150	34.44
Zm00001eb198170	0
Zm00001eb198180	2191
Zm00001eb198190	168
Zm00001eb198200	0
Zm00001eb198210	114
Zm00001eb198220	587
Zm00001eb198230	0
Zm00001eb198240	173
Zm00001eb198250	383
Zm00001eb198260	134.56
Zm00001eb198270	11.44
Zm00001eb198280	908
Zm00001eb198290	5.52
Zm00001eb198300	935
Zm00001eb198310	151
Zm00001eb198320	366
Zm00001eb198330	0
Zm00001eb198340	0
Zm00001eb198350	1685
Zm00001eb198360	0
Zm00001eb198370	68
Zm00001eb198390	0
Zm00001eb198410	0
Zm00001eb198420	163
Zm00001eb198430	240
Zm00001eb198440	78
Zm00001eb198450	1427
Zm00001eb198460	4093
Zm00001eb198470	228
Zm00001eb198490	319
Zm00001eb198500	329.36
Zm00001eb198510	0
Zm00001eb198520	0
Zm00001eb198530	0
Zm00001eb198540	55
Zm00001eb198550	0
Zm00001eb198560	991.95
Zm00001eb198570	22.05
Zm00001eb198580	1840
Zm00001eb198590	142.29
Zm00001eb198600	902.71
Zm00001eb198610	0
Zm00001eb198620	215
Zm00001eb198640	307
Zm00001eb198650	522
Zm00001eb198660	20
Zm00001eb198670	484
Zm00001eb198680	0
Zm00001eb198690	777
Zm00001eb198700	1704
Zm00001eb198710	919
Zm00001eb198720	797
Zm00001eb198730	1935
Zm00001eb198740	1251
Zm00001eb198750	1345
Zm00001eb198760	0
Zm00001eb198770	15
Zm00001eb198790	58
Zm00001eb198800	0
Zm00001eb198810	182
Zm00001eb198820	817
Zm00001eb198830	720
Zm00001eb198840	351
Zm00001eb198850	281
Zm00001eb198860	16
Zm00001eb198870	35
Zm00001eb198880	1818
Zm00001eb198890	0
Zm00001eb198900	10
Zm00001eb198910	798
Zm00001eb198940	1
Zm00001eb198950	305
Zm00001eb198960	991.5
Zm00001eb198970	36.5
Zm00001eb198990	876
Zm00001eb199000	0
Zm00001eb199010	0
Zm00001eb199020	146
Zm00001eb199040	0
Zm00001eb199050	359
Zm00001eb199060	216
Zm00001eb199070	9
Zm00001eb199080	62
Zm00001eb199090	2025
Zm00001eb199100	289
Zm00001eb199110	32
Zm00001eb199140	632
Zm00001eb199150	979
Zm00001eb199160	826
Zm00001eb199170	1
Zm00001eb199180	12
Zm00001eb199190	48
Zm00001eb199200	1
Zm00001eb199210	0
Zm00001eb199220	0
Zm00001eb199230	2969
Zm00001eb199240	301
Zm00001eb199250	0
Zm00001eb199260	8
Zm00001eb199270	0
Zm00001eb199280	0
Zm00001eb199290	0
Zm00001eb199300	381
Zm00001eb199310	0
Zm00001eb199320	453
Zm00001eb199330	516
Zm00001eb199340	0
Zm00001eb199350	0
Zm00001eb199360	4
Zm00001eb199370	8
Zm00001eb199380	4
Zm00001eb199390	3
Zm00001eb199400	462
Zm00001eb199410	198
Zm00001eb199420	0
Zm00001eb199430	231
Zm00001eb199440	0
Zm00001eb199450	0
Zm00001eb199460	1121.83
Zm00001eb199470	3910
Zm00001eb199490	1294
Zm00001eb199500	13
Zm00001eb199510	0
Zm00001eb199520	94
Zm00001eb199530	51
Zm00001eb199540	295
Zm00001eb199550	333
Zm00001eb199560	384
Zm00001eb199570	133
Zm00001eb199580	447
Zm00001eb199590	12905
Zm00001eb199600	213
Zm00001eb199610	0
Zm00001eb199620	1
Zm00001eb199630	0
Zm00001eb199640	0
Zm00001eb199650	0
Zm00001eb199660	628
Zm00001eb199670	1572
Zm00001eb199680	0
Zm00001eb199690	0
Zm00001eb199700	662.98
Zm00001eb199710	1.02
Zm00001eb199720	40
Zm00001eb199730	0
Zm00001eb199740	0
Zm00001eb199750	0
Zm00001eb199770	61
Zm00001eb199780	93
Zm00001eb199800	6549
Zm00001eb199810	233
Zm00001eb199820	488
Zm00001eb199840	94
Zm00001eb199870	0
Zm00001eb199880	188
Zm00001eb199890	0
Zm00001eb199900	138
Zm00001eb199910	0
Zm00001eb199930	239
Zm00001eb199940	604
Zm00001eb199950	512
Zm00001eb199960	292
Zm00001eb199970	2112
Zm00001eb199980	91
Zm00001eb199990	0
Zm00001eb200000	81
Zm00001eb200010	265
Zm00001eb200020	0
Zm00001eb200030	29
Zm00001eb200040	1
Zm00001eb200050	75
Zm00001eb200060	284
Zm00001eb200070	952
Zm00001eb200080	335
Zm00001eb200090	0
Zm00001eb200100	0
Zm00001eb200110	0
Zm00001eb200120	1
Zm00001eb200130	1559
Zm00001eb200140	958
Zm00001eb200150	1680
Zm00001eb200160	6.25
Zm00001eb200170	466
Zm00001eb200180	294
Zm00001eb200190	3
Zm00001eb200200	0
Zm00001eb200210	12
Zm00001eb200220	0
Zm00001eb200230	48
Zm00001eb200250	310
Zm00001eb200260	6
Zm00001eb200270	0
Zm00001eb200280	0
Zm00001eb200290	0
Zm00001eb200300	1097
Zm00001eb200320	2460
Zm00001eb200350	428.12
Zm00001eb200360	3.75
Zm00001eb200370	451
Zm00001eb200380	45
Zm00001eb200390	90
Zm00001eb200400	1695
Zm00001eb200420	0
Zm00001eb200430	5474
Zm00001eb200440	215
Zm00001eb200450	250
Zm00001eb200460	14
Zm00001eb200470	611
Zm00001eb200480	13
Zm00001eb200500	27
Zm00001eb200510	26
Zm00001eb200520	16
Zm00001eb200530	13
Zm00001eb200540	27
Zm00001eb200550	4
Zm00001eb200560	0
Zm00001eb200570	68
Zm00001eb200590	514
Zm00001eb200600	0.13
Zm00001eb200610	127
Zm00001eb200620	768
Zm00001eb200630	115.3
Zm00001eb200650	2129
Zm00001eb200660	1
Zm00001eb200680	78
Zm00001eb200690	0
Zm00001eb200700	394
Zm00001eb200710	734
Zm00001eb200720	363
Zm00001eb200730	11
Zm00001eb200740	322
Zm00001eb200750	419
Zm00001eb200760	552
Zm00001eb200770	372
Zm00001eb200780	0
Zm00001eb200790	1
Zm00001eb200800	0
Zm00001eb200810	5947
Zm00001eb200820	32
Zm00001eb200830	168
Zm00001eb200840	35
Zm00001eb200860	33
Zm00001eb200870	288
Zm00001eb200880	4944
Zm00001eb200890	487
Zm00001eb200900	303
Zm00001eb200910	1
Zm00001eb200920	330.44
Zm00001eb200930	499
Zm00001eb200940	301
Zm00001eb200950	0
Zm00001eb200960	38.49
Zm00001eb200970	50.51
Zm00001eb200990	973
Zm00001eb201000	5
Zm00001eb201010	132.61
Zm00001eb201020	3.39
Zm00001eb201030	135
Zm00001eb201040	0
Zm00001eb201050	0
Zm00001eb201060	657
Zm00001eb201070	24.43
Zm00001eb201080	72
Zm00001eb201090	267
Zm00001eb201100	64
Zm00001eb201110	551
Zm00001eb201120	0
Zm00001eb201130	1278
Zm00001eb201140	1012
Zm00001eb201150	189
Zm00001eb201160	0
Zm00001eb201170	0
Zm00001eb201180	75
Zm00001eb201190	27.03
Zm00001eb201210	967.92
Zm00001eb201220	859
Zm00001eb201230	1840
Zm00001eb201240	8
Zm00001eb201250	2874
Zm00001eb201260	1004
Zm00001eb201270	0
Zm00001eb201280	0
Zm00001eb201290	1408
Zm00001eb201300	0
Zm00001eb201310	0
Zm00001eb201330	3901
Zm00001eb201340	1783
Zm00001eb201350	18
Zm00001eb201360	1
Zm00001eb201370	47
Zm00001eb201380	1
Zm00001eb201390	16
Zm00001eb201400	0
Zm00001eb201410	581
Zm00001eb201420	0
Zm00001eb201430	10
Zm00001eb201440	691
Zm00001eb201450	91
Zm00001eb201460	0
Zm00001eb201480	3.04
Zm00001eb201500	0
Zm00001eb201510	0
Zm00001eb201520	179
Zm00001eb201530	0
Zm00001eb201540	0
Zm00001eb201560	0
Zm00001eb201570	7772
Zm00001eb201580	234
Zm00001eb201590	0
Zm00001eb201600	0
Zm00001eb201610	0
Zm00001eb201620	0
Zm00001eb201630	0
Zm00001eb201640	0
Zm00001eb201650	0
Zm00001eb201670	0
Zm00001eb201680	6
Zm00001eb201700	0
Zm00001eb201710	207
Zm00001eb201720	97
Zm00001eb201730	125
Zm00001eb201740	859
Zm00001eb201750	297
Zm00001eb201760	0
Zm00001eb201770	849
Zm00001eb201780	0
Zm00001eb201790	0
Zm00001eb201800	0
Zm00001eb201810	7
Zm00001eb201820	0
Zm00001eb201830	0
Zm00001eb201840	0
Zm00001eb201850	34
Zm00001eb201870	14
Zm00001eb201880	199
Zm00001eb201890	20.47
Zm00001eb201900	929.53
Zm00001eb201910	324
Zm00001eb201920	663
Zm00001eb201930	12
Zm00001eb201940	2325
Zm00001eb201960	0
Zm00001eb201970	0
Zm00001eb201990	0
Zm00001eb202000	0
Zm00001eb202010	0
Zm00001eb202020	16
Zm00001eb202030	36
Zm00001eb202040	1137
Zm00001eb202050	161
Zm00001eb202060	0
Zm00001eb202070	0
Zm00001eb202080	112
Zm00001eb202090	99
Zm00001eb202100	0
Zm00001eb202110	40
Zm00001eb202120	647
Zm00001eb202130	1124.27
Zm00001eb202140	926.08
Zm00001eb202150	26.66
Zm00001eb202170	0
Zm00001eb202180	2715
Zm00001eb202190	0
Zm00001eb202200	3434
Zm00001eb202220	164
Zm00001eb202240	0
Zm00001eb202260	477
Zm00001eb202270	1
Zm00001eb202280	20.49
Zm00001eb202290	16.51
Zm00001eb202300	0
Zm00001eb202310	98
Zm00001eb202330	0
Zm00001eb202340	0
Zm00001eb202350	256
Zm00001eb202360	63
Zm00001eb202370	403
Zm00001eb202380	31
Zm00001eb202390	190
Zm00001eb202400	4267
Zm00001eb202410	51
Zm00001eb202420	1266
Zm00001eb202430	299.77
Zm00001eb202440	62.23
Zm00001eb202450	18
Zm00001eb202460	10
Zm00001eb202470	47
Zm00001eb202480	5
Zm00001eb202490	0
Zm00001eb202500	0
Zm00001eb202510	0
Zm00001eb202520	923
Zm00001eb202530	0
Zm00001eb202540	14.04
Zm00001eb202550	39.03
Zm00001eb202560	44.97
Zm00001eb202570	47
Zm00001eb202580	5702
Zm00001eb202590	3322
Zm00001eb202600	37
Zm00001eb202610	593
Zm00001eb202620	118
Zm00001eb202630	0
Zm00001eb202640	60.05
Zm00001eb202650	26
Zm00001eb202660	1
Zm00001eb202670	4
Zm00001eb202680	0
Zm00001eb202690	685
Zm00001eb202700	124.64
Zm00001eb202710	22.36
Zm00001eb202720	0
Zm00001eb202730	102
Zm00001eb202740	0
Zm00001eb202750	3
Zm00001eb202760	1198
Zm00001eb202790	4906
Zm00001eb202800	77
Zm00001eb202810	0
Zm00001eb202820	0
Zm00001eb202830	1655
Zm00001eb202840	6
Zm00001eb202850	9
Zm00001eb202860	3330
Zm00001eb202870	185
Zm00001eb202880	0
Zm00001eb202890	44.77
Zm00001eb202900	0
Zm00001eb202910	5812
Zm00001eb202920	57
Zm00001eb202930	0
Zm00001eb202940	509
Zm00001eb202950	659
Zm00001eb202960	809
Zm00001eb202970	3
Zm00001eb202980	3040
Zm00001eb202990	11
Zm00001eb203010	0
Zm00001eb203020	0
Zm00001eb203030	1
Zm00001eb203040	1617
Zm00001eb203050	22
Zm00001eb203060	36
Zm00001eb203070	60
Zm00001eb203090	753
Zm00001eb203100	0
Zm00001eb203110	130
Zm00001eb203130	401
Zm00001eb203140	555
Zm00001eb203150	181
Zm00001eb203180	0
Zm00001eb203190	0
Zm00001eb203200	252
Zm00001eb203220	0
Zm00001eb203230	342.51
Zm00001eb203240	1130
Zm00001eb203250	0
Zm00001eb203260	148
Zm00001eb203270	0
Zm00001eb203280	1108
Zm00001eb203290	0
Zm00001eb203300	0
Zm00001eb203310	380
Zm00001eb203320	450
Zm00001eb203330	330
Zm00001eb203340	6898
Zm00001eb203350	530
Zm00001eb203360	1190
Zm00001eb203380	330.97
Zm00001eb203390	1.86
Zm00001eb203400	9.17
Zm00001eb203410	0
Zm00001eb203420	4
Zm00001eb203430	7
Zm00001eb203440	0
Zm00001eb203450	140
Zm00001eb203460	23
Zm00001eb203470	5121
Zm00001eb203540	0
Zm00001eb203550	0
Zm00001eb203560	0
Zm00001eb203570	4014.86
Zm00001eb203580	9.14
Zm00001eb203590	0
Zm00001eb203600	660
Zm00001eb203610	0
Zm00001eb203620	2382
Zm00001eb203630	42
Zm00001eb203660	0
Zm00001eb203670	0
Zm00001eb203680	0
Zm00001eb203690	2440
Zm00001eb203700	0
Zm00001eb203710	0
Zm00001eb203720	0
Zm00001eb203730	0
Zm00001eb203740	0
Zm00001eb203760	0
Zm00001eb203770	140
Zm00001eb203780	332
Zm00001eb203790	372
Zm00001eb203800	184
Zm00001eb203810	230
Zm00001eb203830	0
Zm00001eb203840	435
Zm00001eb203850	1062
Zm00001eb203860	275
Zm00001eb203870	26
Zm00001eb203880	0.5
Zm00001eb203890	52.92
Zm00001eb203900	3.43
Zm00001eb203910	0.5
Zm00001eb203920	8
Zm00001eb203940	30
Zm00001eb203950	1408
Zm00001eb203960	1410
Zm00001eb203970	0
Zm00001eb203980	871
Zm00001eb203990	1078
Zm00001eb204000	880
Zm00001eb204010	383
Zm00001eb204020	137
Zm00001eb204030	795
Zm00001eb204040	0
Zm00001eb204050	349
Zm00001eb204060	100.01
Zm00001eb204070	17.66
Zm00001eb204080	22.87
Zm00001eb204090	3
Zm00001eb204100	17.66
Zm00001eb204110	21
Zm00001eb204130	21
Zm00001eb204140	0
Zm00001eb204150	2098
Zm00001eb204160	214
Zm00001eb204180	835
Zm00001eb204190	109
Zm00001eb204200	42.89
Zm00001eb204210	337
Zm00001eb204230	797
Zm00001eb204240	0
Zm00001eb204250	5
Zm00001eb204260	4872
Zm00001eb204270	6
Zm00001eb204280	0
Zm00001eb204290	106
Zm00001eb204300	207
Zm00001eb204310	1
Zm00001eb204320	7.66
Zm00001eb204330	6
Zm00001eb204350	0
Zm00001eb204360	318
Zm00001eb204370	455
Zm00001eb204380	0
Zm00001eb204390	99
Zm00001eb204400	7.34
Zm00001eb204410	383.15
Zm00001eb204420	11
Zm00001eb204430	0
Zm00001eb204440	0
Zm00001eb204450	0
Zm00001eb204470	15.83
Zm00001eb204480	918.17
Zm00001eb204490	190
Zm00001eb204510	0
Zm00001eb204520	0
Zm00001eb204530	12
Zm00001eb204540	29
Zm00001eb204550	16
Zm00001eb204560	223
Zm00001eb204570	1471
Zm00001eb204580	2
Zm00001eb204590	406
Zm00001eb204600	4132.02
Zm00001eb204620	73
Zm00001eb204630	80
Zm00001eb204640	1390
Zm00001eb204650	20.12
Zm00001eb204660	58.88
Zm00001eb204670	0
Zm00001eb204690	1
Zm00001eb204700	1166
Zm00001eb204710	338
Zm00001eb204720	0
Zm00001eb204730	6
Zm00001eb204740	0
Zm00001eb204750	1
Zm00001eb204760	0
Zm00001eb204770	0
Zm00001eb204780	0
Zm00001eb204790	2
Zm00001eb204800	0
Zm00001eb204810	0
Zm00001eb204820	0
Zm00001eb204830	0
Zm00001eb204840	0
Zm00001eb204850	495
Zm00001eb204870	0
Zm00001eb204880	0
Zm00001eb204890	113
Zm00001eb204900	197
Zm00001eb204910	4582
Zm00001eb204920	1341
Zm00001eb204930	0
Zm00001eb204940	58
Zm00001eb204950	3866
Zm00001eb204960	4
Zm00001eb204970	569
Zm00001eb204980	214
Zm00001eb204990	2
Zm00001eb205000	0
Zm00001eb205010	661
Zm00001eb205020	827
Zm00001eb205030	62
Zm00001eb205040	39
Zm00001eb205050	270
Zm00001eb205070	897
Zm00001eb205080	845
Zm00001eb205090	0
Zm00001eb205110	68
Zm00001eb205120	0
Zm00001eb205130	345
Zm00001eb205140	1062
Zm00001eb205150	4
Zm00001eb205160	6337
Zm00001eb205170	1
Zm00001eb205180	1
Zm00001eb205190	1982
Zm00001eb205200	146
Zm00001eb205210	314.5
Zm00001eb205220	30.5
Zm00001eb205230	11
Zm00001eb205240	35
Zm00001eb205250	1125.7
Zm00001eb205260	421
Zm00001eb205270	5510
Zm00001eb205280	4
Zm00001eb205290	4860.48
Zm00001eb205300	7.52
Zm00001eb205310	0
Zm00001eb205330	0
Zm00001eb205340	0
Zm00001eb205350	4
Zm00001eb205360	0
Zm00001eb205370	5
Zm00001eb205380	2
Zm00001eb205390	26
Zm00001eb205400	0
Zm00001eb205410	8
Zm00001eb205430	1509
Zm00001eb205450	1084
Zm00001eb205470	394
Zm00001eb205480	125
Zm00001eb205490	602
Zm00001eb205500	2762.47
Zm00001eb205510	25
Zm00001eb205530	0
Zm00001eb205540	517
Zm00001eb205550	1220
Zm00001eb205560	377
Zm00001eb205570	0
Zm00001eb205580	684
Zm00001eb205590	252
Zm00001eb205600	180
Zm00001eb205610	847
Zm00001eb205620	360
Zm00001eb205630	140.85
Zm00001eb205640	0
Zm00001eb205650	0
Zm00001eb205660	1037.11
Zm00001eb205670	4890.93
Zm00001eb205690	439
Zm00001eb205700	989.31
Zm00001eb205710	3756.8
Zm00001eb205720	0
Zm00001eb205730	5.92
Zm00001eb205740	1.27
Zm00001eb205750	10
Zm00001eb205760	121
Zm00001eb205770	219
Zm00001eb205780	1505.46
Zm00001eb205790	398
Zm00001eb205800	0
Zm00001eb205810	513
Zm00001eb205820	3456
Zm00001eb205830	527
Zm00001eb205840	10
Zm00001eb205850	945.33
Zm00001eb205860	6.67
Zm00001eb205880	0
Zm00001eb205890	1811
Zm00001eb205910	0
Zm00001eb205920	45
Zm00001eb205930	505.79
Zm00001eb205940	2.21
Zm00001eb205950	112
Zm00001eb205960	461
Zm00001eb205970	174.96
Zm00001eb205980	0
Zm00001eb205990	3489
Zm00001eb206000	23
Zm00001eb206010	1830
Zm00001eb206020	1104
Zm00001eb206030	487
Zm00001eb206040	24979
Zm00001eb206050	44
Zm00001eb206060	0
Zm00001eb206070	280.28
Zm00001eb206080	39
Zm00001eb206090	9339.92
Zm00001eb206100	2404.08
Zm00001eb206110	1220
Zm00001eb206120	455
Zm00001eb206130	677
Zm00001eb206150	1
Zm00001eb206160	0
Zm00001eb206180	0
Zm00001eb206190	2
Zm00001eb206200	3
Zm00001eb206210	59
Zm00001eb206220	70
Zm00001eb206230	1494
Zm00001eb206240	1357
Zm00001eb206250	1258
Zm00001eb206260	323
Zm00001eb206270	0
Zm00001eb206280	0
Zm00001eb206290	0
Zm00001eb206300	221
Zm00001eb206310	0
Zm00001eb206320	3
Zm00001eb206330	44
Zm00001eb206340	12
Zm00001eb206350	500
Zm00001eb206360	24
Zm00001eb206370	79
Zm00001eb206380	776
Zm00001eb206390	0
Zm00001eb206400	4005
Zm00001eb206410	701
Zm00001eb206420	1
Zm00001eb206430	472.01
Zm00001eb206440	171
Zm00001eb206470	23
Zm00001eb206480	381
Zm00001eb206490	188
Zm00001eb206500	274
Zm00001eb206510	1593.17
Zm00001eb206520	441
Zm00001eb206530	0
Zm00001eb206540	0
Zm00001eb206560	348
Zm00001eb206570	0
Zm00001eb206580	9
