""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0048437"	"GO:0048437"	"floral organ development"	"2/405"	"17/7535"	0.231499992725773	0.999593327364301	0.961748586977696	"LOC100272515/LOC100277110"	2
"GO:0060560"	"GO:0060560"	"developmental growth involved in morphogenesis"	"2/405"	"17/7535"	0.231499992725773	0.999593327364301	0.961748586977696	"LOC103643245/LOC100282280"	2
"GO:0009259"	"GO:0009259"	"ribonucleotide metabolic process"	"7/405"	"93/7535"	0.232507862230139	0.999593327364301	0.961748586977696	"LOC542474/LOC103644210/LOC100284269/LOC100282453/LOC100283237/LOC542607/LOC542589"	7
"GO:0009790"	"GO:0009790"	"embryo development"	"4/405"	"46/7535"	0.232962674723584	0.999593327364301	0.961748586977696	"LOC100277110/LOC100285583/LOC100191148/LOC100383403"	4
"GO:0010876"	"GO:0010876"	"lipid localization"	"4/405"	"46/7535"	0.232962674723584	0.999593327364301	0.961748586977696	"LOC100192718/LOC100193642/LOC100192926/LOC100383507"	4
"GO:0000003"	"GO:0000003"	"reproduction"	"15/405"	"227/7535"	0.23903556401759	0.999593327364301	0.961748586977696	"LOC103643245/LOC100272515/LOC100282419/LOC100277514/LOC103651041/LOC100277110/LOC100193703/LOC100285583/LOC100191148/LOC100285427/LOC100273441/LOC100383403/LOC103634898/LOC100285944/LOC541910"	15
"GO:0019752"	"GO:0019752"	"carboxylic acid metabolic process"	"28/405"	"453/7535"	0.244291734426209	0.999593327364301	0.961748586977696	"LOC100283031/LOC100279871/LOC100273990/LOC541874/LOC100282419/LOC103644177/LOC103644210/LOC100284269/LOC100272481/LOC542177/LOC100381658/LOC103651223/LOC100383520/LOC103626016/LOC100502334/LOC100274119/LOC100276918/LOC100280512/LOC100273441/LOC100193220/LOC542607/LOC103633364/LOC100285944/LOC100283732/LOC541958/LOC542578/LOC100282353/LOC103640907"	28
"GO:0031146"	"GO:0031146"	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	"3/405"	"32/7535"	0.245709214454148	0.999593327364301	0.961748586977696	"LOC100382595/LOC103647857/LOC100285680"	3
"GO:0034599"	"GO:0034599"	"cellular response to oxidative stress"	"3/405"	"32/7535"	0.245709214454148	0.999593327364301	0.961748586977696	"LOC100285887/LOC103647953/LOC100282495"	3
"GO:0009205"	"GO:0009205"	"purine ribonucleoside triphosphate metabolic process"	"2/405"	"18/7535"	0.251810924658846	0.999593327364301	0.961748586977696	"LOC100283237/LOC542589"	2
"GO:0016126"	"GO:0016126"	"sterol biosynthetic process"	"2/405"	"18/7535"	0.251810924658846	0.999593327364301	0.961748586977696	"LOC541682/LOC541903"	2
"GO:0007017"	"GO:0007017"	"microtubule-based process"	"8/405"	"112/7535"	0.253843081877375	0.999593327364301	0.961748586977696	"LOC100284633/LOC542248/LOC100283540/LOC100191142/LOC100273726/LOC101027210/LOC103635484/LOC100382477"	8
"GO:0019693"	"GO:0019693"	"ribose phosphate metabolic process"	"7/405"	"96/7535"	0.257088425215924	0.999593327364301	0.961748586977696	"LOC542474/LOC103644210/LOC100284269/LOC100282453/LOC100283237/LOC542607/LOC542589"	7
"GO:0009060"	"GO:0009060"	"aerobic respiration"	"5/405"	"64/7535"	0.259776318244482	0.999593327364301	0.961748586977696	"LOC100279871/LOC100284269/LOC100383274/LOC100216609/LOC542589"	5
"GO:0009141"	"GO:0009141"	"nucleoside triphosphate metabolic process"	"3/405"	"33/7535"	0.260415562980449	0.999593327364301	0.961748586977696	"LOC100282453/LOC100283237/LOC542589"	3
"GO:0043436"	"GO:0043436"	"oxoacid metabolic process"	"28/405"	"458/7535"	0.263157916008249	0.999593327364301	0.961748586977696	"LOC100283031/LOC100279871/LOC100273990/LOC541874/LOC100282419/LOC103644177/LOC103644210/LOC100284269/LOC100272481/LOC542177/LOC100381658/LOC103651223/LOC100383520/LOC103626016/LOC100502334/LOC100274119/LOC100276918/LOC100280512/LOC100273441/LOC100193220/LOC542607/LOC103633364/LOC100285944/LOC100283732/LOC541958/LOC542578/LOC100282353/LOC103640907"	28
"GO:0006082"	"GO:0006082"	"organic acid metabolic process"	"28/405"	"459/7535"	0.267001979224239	0.999593327364301	0.961748586977696	"LOC100283031/LOC100279871/LOC100273990/LOC541874/LOC100282419/LOC103644177/LOC103644210/LOC100284269/LOC100272481/LOC542177/LOC100381658/LOC103651223/LOC100383520/LOC103626016/LOC100502334/LOC100274119/LOC100276918/LOC100280512/LOC100273441/LOC100193220/LOC542607/LOC103633364/LOC100285944/LOC100283732/LOC541958/LOC542578/LOC100282353/LOC103640907"	28
"GO:0009144"	"GO:0009144"	"purine nucleoside triphosphate metabolic process"	"2/405"	"19/7535"	0.272163658117078	0.999593327364301	0.961748586977696	"LOC100283237/LOC542589"	2
"GO:0009152"	"GO:0009152"	"purine ribonucleotide biosynthetic process"	"4/405"	"50/7535"	0.280878836475022	0.999593327364301	0.961748586977696	"LOC103644210/LOC100283237/LOC542607/LOC542589"	4
"GO:0032984"	"GO:0032984"	"protein-containing complex disassembly"	"3/405"	"35/7535"	0.290130411928977	0.999593327364301	0.961748586977696	"LOC542537/LOC542601/LOC100382060"	3
"GO:0065002"	"GO:0065002"	"intracellular protein transmembrane transport"	"3/405"	"35/7535"	0.290130411928977	0.999593327364301	0.961748586977696	"LOC100283111/LOC100276798/LOC100272696"	3
"GO:0009260"	"GO:0009260"	"ribonucleotide biosynthetic process"	"5/405"	"67/7535"	0.291202076290283	0.999593327364301	0.961748586977696	"LOC103644210/LOC100282453/LOC100283237/LOC542607/LOC542589"	5
"GO:0000470"	"GO:0000470"	"maturation of LSU-rRNA"	"2/405"	"20/7535"	0.292495179528286	0.999593327364301	0.961748586977696	"LOC100191368/LOC100303837"	2
"GO:0009606"	"GO:0009606"	"tropism"	"2/405"	"20/7535"	0.292495179528286	0.999593327364301	0.961748586977696	"LOC100282943/LOC103626223"	2
"GO:0016049"	"GO:0016049"	"cell growth"	"2/405"	"20/7535"	0.292495179528286	0.999593327364301	0.961748586977696	"LOC103643245/LOC100282280"	2
"GO:0042908"	"GO:0042908"	"xenobiotic transport"	"2/405"	"20/7535"	0.292495179528286	0.999593327364301	0.961748586977696	"LOC100275607/LOC103627543"	2
"GO:0046618"	"GO:0046618"	"xenobiotic export from cell"	"2/405"	"20/7535"	0.292495179528286	0.999593327364301	0.961748586977696	"LOC100275607/LOC103627543"	2
"GO:0140053"	"GO:0140053"	"mitochondrial gene expression"	"2/405"	"20/7535"	0.292495179528286	0.999593327364301	0.961748586977696	"LOC100383520/LOC103640907"	2
"GO:1990961"	"GO:1990961"	"xenobiotic detoxification by transmembrane export across the plasma membrane"	"2/405"	"20/7535"	0.292495179528286	0.999593327364301	0.961748586977696	"LOC100275607/LOC103627543"	2
"GO:0018205"	"GO:0018205"	"peptidyl-lysine modification"	"4/405"	"51/7535"	0.293103839137663	0.999593327364301	0.961748586977696	"LOC103650456/LOC541980/LOC100274302/LOC100278764"	4
"GO:0000209"	"GO:0000209"	"protein polyubiquitination"	"3/405"	"36/7535"	0.305084990353025	0.999593327364301	0.961748586977696	"LOC103654688/LOC100279740/LOC100192813"	3
"GO:0010256"	"GO:0010256"	"endomembrane system organization"	"3/405"	"36/7535"	0.305084990353025	0.999593327364301	0.961748586977696	"LOC103643245/LOC100277041/LOC100191268"	3
"GO:0062197"	"GO:0062197"	"cellular response to chemical stress"	"3/405"	"36/7535"	0.305084990353025	0.999593327364301	0.961748586977696	"LOC100285887/LOC103647953/LOC100282495"	3
"GO:0070972"	"GO:0070972"	"protein localization to endoplasmic reticulum"	"3/405"	"36/7535"	0.305084990353025	0.999593327364301	0.961748586977696	"LOC100276798/LOC100191268/LOC100192526"	3
"GO:0071806"	"GO:0071806"	"protein transmembrane transport"	"3/405"	"36/7535"	0.305084990353025	0.999593327364301	0.961748586977696	"LOC100283111/LOC100276798/LOC100272696"	3
"GO:0006066"	"GO:0006066"	"alcohol metabolic process"	"5/405"	"69/7535"	0.312513624836707	0.999593327364301	0.961748586977696	"LOC100272481/LOC103627358/LOC542459/LOC541903/LOC100276170"	5
"GO:0046390"	"GO:0046390"	"ribose phosphate biosynthetic process"	"5/405"	"69/7535"	0.312513624836707	0.999593327364301	0.961748586977696	"LOC103644210/LOC100282453/LOC100283237/LOC542607/LOC542589"	5
"GO:0006004"	"GO:0006004"	"fucose metabolic process"	"2/405"	"21/7535"	0.312749096995319	0.999593327364301	0.961748586977696	"LOC100284741/LOC103627678"	2
"GO:0033866"	"GO:0033866"	"nucleoside bisphosphate biosynthetic process"	"2/405"	"21/7535"	0.312749096995319	0.999593327364301	0.961748586977696	"LOC103644210/LOC542607"	2
"GO:0034030"	"GO:0034030"	"ribonucleoside bisphosphate biosynthetic process"	"2/405"	"21/7535"	0.312749096995319	0.999593327364301	0.961748586977696	"LOC103644210/LOC542607"	2
"GO:0034033"	"GO:0034033"	"purine nucleoside bisphosphate biosynthetic process"	"2/405"	"21/7535"	0.312749096995319	0.999593327364301	0.961748586977696	"LOC103644210/LOC542607"	2
"GO:1990542"	"GO:1990542"	"mitochondrial transmembrane transport"	"2/405"	"21/7535"	0.312749096995319	0.999593327364301	0.961748586977696	"LOC100283111/LOC100272696"	2
"GO:0007034"	"GO:0007034"	"vacuolar transport"	"3/405"	"37/7535"	0.320070420373956	0.999593327364301	0.961748586977696	"LOC103651140/LOC100282397/LOC100194028"	3
"GO:0045333"	"GO:0045333"	"cellular respiration"	"5/405"	"70/7535"	0.323248911611111	0.999593327364301	0.961748586977696	"LOC100279871/LOC100284269/LOC100383274/LOC100216609/LOC542589"	5
"GO:0006119"	"GO:0006119"	"oxidative phosphorylation"	"2/405"	"22/7535"	0.332875113426444	0.999593327364301	0.961748586977696	"LOC100383274/LOC542589"	2
"GO:0007623"	"GO:0007623"	"circadian rhythm"	"2/405"	"22/7535"	0.332875113426444	0.999593327364301	0.961748586977696	"LOC100192612/LOC100273233"	2
"GO:0030490"	"GO:0030490"	"maturation of SSU-rRNA"	"2/405"	"22/7535"	0.332875113426444	0.999593327364301	0.961748586977696	"LOC100194265/LOC100303837"	2
"GO:0042594"	"GO:0042594"	"response to starvation"	"2/405"	"22/7535"	0.332875113426444	0.999593327364301	0.961748586977696	"LOC100283276/LOC100383507"	2
"GO:0044272"	"GO:0044272"	"sulfur compound biosynthetic process"	"4/405"	"55/7535"	0.342541220011044	0.999593327364301	0.961748586977696	"LOC541874/LOC103644210/LOC542607/LOC541958"	4
"GO:0022414"	"GO:0022414"	"reproductive process"	"13/405"	"211/7535"	0.345858585362465	0.999593327364301	0.961748586977696	"LOC103643245/LOC100272515/LOC100282419/LOC100277514/LOC103651041/LOC100277110/LOC100193703/LOC100285583/LOC100191148/LOC100285427/LOC100273441/LOC100383403/LOC100285944"	13
"GO:0019751"	"GO:0019751"	"polyol metabolic process"	"3/405"	"39/7535"	0.350039548454027	0.999593327364301	0.961748586977696	"LOC100272481/LOC103627358/LOC100276170"	3
"GO:0090407"	"GO:0090407"	"organophosphate biosynthetic process"	"13/405"	"213/7535"	0.358448268363861	0.999593327364301	0.961748586977696	"LOC100275459/LOC103644210/LOC100191736/LOC100282453/LOC100272481/LOC100283237/LOC100191959/LOC100276918/LOC103632727/LOC542607/LOC541903/LOC542589/LOC100276170"	13
"GO:0006913"	"GO:0006913"	"nucleocytoplasmic transport"	"3/405"	"40/7535"	0.364979236682211	0.999593327364301	0.961748586977696	"LOC100193260/LOC103630761/LOC100283879"	3
"GO:0033865"	"GO:0033865"	"nucleoside bisphosphate metabolic process"	"3/405"	"40/7535"	0.364979236682211	0.999593327364301	0.961748586977696	"LOC103644210/LOC100284269/LOC542607"	3
"GO:0033875"	"GO:0033875"	"ribonucleoside bisphosphate metabolic process"	"3/405"	"40/7535"	0.364979236682211	0.999593327364301	0.961748586977696	"LOC103644210/LOC100284269/LOC542607"	3
"GO:0034032"	"GO:0034032"	"purine nucleoside bisphosphate metabolic process"	"3/405"	"40/7535"	0.364979236682211	0.999593327364301	0.961748586977696	"LOC103644210/LOC100284269/LOC542607"	3
"GO:0051169"	"GO:0051169"	"nuclear transport"	"3/405"	"40/7535"	0.364979236682211	0.999593327364301	0.961748586977696	"LOC100193260/LOC103630761/LOC100283879"	3
"GO:0051128"	"GO:0051128"	"regulation of cellular component organization"	"4/405"	"57/7535"	0.367388450847421	0.999593327364301	0.961748586977696	"LOC542537/LOC542601/LOC100277110/LOC100216873"	4
"GO:0003006"	"GO:0003006"	"developmental process involved in reproduction"	"10/405"	"162/7535"	0.372474048908642	0.999593327364301	0.961748586977696	"LOC103643245/LOC100272515/LOC100282419/LOC103651041/LOC100277110/LOC100285583/LOC100191148/LOC100273441/LOC100383403/LOC100285944"	10
"GO:0000097"	"GO:0000097"	"sulfur amino acid biosynthetic process"	"2/405"	"24/7535"	0.372569826167636	0.999593327364301	0.961748586977696	"LOC541874/LOC541958"	2
"GO:0017148"	"GO:0017148"	"negative regulation of translation"	"2/405"	"24/7535"	0.372569826167636	0.999593327364301	0.961748586977696	"LOC100383212/LOC100216708"	2
"GO:0034249"	"GO:0034249"	"negative regulation of amide metabolic process"	"2/405"	"24/7535"	0.372569826167636	0.999593327364301	0.961748586977696	"LOC100383212/LOC100216708"	2
"GO:0048511"	"GO:0048511"	"rhythmic process"	"2/405"	"24/7535"	0.372569826167636	0.999593327364301	0.961748586977696	"LOC100192612/LOC100273233"	2
"GO:0006520"	"GO:0006520"	"amino acid metabolic process"	"14/405"	"234/7535"	0.378413936879525	0.999593327364301	0.961748586977696	"LOC541874/LOC100282419/LOC100284269/LOC100383520/LOC103626016/LOC100502334/LOC100274119/LOC100280512/LOC100273441/LOC100193220/LOC103633364/LOC100285944/LOC541958/LOC103640907"	14
"GO:0006099"	"GO:0006099"	"tricarboxylic acid cycle"	"3/405"	"41/7535"	0.379861749038169	0.999593327364301	0.961748586977696	"LOC100279871/LOC100284269/LOC100216609"	3
"GO:0007010"	"GO:0007010"	"cytoskeleton organization"	"8/405"	"129/7535"	0.390921856228118	0.999593327364301	0.961748586977696	"LOC100284633/LOC542248/LOC100283540/LOC100191142/LOC100216873/LOC100273726/LOC101027210/LOC100382477"	8
"GO:0032504"	"GO:0032504"	"multicellular organism reproduction"	"2/405"	"25/7535"	0.392064167855443	0.999593327364301	0.961748586977696	"LOC100277514/LOC100193703"	2
"GO:0044743"	"GO:0044743"	"protein transmembrane import into intracellular organelle"	"2/405"	"25/7535"	0.392064167855443	0.999593327364301	0.961748586977696	"LOC100283111/LOC100272696"	2
"GO:0048609"	"GO:0048609"	"multicellular organismal reproductive process"	"2/405"	"25/7535"	0.392064167855443	0.999593327364301	0.961748586977696	"LOC100277514/LOC100193703"	2
"GO:0044270"	"GO:0044270"	"cellular nitrogen compound catabolic process"	"6/405"	"94/7535"	0.393446668889402	0.999593327364301	0.961748586977696	"LOC100272515/LOC100272576/LOC100285982/LOC100383212/LOC100216708/LOC100502334"	6
"GO:0046700"	"GO:0046700"	"heterocycle catabolic process"	"6/405"	"94/7535"	0.393446668889402	0.999593327364301	0.961748586977696	"LOC100272515/LOC100272576/LOC100285982/LOC100383212/LOC100216708/LOC100502334"	6
"GO:1901606"	"GO:1901606"	"alpha-amino acid catabolic process"	"3/405"	"42/7535"	0.394668185239324	0.999593327364301	0.961748586977696	"LOC100284269/LOC100502334/LOC100193220"	3
"GO:0015980"	"GO:0015980"	"energy derivation by oxidation of organic compounds"	"5/405"	"77/7535"	0.399031642937079	0.999593327364301	0.961748586977696	"LOC100279871/LOC100284269/LOC100383274/LOC100216609/LOC542589"	5
"GO:0009063"	"GO:0009063"	"amino acid catabolic process"	"3/405"	"43/7535"	0.409380858542075	0.999593327364301	0.961748586977696	"LOC100284269/LOC100502334/LOC100193220"	3
"GO:0000096"	"GO:0000096"	"sulfur amino acid metabolic process"	"2/405"	"26/7535"	0.411281085073492	0.999593327364301	0.961748586977696	"LOC541874/LOC541958"	2
"GO:0006576"	"GO:0006576"	"biogenic amine metabolic process"	"2/405"	"26/7535"	0.411281085073492	0.999593327364301	0.961748586977696	"LOC101027113/LOC100502334"	2
"GO:0018022"	"GO:0018022"	"peptidyl-lysine methylation"	"2/405"	"26/7535"	0.411281085073492	0.999593327364301	0.961748586977696	"LOC541980/LOC100274302"	2
"GO:0072521"	"GO:0072521"	"purine-containing compound metabolic process"	"7/405"	"114/7535"	0.414774945128589	0.999593327364301	0.961748586977696	"LOC542474/LOC103644210/LOC100272576/LOC100284269/LOC100283237/LOC542607/LOC542589"	7
"GO:0008380"	"GO:0008380"	"RNA splicing"	"9/405"	"150/7535"	0.416375554163609	0.999593327364301	0.961748586977696	"LOC100285982/LOC100284614/LOC100286216/LOC100285583/LOC100272442/LOC100383403/LOC100282531/LOC100303837/LOC100193106"	9
"GO:0048608"	"GO:0048608"	"reproductive structure development"	"9/405"	"150/7535"	0.416375554163609	0.999593327364301	0.961748586977696	"LOC100272515/LOC100282419/LOC103651041/LOC100277110/LOC100285583/LOC100191148/LOC100273441/LOC100383403/LOC100285944"	9
"GO:0061458"	"GO:0061458"	"reproductive system development"	"9/405"	"150/7535"	0.416375554163609	0.999593327364301	0.961748586977696	"LOC100272515/LOC100282419/LOC103651041/LOC100277110/LOC100285583/LOC100191148/LOC100273441/LOC100383403/LOC100285944"	9
"GO:0006164"	"GO:0006164"	"purine nucleotide biosynthetic process"	"4/405"	"61/7535"	0.416834573001779	0.999593327364301	0.961748586977696	"LOC103644210/LOC100283237/LOC542607/LOC542589"	4
"GO:0048316"	"GO:0048316"	"seed development"	"4/405"	"61/7535"	0.416834573001779	0.999593327364301	0.961748586977696	"LOC100277110/LOC100285583/LOC100191148/LOC100383403"	4
"GO:0072522"	"GO:0072522"	"purine-containing compound biosynthetic process"	"4/405"	"61/7535"	0.416834573001779	0.999593327364301	0.961748586977696	"LOC103644210/LOC100283237/LOC542607/LOC542589"	4
"GO:0048366"	"GO:0048366"	"leaf development"	"3/405"	"44/7535"	0.423983272531011	0.999593327364301	0.961748586977696	"LOC100272515/LOC100277110/LOC100278925"	3
"GO:0000288"	"GO:0000288"	"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100216708"	1
"GO:0006002"	"GO:0006002"	"fructose 6-phosphate metabolic process"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100282190"	1
"GO:0006094"	"GO:0006094"	"gluconeogenesis"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100272481"	1
"GO:0006222"	"GO:0006222"	"UMP biosynthetic process"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0006782"	"GO:0006782"	"protoporphyrinogen IX biosynthetic process"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100193466"	1
"GO:0008064"	"GO:0008064"	"regulation of actin polymerization or depolymerization"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0009173"	"GO:0009173"	"pyrimidine ribonucleoside monophosphate metabolic process"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0009174"	"GO:0009174"	"pyrimidine ribonucleoside monophosphate biosynthetic process"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0010257"	"GO:0010257"	"NADH dehydrogenase complex assembly"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100285915"	1
"GO:0019319"	"GO:0019319"	"hexose biosynthetic process"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100272481"	1
"GO:0030041"	"GO:0030041"	"actin filament polymerization"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0030832"	"GO:0030832"	"regulation of actin filament length"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0030833"	"GO:0030833"	"regulation of actin filament polymerization"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0032200"	"GO:0032200"	"telomere organization"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100285427"	1
"GO:0032271"	"GO:0032271"	"regulation of protein polymerization"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100216873"	1
"GO:0043173"	"GO:0043173"	"nucleotide salvage"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0045039"	"GO:0045039"	"protein insertion into mitochondrial inner membrane"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100285234"	1
"GO:0046049"	"GO:0046049"	"UMP metabolic process"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0046501"	"GO:0046501"	"protoporphyrinogen IX metabolic process"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100193466"	1
"GO:0048443"	"GO:0048443"	"stamen development"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100277110"	1
"GO:0048466"	"GO:0048466"	"androecium development"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100277110"	1
"GO:0051204"	"GO:0051204"	"protein insertion into mitochondrial membrane"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100285234"	1
"GO:0090627"	"GO:0090627"	"plant epidermal cell differentiation"	"1/405"	"10/7535"	0.424672307447571	0.999593327364301	0.961748586977696	"LOC100282280"	1
"GO:0140352"	"GO:0140352"	"export from cell"	"4/405"	"62/7535"	0.42907825281577	0.999593327364301	0.961748586977696	"LOC100275607/LOC100193911/LOC103627543/LOC100381872"	4
"GO:0016485"	"GO:0016485"	"protein processing"	"2/405"	"27/7535"	0.430194073527548	0.999593327364301	0.961748586977696	"LOC100282505/LOC100192503"	2
"GO:0034655"	"GO:0034655"	"nucleobase-containing compound catabolic process"	"5/405"	"80/7535"	0.431386680893603	0.999593327364301	0.961748586977696	"LOC100272515/LOC100272576/LOC100285982/LOC100383212/LOC100216708"	5
"GO:0008033"	"GO:0008033"	"tRNA processing"	"3/405"	"45/7535"	0.438460094119371	0.999593327364301	0.961748586977696	"LOC100191959/LOC100278925/LOC103640907"	3
"GO:0006458"	"GO:0006458"	"'de novo' protein folding"	"2/405"	"28/7535"	0.448780264360321	0.999593327364301	0.961748586977696	"LOC103646599/LOC100282280"	2
"GO:0006694"	"GO:0006694"	"steroid biosynthetic process"	"2/405"	"28/7535"	0.448780264360321	0.999593327364301	0.961748586977696	"LOC541682/LOC541903"	2
"GO:0042742"	"GO:0042742"	"defense response to bacterium"	"2/405"	"28/7535"	0.448780264360321	0.999593327364301	0.961748586977696	"LOC100281599/LOC100284614"	2
"GO:0046854"	"GO:0046854"	"phosphatidylinositol phosphate biosynthetic process"	"2/405"	"28/7535"	0.448780264360321	0.999593327364301	0.961748586977696	"LOC103632727/LOC100276170"	2
"GO:0022411"	"GO:0022411"	"cellular component disassembly"	"3/405"	"46/7535"	0.452797123379542	0.999593327364301	0.961748586977696	"LOC542537/LOC542601/LOC100382060"	3
"GO:0019953"	"GO:0019953"	"sexual reproduction"	"4/405"	"64/7535"	0.453352610489295	0.999593327364301	0.961748586977696	"LOC100277514/LOC100193703/LOC100285427/LOC541910"	4
"GO:0000463"	"GO:0000463"	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100191368"	1
"GO:0006525"	"GO:0006525"	"arginine metabolic process"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC103633364"	1
"GO:0006536"	"GO:0006536"	"glutamate metabolic process"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100193220"	1
"GO:0009129"	"GO:0009129"	"pyrimidine nucleoside monophosphate metabolic process"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0009130"	"GO:0009130"	"pyrimidine nucleoside monophosphate biosynthetic process"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100282453"	1
"GO:0009411"	"GO:0009411"	"response to UV"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100273233"	1
"GO:0009637"	"GO:0009637"	"response to blue light"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC103626223"	1
"GO:0009914"	"GO:0009914"	"hormone transport"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100284633"	1
"GO:0010466"	"GO:0010466"	"negative regulation of peptidase activity"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100281921"	1
"GO:0019344"	"GO:0019344"	"cysteine biosynthetic process"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC541958"	1
"GO:0030488"	"GO:0030488"	"tRNA methylation"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100278925"	1
"GO:0034308"	"GO:0034308"	"primary alcohol metabolic process"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC542459"	1
"GO:0043622"	"GO:0043622"	"cortical microtubule organization"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100284633"	1
"GO:0043647"	"GO:0043647"	"inositol phosphate metabolic process"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100276170"	1
"GO:0045861"	"GO:0045861"	"negative regulation of proteolysis"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100281921"	1
"GO:0050821"	"GO:0050821"	"protein stabilization"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100282967"	1
"GO:0051346"	"GO:0051346"	"negative regulation of hydrolase activity"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100281921"	1
"GO:0051783"	"GO:0051783"	"regulation of nuclear division"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100277110"	1
"GO:0052547"	"GO:0052547"	"regulation of peptidase activity"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100281921"	1
"GO:0060918"	"GO:0060918"	"auxin transport"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100284633"	1
"GO:0090151"	"GO:0090151"	"establishment of protein localization to mitochondrial membrane"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100285234"	1
"GO:0098869"	"GO:0098869"	"cellular oxidant detoxification"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC100274648"	1
"GO:1901264"	"GO:1901264"	"carbohydrate derivative transport"	"1/405"	"11/7535"	0.455636787910526	0.999593327364301	0.961748586977696	"LOC542389"	1
"GO:0010154"	"GO:0010154"	"fruit development"	"4/405"	"65/7535"	0.465364822835357	0.999593327364301	0.961748586977696	"LOC100277110/LOC100285583/LOC100191148/LOC100383403"	4
"GO:0051321"	"GO:0051321"	"meiotic cell cycle"	"3/405"	"47/7535"	0.46698126075944	0.999593327364301	0.961748586977696	"LOC100277514/LOC100193703/LOC100285427"	3
